Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-11,Trump says White House controlled its coronavirus outbreak ‘very well’ ,Chennai,neutral
2020-05-11,Trump says White House controlled its coronavirus outbreak ‘very well’ ,Chennai,neutral
2020-05-11,#Coronavirus | The President’s announcement came after #Russia registered a record number of daily cases on Monday  with more than 11 000 people testing positive over the last 24 hours.,Chennai,neutral
2020-05-11,Top story: Hiltzik: GOP would use coronavirus to cut Social Security - Los Angeles Times https://www.latimes.com/business/story/2020-05-11/republicans-covid-social-security  see more http://tweetedtimes.com/media/latimes/business?s=tnp,Chennai,anger
2020-05-11,after pandemic....,Chennai,neutral
2020-05-11,Twitter says it will label misleading coronavirus tweets -- even if they're from Trump,Chennai,anger
2020-05-11,#Coronavirus | Men and women working in social care  which includes care workers and home carers  both had “significantly raised rates of death”. But healthcare workers such as doctors and nurses were not found to have higher death rates. ,Chennai,sadness
2020-05-11,Twitter announced it will warn users when a tweet contains disputed or misleading information about the #coronavirus. #COVID19,Chennai,anger
2020-05-11,Diabetes appears in patients with coronavirus-linked Kawasaki disease ,Chennai,joy
2020-05-11,#Coronavirus | The mixed fortunes illustrate the high-wire act governments face across the globe as they try to get economies moving while keeping in check a pandemic that has now killed more than 2 80 000 people and infected over four million. ,Chennai,neutral
2020-05-11,Two more Border Security Force (BSF) jawans tested positive for coronavirus in Tripura on Monday  taking the total number of cases in the state to 154  Chief Minister Biplab Kumar Deb said. #Tripura #COVID19 #BSF,Chennai,neutral
2020-05-11,U.S. Secretary of State Mike Pompeo on Monday held a video conference with his counterparts from India  Australia  Brazil  Israel  Japan and South Korea on issues related to coronavirus pandemic. #COVD19 #MikePompeo,Chennai,neutral
2020-05-11,Why does @NYGovCuomo look like @VinceMcMahon? #Corona #coronavirus #Covid19usa,Chennai,joy
2020-05-11,255. Mangal Kachap  jumped from roof of Lake View Hospital in Ranchi  Jharkhand. He had helped a Covid-19 patient board an air ambulance & was being quarantined. Fearing he had contracted Coronavirus he ended his life. He is survived by his wife &amp; child. ,Chennai,fear
2020-05-11,West Bengal recorded five more deaths in the past 24 hours taking the number of COVID-19 mortalities to 190 on Monday. #WestBengal #Coronavirus ,Chennai,surprise
2020-05-11,Narendra Modi said reduction of transmission rate of the novel coronavirus and gradual increase in public activities while adhering to all guidelines are the “twofold” challenges. #NarendraModi #COVID19 #coronavirus ,Chennai,neutral
2020-05-11,248. Ganesh Gupta (34)  a resident of Kalyan town  Thane  Maharashtra  stepped out of his house to buy essentials. He was beaten badly by passersby  who saw him coughing and assumed he had Coronavirus; fell into a gutter and died. ,Chennai,sadness
2020-05-11,start godi media propaganda beyond asking to govt about migrants worker battling life.,Chennai,neutral
2020-05-11,Coronavirus: UK PM Boris Johnson admitted to intensive care | DW News ,Chennai,neutral
2020-05-11,#ArrestSambitPatra after listing arrest report @sambitswaraj patra site hunger strike on road with family.,Chennai,anger
2020-05-11,chote pel diya tkle ko!! i fucked him ,Chennai,anger
2020-05-11,@PMOIndia  @narendramodi : if U look at the worldometer graph of total corona virus cases in India  it has suddenly risen from April 1st into a steep path till today. Social distancing  Mask  Personal Hiegene etc are not being practiced widely till today among people.,Chennai,sadness
