Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-02,BMC asks hospital incharges to coordinate with members of radical Islamist outfit PFI for burials of Muslim coronavirus patients ,Assam,neutral
2020-06-02,South Korea reports spike in Coronavirus cases after a cluster of cases linked to church emerge in Seoul ,Assam,anger
2020-06-02,But sir we are from poor farmar family and in this lock down period no such source to pay the same... So sir  please help,Assam,sadness
2020-06-02,@DY365 I am not joking it's my life. My salary of May has been holded up. In this lockdown period P.M. announced not to stop salary then why it's done with me . I am an employee of fire service assam. Posted at udharbond fire station cachar,Assam,anger
2020-06-02,I really need a laptop at urgent to study for my college exams as I don't have any laptop. also the classes are going online because of Lockdown in Indiaso it's very difficult to study through my phone everyday. It would help alot if you help me sir PayPal:,Assam,sadness
2020-06-02,It will be very tough for a country like India to stand back on its feet again post lockdown scenario many companies have shunted out huge chunk of manpower in different sectors which has ked to huge unemployment in the country   coming days iis very very grave for our nation.,Assam,anger
2020-06-02,@DY365 I Shri Chandan Roy reported several times but no response. I am Chandan ROY employee of fire service assam my salary of May has been holded up please help me by releasing the salary because I am also stranded in lockdown,Assam,neutral
2020-06-02,True  many of our village people have contructed their houses during this lockdown period.They have returned from other cities got good time to build their own houses. Prabhu has blessed them and family with free time to build roof for themselves .........,Assam,surprise
2020-06-02,Coronavirus LIVE Updates: India Cases Rise to 1.98 Lakh  Death Toll at 5 598; WHO Says Virus Threat Not Over Yet ,Bihar,sadness
2020-06-02,If you are pregnant  you can help protect yourself against COVID-19 by: Washing your hands frequently Keeping space between yourself and others Avoiding touching your eyes  nose and mouth Practicing… https://www.instagram.com/p/CA8sn0rH9FT/?igshid=rnmumuglgnh0,Bihar,neutral
2020-06-02,On Thursday  10 AM onwards  Watch Shri @RahulGandhi Ji in conversation with Rajiv Bajaj on the #Covid_19 Crisis &amp; much more ! Here's a sneak preview. ,Bihar,neutral
2020-06-02,World Records Biennnale Foundation/ Covid-19 certificate/ ,Bihar,sadness
2020-06-02,Lockdown ,Bihar,neutral
2020-06-02,bina kidney beche 2 iphone mnga liya wo bhi lockdown me. ita hi hu bs middle class.,Bihar,anger
2020-06-02,I would love to welcome you after the lockdown ends. ,Bihar,joy
2020-06-02,I wrote this piece at the developmental biology blog. I hope it may help others to know about the experience of VIRTUALLY DEFENDING PhD amidst this lockdown. ,Bihar,neutral
2020-06-02,If you are pregnant  you can help protect yourself against COVID-19 by: Washing your hands frequently Keeping space between yourself and others Avoiding touching your eyes  nose and mouth Practicing… https://www.instagram.com/p/CA8sn0rH9FT/?igshid=rnmumuglgnh0,Bihar,neutral
2020-06-02,On Thursday  10 AM onwards  Watch Shri @RahulGandhi Ji in conversation with Rajiv Bajaj on the #Covid_19 Crisis &amp; much more ! Here's a sneak preview. ,Bihar,neutral
2020-06-02,#BiharFightsCorona 2nd update of the day. 47 more #COVID19 +ve cases in Bihar taking the total to 4096. The details are as following. We are ascertaining their trail of infection. #BiharHealthDept #HelloBihar @officecmbihar,Bihar,joy
2020-06-02,World Records Biennnale Foundation/ Covid-19 certificate/ ,Bihar,sadness
2020-06-02,PLS HELP HER कृपया मदद कीजिए ...SHE FIND Covid 19 Positive IN Devendra Nagar D-207  Sector 5  Raipur  Chhattisgarh ... @bhupeshbaghel @CG_Police @MoHFW_INDIA @ArishAnwarIYC @DainikBhaskar @PMOIndia,Chhattisgarh,anger
2020-06-02,Really frustrating tht @airindiain is not initiating refund of tickets cancelled on 12th feb  it is not at all related to lockdowns/covid-19  despite several emails to them  PNR HLE5X  @HardeepSPuri zero customer support available..,Chhattisgarh,neutral
2020-06-02,2 frontline #CoronaWarriors  a Constable from @Mungelisp &amp; a Dentist from #CIMSBilaspur tested #COVID positive. They came in contact with infected persons while discharging duty. They are under treatment. @ipskabra @Niharikaspeaks @PriyankaJShukla,Chhattisgarh,neutral
2020-06-02,Explore our wide range of extended lockdown menu by scanning the contactless QR menu... Enjoy and relish your favourite food while you stay at HOME ,Chhattisgarh,joy
2020-06-02,PLS HELP HER कृपया मदद कीजिए ...SHE FIND Covid 19 Positive IN Devendra Nagar D-207  Sector 5  Raipur  Chhattisgarh ... @bhupeshbaghel @CG_Police @MoHFW_INDIA @ArishAnwarIYC @DainikBhaskar @PMOIndia,Chhattisgarh,anger
2020-06-02,Really frustrating tht @airindiain is not initiating refund of tickets cancelled on 12th feb  it is not at all related to lockdowns/covid-19  despite several emails to them  PNR HLE5X  @HardeepSPuri zero customer support available..,Chhattisgarh,neutral
2020-06-02,#COVID19India updates: Check out this map to visualize the current infection count and the mortality figures: https://lnkd.in/gbdHwfM Source: @MoHFW_INDIA #COVID19 #coronavirus #CoronavirusIndia #Data #maps,Goa,neutral
2020-06-02,Mother_Earth:- Locust  Cyclone  Earthquake  Corona.. Human Beings :- Mother_Earth:- Anything else you want in return for taking care of me...?? #NisargaCyclone #coronavirus #Covid_19 #EarthDay2020,Goa,neutral
2020-06-02,I can't believe I'm reading this.... I now know why mother nature has sent the curse of this corona virus on the human species..because we  are vile and evil. I can't stop the tears ...all this elephant did was trust. #RiPElephant #AllLivesMatter,Goa,anger
2020-06-02,Corona virus ?...Whats that ? COVID 19 ?...Whats that ? Oh..you mean 'CHINESE VIRUS' ? Lets call #chinesevirus to express anger against china ,Goa,neutral
