Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-25,The Corona virus has caused an epidemic all over the world ,Assam,sadness
2020-05-25,Nagaland Reports First Coronavirus Cases As 3 Chennai-Returnees Test Positive; Assam Records Spike In Infections ,Assam,sadness
2020-05-25,Manoj Tiwari Ji following social distancing and lockdown protocol at its best. What a great example to people  you have a wonderful leader in him @BJP4India #ShameOnManojTiwari #ManojTiwari #SocialDistancing #Coronavirus #Delhi,Assam,surprise
2020-05-25,Sir  the main formula to stop the spread of covid 19 in community is I^2= identification  isolation   T ^2 = testing  treatment.. Our health department is following this formula.. salute to them Hope for the best sir,Assam,sadness
2020-05-25,Health Minister has setup Special Covid-19 Ward in Nagaon Civil ,Assam,neutral
2020-05-25,@himantabiswa Sir Assam 3 govt homeopathic medical college also .....make covid 19 Hospital ....,Assam,sadness
2020-05-25,#IITG develops low cost UV-C light based #disinfectant box. Efforts of Science never stops. #Trending #Covid_19 @IITGuwahati Ndtv #coverage https://www.ndtv.com/education/scientists-beyond-borders-iit-guwahati-group-develops-low-cost-device-disinfect-gloves-masks/amp,Assam,anger
2020-05-25,JDA  GMCH announces a Black Badge Day on 27th May to condemn the gruesome attack on Dr. Madhurjya Kakati and his colleagues while performing their CoViD-19 frontline duty. We demand prompt action against the perpetrators. @himantabiswa @FordaIndia @Pijush_hazarika,Assam,neutral
2020-05-25,Covid-19 Positive Cases In Assam  Tally Stands At 392 https://youtu.be/IkvkiS19-8g via @YouTube,Assam,joy
2020-05-25,This is the fourth phase of lockdown in Assam including the other states of the country ,Assam,surprise
2020-05-25,The most big breaking news now is about the lockdown extension in the country. ,Assam,neutral
2020-05-25,But maharashtra declared lockdown before Centre,Assam,surprise
2020-05-25,Manoj Tiwari Ji following social distancing and lockdown protocol at its best. What a great example to people  you have a wonderful leader in him @BJP4India #ShameOnManojTiwari #ManojTiwari #SocialDistancing #Coronavirus #Delhi,Assam,surprise
2020-05-25,Sir @himantabiswa are these identified patients who are detected recently were tested while they are arriving from outside the state or were staying within Assam since lockdown started?,Assam,neutral
2020-05-25,So they are minting money in guise of Lockdown @PMOIndia,Assam,neutral
2020-05-25,Sir Assam 3 govt homeopathic medical college &hospital ....COVID19 HOSPITAL hisaby bebohar kribo paribo ... ,Assam,sadness
2020-05-25,Sir  the main formula to stop the spread of covid 19 in community is I^2= identification  isolation   T ^2 = testing  treatment.. Our health department is following this formula.. salute to them Hope for the best sir,Assam,sadness
2020-05-25,Health Minister has setup Special Covid-19 Ward in Nagaon Civil ,Assam,neutral
2020-05-25,@himantabiswa Sir Assam 3 govt homeopathic medical college also .....make covid 19 Hospital ....,Assam,sadness
2020-05-25,#IITG develops low cost UV-C light based #disinfectant box. Efforts of Science never stops. #Trending #Covid_19 @IITGuwahati Ndtv #coverage https://www.ndtv.com/education/scientists-beyond-borders-iit-guwahati-group-develops-low-cost-device-disinfect-gloves-masks/amp,Assam,anger
2020-05-25,JDA  GMCH announces a Black Badge Day on 27th May to condemn the gruesome attack on Dr. Madhurjya Kakati and his colleagues while performing their CoViD-19 frontline duty. We demand prompt action against the perpetrators. @himantabiswa @FordaIndia @Pijush_hazarika,Assam,neutral
2020-05-25,Covid-19 Positive Cases In Assam  Tally Stands At 392 https://youtu.be/IkvkiS19-8g via @YouTube,Assam,joy
2020-05-25,Coronavirus update: COVID-19 cases in India reach 1.38 lakh  nearly 7 000 new cases in last 24 hours,Bihar,neutral
2020-05-25,With outmost respect  I have a point. Since vaccines are tested/administered not on positive person  but on healthy persons and are exposed to open environment & also a placebo control are also exposed to same condition. Hence plenty of cases of Covid-19 is not directly needed.,Bihar,neutral
2020-05-25,Conora virus will not end until... you read the first word correctly....... #Covid_19india #virus,Bihar,surprise
2020-05-25,Coronavirus update: COVID-19 cases in India reach 1.38 lakh  nearly 7 000 new cases in last 24 hours,Bihar,neutral
2020-05-25,This is because what u feed in app  doesn't matter if those information r true or false  app acts accordingly  and no one is going to feed correct information  it's not a god power that will detect COVID 19 patients in your nearby location  and yes UP and Bihar is going to suffer,Bihar,anger
2020-05-25,Supaul Covid-19 Update:- Today 02 new persons one from raghopur and another from triveniganj tested positive taking tally to 45. Total count- 45 Total cured- 05 Total active cases-40 #SupaulFightsCorona,Bihar,joy
2020-05-25,"#JyotiKumari who cycled around 1200 km carrying her injured father from Gurugram to their native place in Darbhanga amid #COVID lockdown has been offered trial by Cycling Federation of India. She says ""I'm very happy that I got offer will go to Delhi for trial next month"".(22.05) ",Bihar,sadness
2020-05-25,@RahulGandhi Recpected Rahul Gandhi Sir My life is very difcult this lockdown period.I am active congress worker in Bihar.I Request I want some finencial Support .I need .No Food No Money I have .SBI Ac-20391448388  SBIN0000174 Nilmani Sinha.I Big Request,Bihar,neutral
2020-05-25,Today was very beautiful reporting on after lockdown vacation special. I waiting for your news at BBC ndtv Monday to Friday.,Bihar,joy
2020-05-25,#Chinesevirus Crude Mortality Rate differences across nations are so big (see chart) that for emerging market to blindly imitate Europe &amp; USA in terms of policy is folly  with large economic costs. The need is for a limited lockdown that allows the economy to function. ,Bihar,surprise
2020-05-25,@PrimeVideoIN I'm bored due stay at home from long time because no content to watch for entertainment in this lockdown on @PrimeVideoIN . I watched all the best hindi web series available on @PrimeVideoIN. Tell me the upcoming latest release series and movies on @PrimeVideoIN.,Bihar,joy
