Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-21,You ppl will feel the heat from now count down has begun from now your treacherous rough army will be torn into pieces if they dare to step in our Bharat bhumi Beware!Enemy of entire humanity & producer & distributor of Wuhan corona virus.,Assam,anger
2020-06-21,https://youtu.be/S0gUEiACE9Q EXPANSIONIST COMMUNIST ENEMY OF ENTIRE HUMANITY PRODUCER &amp; DISTRIBUTOR OF WUHAN CORONA VIRUS HARAMI KI AULAD GANDI NALI KI PAIDAISH MAA KASAM IF YOU STEP IN OUR MOTHER LAND WE WILL TEAR YOU INTO PIECES BEWARE!,Assam,anger
2020-06-21,BCCI President Sourav Ganguly's Family Members Tested COVID-19 Positive Former India skipper and BCCI President Sourav Ganguly's family members have tested positive for Coronavirus. ,Assam,joy
2020-06-21,"Total Solar Eclipse today and people can see""Ring of Fire"" in the sky. Beautiful & rare celestial event it is. Myths related to such events busted by experts finally. And yes Coronavirus will not vanish after eclipse as shamelessly shown by some news channels. #SolarEclipse2020",Assam,anger
2020-06-21,The campaign #MeriAwaaz is giving a platform to the student's community to speak their heart and mind out regarding Post Covid World:Challenges and Opportunities.Hear what a student from Nagaon district of Assam says from #MeriAwaaz platform. @Neerajkundan @anushesh_sharma,Assam,sadness
2020-06-21,NSUI is giving a platform to students to speak their minds and give practical suggestions to people in power about Post Covid World &amp; The Challenges we could face.Hear what a student from Nagaon District of Assam says from #MeriAwaaz platform. @anushesh_sharma @Neerajkundan,Assam,neutral
2020-06-21,Assam: FIR against nursing home over violations An FIR has been registered against a private nursing home in eastern Assam's Golaghat district for violating Covid-19 protocols. ,Assam,sadness
2020-06-21,Covid graph flattening in Assam  only 40% of cases active: Himanta Biswa Sarma Assam health minister Himanta Biswa Sarma on Saturday said the state's Covid-19 graph is flattening with just about 40% of state's 5006 Covid-19 patients remaining active and being treated in hosp… ,Assam,disgust
2020-06-21,BCCI President Sourav Ganguly's Family Members Tested COVID-19 Positive Former India skipper and BCCI President Sourav Ganguly's family members have tested positive for Coronavirus. ,Assam,joy
2020-06-21,He completed #KhyaalRakhyaKar shooting before lockdown &amp; Unlock1 announcement k baad yeh latest one shoot kiya,Assam,anger
2020-06-21,You made our lockdown much better. You did so many live chats   you interacted us on twitter as if we are your friends How can you be so humble? You are too kind for this cruel world You deserve all the happiness and love I love you ,Assam,joy
2020-06-21,Assam: FIR against nursing home over violations An FIR has been registered against a private nursing home in eastern Assam's Golaghat district for violating Covid-19 protocols. ,Assam,sadness
2020-06-21,Covid graph flattening in Assam  only 40% of cases active: Himanta Biswa Sarma Assam health minister Himanta Biswa Sarma on Saturday said the state's Covid-19 graph is flattening with just about 40% of state's 5006 Covid-19 patients remaining active and being treated in hosp… ,Assam,disgust
2020-06-21,BCCI President Sourav Ganguly's Family Members Tested COVID-19 Positive Former India skipper and BCCI President Sourav Ganguly's family members have tested positive for Coronavirus. ,Assam,joy
2020-06-21,media virus is dangerous than Corona virus They can go any level for someone get down But as u know jiske sath Lakho Gareebo ki dua h or khud bhagwan uske sath h to uska kya koi bigar payega Man with Golden heart The Salman khan #PresstitutesCantHarmSALMAN,Bihar,neutral
2020-06-21,In Bihar day by day covid-19 is increasing and u are opening the school and college. Why?,Bihar,joy
2020-06-21,#CarelessAKU In epidemic situation Covid-19 exam is conduct by AKU Why AKU Why @narendramodi @pappuyadavjapl @RahulGandhi @yadavtejashwi @NitishKumar @aajtak @PMOIndia @HRDMinistry @Live_Hindustan @dst_prasad @AICTE_INDIA @ravishndtv @PrashantKishor,Bihar,sadness
2020-06-21,Just see the top most hotspot zone (NCR) Of Up and here @AKTU_Lucknow Lucknow is trying to conduct the semester exams why college and centres will not be affected by covid 19. #CancelAktuExams #BoycottAktuExams @myogiadityanath @PMOIndia @HRDMinistry @ChiefSecyUP,Bihar,sadness
2020-06-21,Positive to nhi aa gya covid ,Bihar,joy
2020-06-21,#IndiaFightsCorona Find out more on how India under PM Modi’s leadership has tackled COVID-19 https://bit.ly/2MVzG95 via NaMo App,Bihar,neutral
2020-06-21,Dear @AxisBankSupport a month before during lockdown i have opened a ASAP account. At the time of account opening i was told that i am issuing a virtual debit card now and Physical debit card will be delivered soon by the post.(1/3),Bihar,joy
2020-06-21,I have OnePlus 7 pro..just purchased day before lockdown ,Bihar,joy
2020-06-21,#CarelessAKU @NitishKumar @HRDMinistry @DrRPNishank @AICTE_INDIA @yadavtejashwi And lockdown has slowed or nearly crumbled the source of everyone's income.If by misfortune any student or staff get contaminated then from where they will mangae to handle this targedy?? 5/n,Bihar,surprise
2020-06-21,Plzz refer to khurda division also there is no any training schedule is generated yet  all candidates are frustrated in this lockdown period plzz look into this matter also sir @DRMKhurdaroad @EcorPersonnel @PMOIndia @PiyushGoyal @eastcoastrail,Bihar,disgust
2020-06-21,In Bihar day by day covid-19 is increasing and u are opening the school and college. Why?,Bihar,joy
2020-06-21,#CarelessAKU In epidemic situation Covid-19 exam is conduct by AKU Why AKU Why @narendramodi @pappuyadavjapl @RahulGandhi @yadavtejashwi @NitishKumar @aajtak @PMOIndia @HRDMinistry @Live_Hindustan @dst_prasad @AICTE_INDIA @ravishndtv @PrashantKishor,Bihar,sadness
2020-06-21,Just see the top most hotspot zone (NCR) Of Up and here @AKTU_Lucknow Lucknow is trying to conduct the semester exams why college and centres will not be affected by covid 19. #CancelAktuExams #BoycottAktuExams @myogiadityanath @PMOIndia @HRDMinistry @ChiefSecyUP,Bihar,sadness
2020-06-21,#IndiaFightsCorona Find out more on how India under PM Modi’s leadership has tackled COVID-19 https://bit.ly/2MVzG95 via NaMo App,Bihar,neutral
2020-06-21,Bangalore biggest spike in Covid-19 cases. Stupid people going out and having Hookah and shiz. Stay indoor ffs.,Chhattisgarh,anger
2020-06-21,In the post-COVID world  health is no longer a luxury but a question of basic survival. Not limited anymore to small groups of enthusiasts  Yoga has become the new normal. What better way to physical and mental wellbeing! #YogaTheNewNormal,Chhattisgarh,sadness
2020-06-21,Make Yoga your new normal! Try #InnerEngineeringOnline a powerful 7-session course with Sadhguru. Offered free for COVID warriors and at 50% for challenging times. Take the course in your own space  at your own pace at: http://isha.co/IEO-TW #YogaTheNewNormal,Chhattisgarh,neutral
2020-06-21,People's are suffering from a lot of mental diseases due to this lockdown. We can cure them by practicing yoga on this #करो_योग_रहो_निरोग_बापूजी #अन्तर्राष्ट्रीय_योग_दिवस #InternationalYogaDay,Chhattisgarh,sadness
2020-06-21,Bangalore biggest spike in Covid-19 cases. Stupid people going out and having Hookah and shiz. Stay indoor ffs.,Chhattisgarh,anger
2020-06-21,Angry! Like Seriously. Dude  Please think Corona Virus originated in China we all know that. CCP could have suspended all international travel. But they didn't.,Goa,anger
2020-06-21,"HAPPY FATHER'S DAY to all world's billionaires... and hence GOD'S WRATH IS NEEDED ""NOW""...! #coronavirus @Blklivesmatter #cyclone MORE TO Come...",Goa,joy
2020-06-21,they're unaware of the corona_virus too,Goa,neutral
