Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-03,Corona virus is the sole cause of more thn millions of murders nd unemployment. Who is responsible ⁴ the death of millions of people? Who is responsible ⁴ the millions of people lost their jobs? Who is responsible when a Four month of baby infected by Corona? @WHO give Ans,Assam,disgust
2020-06-03,@msdhonifcassam Donated ₹11 077 @wbmsdian07 Donated ₹10 777 @AKDFAOfficial donated ₹50 000 @MHMsdianClub Donated ₹13 077 to #CoronaVirus Relief fund. @OdishaMSDians distributed food  mask and sanitizers to needy peoples during #coronavirus crisis. #COVID19 #Dhoni ,Assam,anger
2020-06-03,15-year old young reporter  Mohsina Nourin Rehman from Sivasagar through her artwork portrays various healthcare norms to keep ourselves safe from Covid-19. . . . #unicef #muktaakash #healthnorms #corona @UNICEFIndia @sarbanandsonwal @himantabiswa @NENowNews @Sentinel_Assam,Assam,neutral
2020-06-03,Member of Adolescent Girls Group (AGG)  )  Mahabirbari TE (BCP-UNICEF) Dibrugarh  Roma Thakuri through her video describes how she followed health norms to fight Covid-19 and advantages of online education availed during lockdown. . . . #unicef #muktaakash #healthnorms #corona,Assam,neutral
2020-06-03,Food Corporation of India fact-checks Scroll  calls out its deliberately misleading report claiming 65 lakh tonnes food grains wasted amid lockdown ,Assam,anger
2020-06-03,Member of Adolescent Girls Group (AGG)  )  Mahabirbari TE (BCP-UNICEF) Dibrugarh  Roma Thakuri through her video describes how she followed health norms to fight Covid-19 and advantages of online education availed during lockdown. . . . #unicef #muktaakash #healthnorms #corona,Assam,neutral
2020-06-03,Sir Govt Homoeopathic Hospital also make as covid19 hospital ....,Assam,sadness
2020-06-03,@msdhonifcassam Donated ₹11 077 @wbmsdian07 Donated ₹10 777 @AKDFAOfficial donated ₹50 000 @MHMsdianClub Donated ₹13 077 to #CoronaVirus Relief fund. @OdishaMSDians distributed food  mask and sanitizers to needy peoples during #coronavirus crisis. #COVID19 #Dhoni ,Assam,anger
2020-06-03,I am ashamed of belonging from the #SO_CALLED_HUMAN_CLAN without any HUMANITY Nw I cn realize Covid19 iz d punishment Mother Nature is giving to the humans on earth Deeply touched Monsters should be punished #elephantlivesmatter #Elephant ,Assam,anger
2020-06-03,15-year old young reporter  Mohsina Nourin Rehman from Sivasagar through her artwork portrays various healthcare norms to keep ourselves safe from Covid-19. . . . #unicef #muktaakash #healthnorms #corona @UNICEFIndia @sarbanandsonwal @himantabiswa @NENowNews @Sentinel_Assam,Assam,neutral
2020-06-03,Member of Adolescent Girls Group (AGG)  )  Mahabirbari TE (BCP-UNICEF) Dibrugarh  Roma Thakuri through her video describes how she followed health norms to fight Covid-19 and advantages of online education availed during lockdown. . . . #unicef #muktaakash #healthnorms #corona,Assam,neutral
2020-06-03,How To #FightAgainstCorona &gt;&gt;&gt;&gt;&gt; song little girl performance really amazing words !!!! #ARDS #ardsassam #ngo #stayhome #staysafe #support #COVID19 #safety #hygiene #wash #hustle #hands,Assam,joy
2020-06-03,At least five Chinese vaccines in advanced stage of research. Will India boycott if Chinese breakthrough results in a vaccine for Coronavirus? #AskingForACountry,Bihar,neutral
2020-06-03,Highly appreciable informations given by Hon'ble CM Bihar Sh @NitishKumar sir today at12:30 p.m. in the interests of Bihar developments  employments of migrants in Bihar &amp;awarenenss among peoples of Bihar from coronavirus situations as to use of masks &amp;maintain physical distance. ,Bihar,neutral
2020-06-03,Corona Virus – Business of Fear ,Bihar,fear
2020-06-03,Shows worse condition of care #Covid_19 patients in ShivSena Govern Mumbai's .,Bihar,disgust
2020-06-03,We are students of 12 standard . Due to covid-19 our study is not going properly  so plzz do some changes in our syllabus and exam patterns to help us . Request you to open school as soon sa possible @PMOIndia @DrRPNishank @AmitShah @sudhirchaudhary,Bihar,sadness
2020-06-03,Human being is the worst creation of Earth...Now i understand that ehy god creat covid-19..we people deserve this what type of sick people doing like this crummy act ,Bihar,disgust
2020-06-03,Lockdown ,Bihar,neutral
2020-06-03,@airindiain Dear team i made tckt on 25 March 2020 and due to the Lockdown on those days the domestic flights were cancelled Nd yet the amt is not refunded to the account.plz respond to the issue as Soon as possible ,Bihar,joy
2020-06-03,Shows worse condition of care #Covid_19 patients in ShivSena Govern Mumbai's .,Bihar,disgust
2020-06-03,We are students of 12 standard . Due to covid-19 our study is not going properly  so plzz do some changes in our syllabus and exam patterns to help us . Request you to open school as soon sa possible @PMOIndia @DrRPNishank @AmitShah @sudhirchaudhary,Bihar,sadness
2020-06-03,Human being is the worst creation of Earth...Now i understand that ehy god creat covid-19..we people deserve this what type of sick people doing like this crummy act ,Bihar,disgust
2020-06-03,#coronavirus #COVID19 #Covid_19 #IndiaFightsCoronavirus Twitter trendings #JusticeForChutki Corona virus be like -,Chhattisgarh,disgust
2020-06-03,Where is media? Where seculars? Candle march? Award vapsi gang?Human right activist ? Are all lockdown during palghar sadhu lynching? #Hinduphobic #Hinduphobic_Human_Rights #Hinduphobic_Human_Rights #Hinduphobic_Human_Rights #Hinduphobic_Human_Rights #Hinduphobic_Human_Rights,Chhattisgarh,anger
2020-06-03,This fine lockdown morning I was going through my cupboard drawer and found a new 100 rupee note with only the gandhi face visible in purple. So I thought the whole purpose of demonetisation was to apply filters to gandhi’s selfies. Which boiled down to this tweet.,Chhattisgarh,neutral
2020-06-03,#coronavirus #COVID19 #Covid_19 #IndiaFightsCoronavirus Twitter trendings #JusticeForChutki Corona virus be like -,Chhattisgarh,disgust
2020-06-03,Whatever happened to @Skype  this should’ve been it’s moment! #WFH #COVID19,Chhattisgarh,sadness
2020-06-03,Biggest spike in number of new #CoronaVirus cases in India (9123) as well as in Goa (47) #GOAFightsCOVID19,Goa,joy
2020-06-03,1 00 000+ people have recovered from the Coronavirus in India. Not all doom and gloom! ,Goa,anger
2020-06-03,COVID-19: 47 new cases  Goa’s coronavirus tally crosses 100  69 active https://goanewshub.com/covid-19-47-new-cases-goas-coronavirus-tally-crosses-100-69-active/ via @@goanewshub,Goa,neutral
2020-06-03,It's like saying It's not Covid-19 it's Corona virus. ,Goa,disgust
2020-06-03,Watching @HarryPotterFilm Goblet of Fire Watching the movie felt like i m back to childhood dayz Less technology More Fun #FolloForFolloBack #likeforlike #Goa #IndiaThatIsBharat #Covid_19 #coronavirus #WednesdayMotivation #retweet #TwitterFactCheck #saveanimals #WorldofDance,Goa,joy
2020-06-03,Is the govt of India encouraging people to go out even in lockdown? The no. of cases tested positive in the last 2 weeks is more than those of last 2 months. We’re currently headed towards the worst phase of the #coronavirus outbreak. The monsoons are going to help the spread. ,Goa,neutral
2020-06-03,Aisa lag raha corona virus suddenly vanished from earth ,Goa,disgust
2020-06-03,You can also get rid of coronavirus in the same manner. Call it something what. Namo nishan mita do,Goa,anger
