Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-05,‘Only Two Old Ventilators  No Medical Supplies’: People In Gilgit-Baltistan Suffer Amid Coronavirus Outbreak ,Assam,sadness
2020-06-05,Coronavirus pandemic: Surgical or homemade  masks mark a major shift in thinking Think about Hannibal Lecter in Silence of The Lambs. Or Jason Voorhees  the hockey mask-wearing murderer in the Friday the 13th series. Before the coronavirus outbreak  the sight of masks worn i… ,Assam,fear
2020-06-05,World Environment Day 2020: Significance  theme and quotes World Environment Day 2020: With countries under lockdown due to the coronavirus outbreak  one positive which seems to have come out of this whole situation is that our environment has become better. ,Assam,sadness
2020-06-05,@moayush What is the roll of homoeopathy in covid 19 ......,Assam,anger
2020-06-05,Great.. it will be very fruitful for upcoming days in case of testing of covid 19,Assam,joy
2020-06-05,Why upskilling will be important in the post COVID-19 world? @PetterWiberg @Truecaller @TruecallerDevs @IncubateIND #TechTalks,Assam,anger
2020-06-05,Assam Covid-19 cases near 2 000 after 158 test positive ,Assam,neutral
2020-06-05,Are u nuts.Raga criticized govt for full http://lockdown.Now  he is blaming 4 unlock down.We the Indian had failed due to u guys.Lockdown is not for govt it was for safety of our life @RahulGandhi shud apologised to the Nation 4 encouraging to break lockdown repeatedly.,Assam,anger
2020-06-05,World Environment Day 2020: South Africa dehorns dozens of rhinos to prevent lockdown... As the world marks World Environment Day on Friday  the threat from humans to other species’ survival -- and ultimately our own -- is a growing concern to conservationists. ,Assam,anger
2020-06-05,World Environment Day 2020: Significance  theme and quotes World Environment Day 2020: With countries under lockdown due to the coronavirus outbreak  one positive which seems to have come out of this whole situation is that our environment has become better. ,Assam,sadness
2020-06-05,@moayush What is the roll of homoeopathy in covid 19 ......,Assam,anger
2020-06-05,IYC team reached GTB hospital with Life saving oxygen cylinder for a Covid19 patient. This is really big. Government is sleeping. ,Assam,neutral
2020-06-05,Great.. it will be very fruitful for upcoming days in case of testing of covid 19,Assam,joy
2020-06-05,Why upskilling will be important in the post COVID-19 world? @PetterWiberg @Truecaller @TruecallerDevs @IncubateIND #TechTalks,Assam,anger
2020-06-05,Assam Covid-19 cases near 2 000 after 158 test positive ,Assam,neutral
2020-06-05,* #DawoodIbrahim tests positive for Coronavirus * Indians to #coronavirus ,Bihar,joy
