Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-19,Sir  we are waiting for your dicision about the Entrance exams and the other exams also.Because we're having a most pandemic situation #coronavirus. But health is first priority than our exams #HealthOverExams #HealthOverNEETjee,Assam,neutral
2020-06-19,Chinese aggression along borders is to take advantage of the coronavirus pandemic when the world is distracted  says US diplomat ,Assam,anger
2020-06-19,China using coronavirus pandemic as a ‘smokescreen’: US Senator Mitch McConnell slams China for expansionist policies  violent clashes with India ,Assam,neutral
2020-06-19,O just shut ur mouth  entire world's economy destroyed just because of Chinese Corona virus  and friends just see who is giving lecture about economic development . Q:- Millions of people died due to which virus? Answer - Chinese Corona Virus,Assam,anger
2020-06-19,Are you fed up with COVID 19 Callertune? Kya Aap COVID 19 ke Callertune se Pareshaan hai? আপোনাৰ বাৰু কোভিড ১৯ ৰ কলাৰটিউনতো শুনি কাণ ঘোলা হৈছেনে ? RETWEET if YES! Now it is not helping anymore  only irritating the public. #StopCovid19Tune @VodafoneIN @reliancejio @airtelindia,Assam,anger
2020-06-19,With NSUI'S campaign #MeriAwaaz students are given a open dias to give their opinions on Post Covid World:Challenges and Opportunities. Hear what a student from Nagaon district of Assam says from #MeriAwaaz platform. @guptar @Neerajkundan @anushesh_sharma,Assam,disgust
2020-06-19,NSUI is giving a platform to students to speak their minds and give practical suggestions to people in power about Post Covid World &amp; The Challenges we could face.Hear what a student from Nagaon District of Assam says from #MeriAwaaz platform. @anushesh_sharma @Neerajkundan,Assam,neutral
2020-06-19,@Pijush_hazarika sir this corona warriors are working day and night while interacting with them they said their services are not regularised due to staffing pattern sir as doctors  police personnel they are also working hard to fight against covid  sir pls do something for them ,Assam,anger
2020-06-19,Rural Community Mobilisation  against COVID and Sustainability ,Assam,sadness
2020-06-19,Reality of Covid fight in Assam. ,Assam,anger
2020-06-19,Are you fed up with COVID 19 Callertune? Kya Aap COVID 19 ke Callertune se Pareshaan hai? আপোনাৰ বাৰু কোভিড ১৯ ৰ কলাৰটিউনতো শুনি কাণ ঘোলা হৈছেনে ? RETWEET if YES! Now it is not helping anymore  only irritating the public. #StopCovid19Tune @VodafoneIN @reliancejio @airtelindia,Assam,anger
2020-06-19,Manufacturer of Covid19'  giving lecture ,Assam,neutral
2020-06-19,@myogiadityanath @dmgbnagar Sir please help me  I am digonised with corona virus when working in OPPO Mobile company but company not able to take my responsibility. today come call from company and say if you not come than abscond from here  so please help me how can we come.,Bihar,joy
2020-06-19,*Inspired from Corona virus* Iske itna famous hona hai!!! #coronavirus #Inspiration #famous #Sarcasm #FunniestTweets #tweets #FunFact #follo4folloback #FolloForFolloBack #ShoutOut,Bihar,joy
2020-06-19,You are doing a great job. Very sincerely Sir  you are my favorite leader  I love you very much and after the end of this disaster (covid 19) when I come to Delhi  I will come to meet you I have heard that you do not disappoint anyone.,Bihar,joy
2020-06-19,You are doing a great job. Very sincerely Sir  you are my favorite leader  I love you very much and after the end of this disaster (covid 19) when I come to Delhi  I will come to meet you I have heard that you do not disappoint anyone.,Bihar,joy
2020-06-19,If the lockdown was done timely before Namaste Trump &amp; migrants moved before announcing  the graph would not have been rising so quick. Govt was busy in international publicity. #CoronaNyayKit @MiniforIYC,Bihar,disgust
2020-06-19,You are doing a great job. Very sincerely Sir  you are my favorite leader  I love you very much and after the end of this disaster (covid 19) when I come to Delhi  I will come to meet you I have heard that you do not disappoint anyone.,Bihar,joy
2020-06-19,You are doing a great job. Very sincerely Sir  you are my favorite leader  I love you very much and after the end of this disaster (covid 19) when I come to Delhi  I will come to meet you I have heard that you do not disappoint anyone.,Bihar,joy
2020-06-19,The #AarogyaSetuApp has an informative and updated dashboard that gives relevant information for every geographic area of the country. #IndiaFightsCorona With #AarogyaSetu  we can defeat #COVID19 with ease.… https://www.instagram.com/p/CBnt2moA3zX/?igshid=1jetq1y64zicm,Bihar,neutral
2020-06-19,@IndembAbuDhabi @DrSJaishankar He applied for returning to India several times but till date not got any response.He is depressed from last 1 month and he also went for covid19 test and he is covid19 negative.He need ur urgent attention.plz help him .,Bihar,sadness
