Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-01,Report on – Scarcity  Rural Consumers and COVID-19: Challenges and Opportunities ,Assam,anger
2020-06-01,@ArvindKejriwal @OfficeofUT @MamataOfficial failed to control #COVID-19 ,Assam,anger
2020-06-01,KGMU Lucknow Develops AI-Based Tool To Differentiate Between X-Rays Of COVID-19 And Ordinary Patients ,Assam,neutral
2020-06-01,Assam NSUI to conduct- “Covid_19 and it’s impact on Indian Economy”- doubts clear session. @Neerajkundan @anushesh_sharma @guptar @ripunbora @harishrawatcmuk,Assam,surprise
2020-06-01,Friends  Watch & listen interview of our IYC National President Srinivas ji. He thanked each & every youth congress worker who wholeheartedly supporting daily wagers  labourers & migrants in this unplanned lockdown across India. #HumeGarvHai #MeriZimmedari @srinivasiyc,Assam,neutral
2020-06-01,The Assam Police Played A Strict Role During The Phases Of Lockdown ,Assam,neutral
2020-06-01,Young member of Adolescents Girls Group (AGG)  Anamika Tanti from Dibrugarh talks about the various extracurricular activities & advantages of online education during this lockdown period. . . . #OnlineEducation #muktaakash #unicef #ForEveryChild,Assam,surprise
2020-06-01,@sudhirchaudhary @ZeeNews plz do analyse in the DNA regarding normal delivery in the hospitals during Lockdown period. I heard that cesarean delivery drastically declined during Lockdown. Is surgical delivery not become a business ???,Assam,sadness
2020-06-01,@IndiGo6E How can re- book ticket on that amount.this was cancel during lock down time. I journey was 26 April 2020 ,Assam,joy
2020-06-01,Report on – Scarcity  Rural Consumers and COVID-19: Challenges and Opportunities ,Assam,anger
2020-06-01,@ArvindKejriwal @OfficeofUT @MamataOfficial failed to control #COVID-19,Assam,anger
2020-06-01,KGMU Lucknow Develops AI-Based Tool To Differentiate Between X-Rays Of COVID-19 And Ordinary Patients ,Assam,neutral
2020-06-01,Yes sir  Your thoughts are very high quality. Your hard work against Covid19 will be remembered by Assam Basi forever.,Assam,sadness
2020-06-01, Team Sanjeevani carrying out #COVID19 related duties across the state of Assam. #HealthyAssam @nhm_assam @himantabiswa @Pijush_hazarika @PomiBaruah @PiramalS @hardeepbambrah @HazarikaNajeeb,Assam,sadness
2020-06-01,Assam NSUI to conduct- “Covid_19 and it’s impact on Indian Economy”- doubts clear session. @Neerajkundan @anushesh_sharma @guptar @ripunbora @harishrawatcmuk,Assam,surprise
2020-06-01,In Gwalior  @RSSorg volunteers was sanitising a Muslim locality to prevent it from Corona virus. Later people of the Muslim community welcomed their gesture and thanked them by applying tilak on their foreheads. But for @RanaAyyub @_sabanaqvi @khanumarfa RSS is anti-Muslim,Bihar,joy
2020-06-01,T-29 #rgpv_spreading_corona_virus We r not afraid from fail.... We r from corona .....,Bihar,fear
2020-06-01,Kudos to @mumbai_pyc Congress General Secretary and MLA @zeeshan_iyc who donated 1000  certified PPE kits to the Modular Hospital in Mumbai  BKC to assist the medical team in the fight against COVID 19. #IYCfightscorona,Bihar,neutral
2020-06-01,‘Nurses’ join the Covid-19 battle- Thank RSS for help: https://www.organiser.org/Encyc/2020/5/31/Nurses-join-the-Covid19-battle-and-Thank-RSS-for-help.html via @eOrganiser @MODIfied_SKP,Bihar,joy
2020-06-01,@chitraaum @aajtak pls correct the data... COVID-19 cases in last 24 hours is 8392 not 7392 as show by you.,Bihar,neutral
2020-06-01,Govt. fight against Covid-19: BJP - CLULESS AAP - CONFUSED #FailKejriwalSarkar,Bihar,surprise
2020-06-01,it is good! But there is COVID-19 too ,Bihar,joy
2020-06-01,Hii BRO   HOW ARE YOU IN LOCKDOWN,Bihar,neutral
2020-06-01,#Agartala handcart puller has distributed food packets to more than 160 families during #lockdown from his own meager savings ,Bihar,joy
2020-06-01,Lockdown knowledge ,Bihar,neutral
2020-06-01,T -31 In this situation of India LOCKDOWN,Bihar,neutral
2020-06-01,@ReallySwara @SonuSood mam please help my uncle to get back home.. they're helpless since lockdown. Train is almost full and they are dealing with lot of crisis. Please help mam I'm trying to book his ticket but the internet connectivity in my village is very poor. ,Bihar,joy
2020-06-01,You said private companies will pay salary to their employees in Delhi as well as room owner will not ask for rent during this lockdown due to pandemic. What's your step for your these words? I haven't got salary for march month even. room owner is asking for room rent what to do,Bihar,neutral
2020-06-01,@PMOIndia @NitishKumar Dear sir in samastipur district muktapur panchyat mukhiya not provided any relief of covid19 they doing cruption because there husband is suspended SI and all sons are doing all work like jal nal but all work are like as 2 number they are froud so please,Bihar,sadness
2020-06-01,After #COVID19  now it's #Ebola revisiting #DRC ! #2020 - What a woeful year in recent memory ! @WHO's team is in #Congo to monitor this new development. #Pandemic.,Bihar,joy
2020-06-01,Kudos to @mumbai_pyc Congress General Secretary and MLA @zeeshan_iyc who donated 1000  certified PPE kits to the Modular Hospital in Mumbai  BKC to assist the medical team in the fight against COVID 19. #IYCfightscorona,Bihar,neutral
2020-06-01,Growth rate of Covid19 cases in May 2020: Brazil: 503% India: 447% Peru: 345% Russia: 281% US: 68% UK: 60% Spain: 20% Italy: 13% France: 13% Germany: 13% If this is BEST performance in the world as per the BJP Govt  god knows what's WORST!,Bihar,sadness
2020-06-01,‘Nurses’ join the Covid-19 battle- Thank RSS for help: https://www.organiser.org/Encyc/2020/5/31/Nurses-join-the-Covid19-battle-and-Thank-RSS-for-help.html via @eOrganiser @MODIfied_SKP,Bihar,joy
2020-06-01,@chitraaum @aajtak pls correct the data... COVID-19 cases in last 24 hours is 8392 not 7392 as show by you.,Bihar,neutral
2020-06-01,Govt. fight against Covid-19: BJP - CLULESS AAP - CONFUSED #FailKejriwalSarkar,Bihar,surprise
2020-06-01,it is good! But there is COVID-19 too ,Bihar,joy
2020-06-01,Respected sir  Due to covid 19 lockdown I am not getting salary March- may Hance face financial problems. Respected sir request extended EMI re payment till July. Loan a/c 10194651   Manoj Kumar Hardaha Raipur.,Chhattisgarh,anger
2020-06-01,These are the Rooms made Available for Covid Fighters ( Sisters ) of BRAM hospital   Raipur  Chhattisgarh. Thank you Health Minister  Chhattisgarh. #chhattisgarhfightscorona #bhupeshbaghel #TS_SinghDeo #PMOfIndia,Chhattisgarh,neutral
2020-06-01,Respected sir  Due to covid 19 lockdown I am not getting salary March- may Hance face financial problems. Respected sir request extended EMI re payment till July. Loan a/c 10194651   Manoj Kumar Hardaha Raipur.,Chhattisgarh,anger
2020-06-01,Right from the first week of the lockdown  Rashtriya Swayamsevak Sangh's #Delhi province issued a special helpline number for the students of #NorthEast. #Seva4NorthEast @ivskdelhi,Chhattisgarh,joy
2020-06-01,Congratulations And Best Wishes Riyaz And Ashish. #IndiaFightsCorona #COVID19 #TogetherWeWillWin #NITRaipur,Chhattisgarh,joy
2020-06-01,Respected sir  Due to covid 19 lockdown I am not getting salary March- may Hance face financial problems. Respected sir request extended EMI re payment till July. Loan a/c 10194651   Manoj Kumar Hardaha Raipur.,Chhattisgarh,anger
2020-06-01, World Renovating Grand opening soon https://m.youtube.com/watch?v=ycbah7VMpNQ #FolloForFolloBack #LikeForLikes #TuesdayMotivation #TwitterFactCheck #Goa #IndianArmy #loveislove #PrideMonth #coronavirus #Moody #BTSFESTA2020 #IncredibleIndia #USAonFire #RETWEEET #world #BunkerBoy #love,Goa,joy
2020-06-01,So who is to blame? Basically your foreign policy  that's almost dead. Your PM whose international respect is zero therefore he only tweets and seeks solace in alternate history of Ertugrul! Once you stop killing your own people by coronavirus  then hang ur head in shame.,Goa,anger
2020-06-01,Mongor Hill area in Vasco has been declared containment zone after two persons - husband and wife - reported positive for novel Coronavirus. @TOIGoaNews,Goa,anger
2020-06-01,FML! #goa #goafightscovid19 #IndiaFightsCOVID19 #GodBlessUsAll Network18 Exclusive | India has managed to contain coronavirus outbreak: Home Minister Amit Shah ,Goa,surprise
2020-06-01,@airtelindia Guys  seriously ? We already have coronavirus dialertone  and you are adding how to reacharge airtel on website &amp; app  is that really needed? Seriously ,Goa,disgust
2020-06-01,BJP HAS LOST IT'S MARBLES. OBVIOUSLY CORONA VIRUS HIGH FEVER HAS AFFLICTED THEM  LEAVING THEM IN A DELIRIUM BLABBERING INCOHERENT NONSENSE. ,Goa,anger
2020-06-01,Too early to ask this question but will you vote for the following issues in upcoming state #election or general elections in 2024? Or will you still #vote for issues like creed  caste  religion  performance  delivery  jumla ? Please vote and retweet. #coronavirus #Goa,Goa,sadness
2020-06-01,6 confirmed #CoronaVirus cases via community transmission in Mangor hill  Vasco which has around 75% slum area. Community spread will be rampant if necessary actions are not taken immediately to control this @visrane. Hope it doesn't get worse. #GOAFightsCOVID19 #Goa,Goa,sadness
