Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-11,"Aadi Baba ka Gyaan: A perfect Leave Application ""Dear HR I am suffering from corona virus and request you to grant me paid leave for 20days. Otherwise I will come to office ......... """,Chhattisgarh,disgust
2020-03-11,Do you know the facts on how to protect yourself and your family from #CoronaVirus? Help prevent the spread of disease by sharing this message. #COVID19 #coronavirusinindia #Corona #CoronaVirusUpdate http://bit.ly/334D60E,Chhattisgarh,sadness
2020-03-11,Do you know the facts on how to protect yourself and your family from #CoronaVirus? Help prevent the spread of disease by sharing this message. #COVID19 #coronavirusinindia #Corona #CoronaVirusUpdate http://bit.ly/334D60E,Chhattisgarh,sadness
2020-03-11,Coronavirus update: India suspends all tourist visas from 13 March to 15 April ,Goa,surprise
2020-03-11,Good time to complete writing and skype interviews due to travel ban and cancelled conferences #COVID19 #Academic,Goa,sadness
2020-03-11,Does International relations as a subject have something to say about #COVID19 #Academic #internationalrelations,Goa,neutral
2020-03-11,"#India will suspend all tourist visas to prevent the spread of #coronavirus in the country. ""All existing visas  except diplomatic  official  UN/international organizations  employment  project visas  stand suspended till 15th April 2020 "" Indian govt said in a statement Wed.",Gujarat,neutral
2020-03-11,#GodMorningWednesday Hori  meaning happiness  which can be attained only by devotion of God Kabir. Then it is useless to be red  yellow  green  blue which only brings sorrow............. #CoronavirusOutbreak #coronavirus https://twitter.com/AnamikaSharma00/status/1236913321019715584/video/1,Haryana,neutral
2020-03-11,Strange coincidence that all worst affected Covid19 cases are along the same Latitude 40ํ : From left: France Italy Iran Wuhan S.Korea Japan Seattle Washington NewYork ,Haryana,sadness
2020-03-11,Dear HR  I am suffering from corona virus and request you to grant me paid leave for 20days. Otherwise I will come to office .... #Corona #coronavirusinindia #CoronaAlert #WednesdayWisdom #WednesdayMotivation #HRTech #100DaysOfCode #301DaysOfCode #BusinessPerformance,Jharkhand,disgust
2020-03-11,Pakistan government should send Corona virus to send report to envelope. Thanks Pakistan ,Punjab,anger
2020-03-11,#JahngirTareen is to #SouthPunjab province. What #coronavirus is to humanity. Only #Multan deserves to be the center of #Saraikistan. No other place has made so much struggle in this regard &amp; has the status to be declared so.,Punjab,joy
2020-03-11,Countries with most coronavirus deaths. China: 3158 Italy: 827 Iran: 354 S Korea: 61 Spain: 54 France: 48 US: 31 Japan: 15 UK: 8 Iraq: 7 Netherlands: 5 Switzerland: 4 HK: 3 Australia: 3 Germany: 2 San Marino: 3 Lebanon: 2,Punjab,fear
2020-03-11,Thanks for making people laugh in these difficult times #CoronaVirus ,Punjab,joy
2020-03-11,Breaking news abt #coronavirus origin. Watch the clip to know the origin of deadly #coronavirus? @AkramRaee @MAkram66124849 @ImranKhanPTI @POTUS @cnni @BBCNews @afpfr @CNBC @SkyNews @nytimes @AFP @UN @AJENews @24NewsHD @ARYUrdu_Alert @92NewsTVHD @ARYSabirShakir @drmansoorakhan,Punjab,surprise
2020-03-11,*A Leave Application* : Dear HR  I am suffering from corona virus and request you to grant me paid leave for 30 days. Otherwise I will come to office ......... ,Punjab,disgust
2020-03-11,Khyber Pakhtunkhwa Government has established Corona Toll Free Helpline => 1700 As part of Corona Virus response  KP Government has dedicated a toll free helpline on the Corona Virus  available from 9 am to 9 pm #KPKUpdates #KPK,Punjab,disgust
2020-03-11,The amount of media coverage of the Corona virus has started to give me the heebie jeebies infact the dreaded C virus outbreak is the first to hit with the social media influence at it's peak,Punjab,neutral
2020-03-11,Its Pandemic declared by WHO  please take extra precautions #coronavirus #COVID-19,Punjab,sadness
2020-03-11,@ShahidaQureshi5 I think he is positive. @ShirinSherbok2 @Manzoor65096707 @KhaOmm @UN declared #coronavirus #penudomic dangerous for rhe world. Trump has not been tested for coronavirus: White House ,Punjab,neutral
2020-03-11,BREAKING: 102 new cases of #coronavirus in Denmark. Total reaches 442,Punjab,neutral
2020-03-11,@zfrmrza kindly give a public service message  what to do  where to go  who should they approach if they have symptoms of coronavirus if in Islamabad or Rawalpindi,Punjab,anger
2020-03-11,BREAKING NEWS: 238 NEW CASES OF #CORONAVIRUS IN QATAR TOTAL REACHES 262 QATAR WAS AT 24 CASES YESTERDAY ,Punjab,neutral
2020-03-11,guy anyone please tells me at which temperature range coronavirus gets killed?,Punjab,anger
2020-03-11,BREAKING: First death in Stockholm  Sweden due to #coronavirus,Punjab,sadness
2020-03-11,BREAKING: First death in Ireland due to #coronavirus,Punjab,sadness
2020-03-11,BREAKING: Swedish central bank's Deputy Governor tests positive for #coronavirus.,Punjab,neutral
2020-03-11,BREAKING: Italian Serie A team VL Pesaro has announced that two members of the team have tested positive for #coronavirus There you go  entire coaching staff  players etc will be Quarantined now.,Punjab,neutral
2020-03-11,BREAKING: JUST IN: 83 new cases of #coronavirus in UK. Total reaches 457,Punjab,neutral
2020-03-11,12 new coronavirus cases reported in #Singapore: of these 3 are Republic of Singapore Air Force servicemen who were in France on duty.,Punjab,joy
2020-03-11,BREAKING: 121 new cases of #coronavirus in Netherlands. Total number of confirmed cases in #Netherlands reaches 503.,Punjab,neutral
2020-03-11,#coronavirus Update last hour: - 30 new cases in Sweden - 4 new cases in Iceland - 57 new cases and 2 new deaths in Spain - 1 new case in Romania - 18 new cases in Portugal - 29 new cases in Switzerland - 1 new death in Germany,Punjab,joy
