Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-12,The number of new coronavirus cases in India has jumped to 62... But do you know how many people die in India every year due to hunger and poverty...??? ,Bihar,sadness
2020-03-12,ॐ ! Follow these simple steps to avoid spreading of Corona Virus… https://youtu.be/PTaeZggiMrM via NaMo App,Bihar,neutral
2020-03-12,Madam  First Activate Such #Novel_Corona_Virus In Your #Govt Also with @PMOIndia @MHAIndia @IndiaPostOffice . Fully Bathing in #Corruption_Hub . Such #Novel_Corona_Virus Dangerous than #Judicial_Democracy Of #India,Bihar,disgust
2020-03-12,#CoronaVirusUpdate: Here's a list of all #COVID19 Helpline numbers from various States/UTs. Please keep handy and share with others also. #SwasthaBharat #HelpUsToHelpYou,Bihar,joy
2020-03-12,May you & your wife recover from this #COVID19 at earliest. My prayers for u buddy,Chhattisgarh,neutral
2020-03-12,@traveltriangle when the pandemic of corona virus is spread  our prime minister and the WHO has requested people to refrain from travelling unnecessarily  even airlines have cancelled to and fro flights on bagdogra sector,Goa,joy
2020-03-12,WHO has declared corona virus as pandemic and requested people not to travel unnecessarily. Our travel agent namely travel triangle is refusing to refund us the initial deposit amount as it is against their cancellation policy.,Goa,disgust
2020-03-12,They say it is against their cancellation policy to give back refund  we do not understand why we should travel in such epidemic spread of corona virus and secondly how should we reach there  when flights are cancelled ,Goa,neutral
2020-03-12,WHO has declared corona virus a pandemic  according to government directives flights have been cancelled on bagdogra sector and both spice jet and go air have initiated a full refund of the air fare for to and fro fares. Bhutan is closed for tourist for 15 days,Goa,surprise
2020-03-12,Semi Live Goa 2020 First international talk being telecasted No impact of corona virus on conference spirit... – at Grand Hyatt,Goa,sadness
2020-03-12,Cricket be dammed. People are struggling with threat of Corona virus as jobs and businesses shut down and schools close.,Goa,anger
2020-03-12,Is that all we think of? Country and world is grappling with the global scourge ofc corona virus and BCCI and cricketers only think of playing cricket. It's like Nero fiddling while Rome was burning. Shortsighted and greedy.,Goa,anger
2020-03-12,BCCI is crazy? Country is grappling with the Corona virus and these fools want to play cricket.,Goa,anger
