Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-31,More people are getting killed everyday  daylight due to the mob lynchings as compared to the corona virus. #JusticeForDebasishGogoi,Assam,anger
2020-05-31,Food served to build ur immunity to fight covid-19.U should never think u r on wedding party or invited guest.We all r facing pandemic n trying to get out of it.Whole nation has cum to stand still n u r demanding shamelessly.,Assam,anger
2020-05-31,#artwork by Young Reporter  Pritisha Sharma accurately portrays the precautionary measures that needs to be followed  more so as we enter a relaxed phase of lockdown to keep us and others safe from COVID-19 @UNICEFIndia #youngreporters #covid19 #unicef #foreverychild #muktaakash,Assam,neutral
2020-05-31,Life was good before lockdown #filmmaking #postproduction #filmediting #filmlife #documentary #filmmakinglife,Assam,joy
2020-05-31,Assam NSUI SM Incharge Shri @Shahrukh_NSUI took a meeting via video conferencing with the SM members of NSUI Assam.Discussed on various issues like Promote Students  Relief work done by NSUI members during lockdown etc. National Chairperson Shri @LubanaManoj were also present.,Assam,neutral
2020-05-31,Hope lock down will be finished.,Assam,joy
2020-05-31,#artwork by Young Reporter  Pritisha Sharma accurately portrays the precautionary measures that needs to be followed  more so as we enter a relaxed phase of lockdown to keep us and others safe from COVID-19 @UNICEFIndia #youngreporters #covid19 #unicef #foreverychild #muktaakash,Assam,neutral
2020-05-31,Come forward and support. Your contribution can strengthen people of our country with each passing day during unplanned lockdown. IYC CORONA RELIEF FUND To Donate Click Here http://ycea.in/donate,Assam,anger
2020-05-31,Lockdown,Assam,neutral
2020-05-31,Food served to build ur immunity to fight covid-19.U should never think u r on wedding party or invited guest.We all r facing pandemic n trying to get out of it.Whole nation has cum to stand still n u r demanding shamelessly.,Assam,anger
2020-05-31,Congratulations Sir under your aegis Assam is safe from Covid19,Assam,joy
2020-05-31,#artwork by Young Reporter  Pritisha Sharma accurately portrays the precautionary measures that needs to be followed  more so as we enter a relaxed phase of lockdown to keep us and others safe from COVID-19 @UNICEFIndia #youngreporters #covid19 #unicef #foreverychild #muktaakash,Assam,neutral
2020-05-31,Great Going Ashok Sir its so heartening to see you kead the fight from the front against Covid19.,Assam,anger
2020-05-31,We are not small kids  jo kisi ke kahne me aa jayen...jo sahi krega hum usi ko support krenge  So don't merge students life in this politics.. understand katappa mama @ChouhanShivraj #GeneralPromotionToMPStudents #rgpv_spreading_corona_virus ,Bihar,neutral
2020-05-31,Other country's - youth is the future of country @ChouhanShivraj - youth is testing kit. sarkari khajana bharne k kaam aynge. #rgpv_spreading_corona_virus,Bihar,neutral
2020-05-31,who will take responsibility if any student gets affected?Who will provide transportation facilities to those students who came from outside? #rgpv_spreading_corona_virus @ChouhanShivraj @narendramodi @TheLallantop @DrRPNishank @saurabhtop @aajtak @ABPNews,Bihar,disgust
2020-05-31,#rgpv_spreading_corona_virus #ShivrajSinghChouhan Plz give ganeral promotion for all student because manny students belongs to bihar and jharkhand then students cannot able to come mp for give exam. So plz give general promotion.,Bihar,neutral
2020-05-31,This is not good @ChouhanShivraj Mama ji if you want your nephew's vote to you for next election plz cancel rgpv exam otherwise we found another mama for next election Thank you mama ji #rgpv_spreading_corona_virus @NitishKumar,Bihar,joy
2020-05-31,#rgpv_spreading_corona_virus #rgpv_spreading_corona_virus #rgpv_spreading_corona_virus @ChouhanShivraj Mama ji  you broken everyone's heart.. ,Bihar,disgust
2020-05-31,#rgpv_spreading_corona_virus We are now 80k make it fast 100k ...... Fast keep twitting guys ...... No response from mama,Bihar,joy
2020-05-31,#rgpv_spreading_corona_virus Keep twitting we have to reach no. 1,Bihar,neutral
2020-05-31,#rgpv_spreading_corona_virus @ndtvvideos @IndiaToday @BBCBreaking @aajtak @ZeeNews @PMOIndia @ChouhanShivraj See trending section............ #GeneralPromotionToMPStudents,Bihar,neutral
2020-05-31,#rgpv_spreading_corona_virus Who is very dangerous,Bihar,fear
2020-05-31,T-29 Finally students of #rgpv_spreading_corona_virus Shown their power . This is the students power...,Bihar,joy
2020-05-31,#rgpv_spreading_corona_virus @ChouhanShivraj What's yur next plane..... Sir for students ...........,Bihar,disgust
2020-05-31,@ChouhanShivraj @PMOIndia @BJP4India #rgpv_spreading_corona_virus We want general promotion ,Bihar,neutral
