Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-04-21,"Heartiest congratulations to you on the occasion of ""civil service day"". Salute to your works against coronavirus fighting during lockdown. @dmnalanda @dm_patna @dm_vaishali @arwal_dm @Buxarprashasan @darbhanga_dm @DM_Muzaffarpur @palka2015 @IASassociation @NitishKumar",Bihar,neutral
2020-04-21,The threat the coronavirus brings to this colony is not just that of death or infection or illness – those already exist – but also a heightened hunger and lack of access to medical help in the wake of a complete lockdown. #IndiaStarving,Bihar,sadness
2020-04-21,We cannot fight this battle against the coronavirus at the cost of thousands of people in the country going hungry. #IndiaStarving,Bihar,anger
2020-04-21,Everyone knows that the country has large food stocks  and that some of this could be used to protect people from hunger during the coronavirus crisis. The enormity of the situation  however  has escaped many observers. #IndiaStarving,Bihar,anger
2020-04-21,Coronavirus Tweets from Indian authorities #coronavirus https://twitter.com/i/events/1240662046280048646 #StayAtHomeSaveLives #IndiaFightsCOVID19 #StopLynchingHindus,Bihar,anger
2020-04-21,Indian Army Good-By Salute to Corona Virus.@IndianArmy007 @crpfindia @IndianArmyNewsH.Now quickly leave lndia.@Ksingh561 @ColTekpal @rahul124816 @PNJoshiACM @sambitswaraj @Pushp_Kul @vinaykasthan @DRKUMAR25 @DoctorRichaBjp @bghwa02 @Abbynanacat2 @vinirish @barkhatrehan16 @Bsharma,Bihar,anger
2020-04-21,Quickly stop the hindu Muslim game or else India will be ruined.. please Together fight Against covid19 And save India... #Islamophobia_In_India,Bihar,anger
2020-04-21,Hunger is also a killer. Malnourished bodies are more prone to dieases. Their immunity is lower  resulting in high fatalities. We can't fight COVID19 without also fighting hunger and starvation! The govt must act and increase the relief amount for the poor! #IndiaStarving,Bihar,neutral
2020-04-21,Had Narendra Modi taken the threat of COVID19 seriously when the first case came up in India as far back as January 30  we would not be going through the kind of pain we are going through today - to save ourselves from COVID19  now people are dying out of hunger. #IndiaStarving,Bihar,sadness
2020-04-21,What does a leader need to have the most? Foresight! Sadly India's ruling party leaders have none. For whole of Feb and half of March  they were in denial about COVID19 threat. Their lack of foresight harms India's poorest the most. #IndiaStarving,Bihar,sadness
2020-04-21,Education is the passport to the future  for tomorrow belongs to those who prepare for it today. Kindly allow our students to build their own future without worrying about accommodation in #COVID19 time. @PMOIndia #DeclareNoRentForStudents,Bihar,neutral
2020-04-21,I am financially poor  not mentally  I keep the spirit of safety better than the rich...!! GAREEB HAIN SAAHEB  GAIR JIMMEDAR NAHI @narendramodi sir @PMOIndia @TheLallantop @chitraaum @saurabhtop @SwetaSinghAT #IndiaFightsCorona https://twitter.com/narendramodi/status/1251879281363316736,Bihar,anger
2020-04-21,A little help our India fight against corona. ,Bihar,anger
2020-04-21,@narendramodi sir #pm care #india fight against corona #little help to our Nation,Bihar,anger
2020-04-21,#IndiaFightsCorona Kisan Rath app for farmers via NaMo App ,Bihar,neutral
2020-04-21,#IndiaFightsCorona India’s efforts bearing results via NaMo App ,Bihar,neutral
2020-04-21,#IndiaFightsCorona Sequencing COVID-19 virus strain via NaMo App ,Bihar,sadness
2020-04-21,#IndiaFightsCorona Robust health sector to tackle COVID-19 via NaMo App ,Bihar,neutral
2020-04-21,#IndiaFightsCorona Flying for a mission via NaMo App ,Bihar,anger
2020-04-21,"सबसे बड़ी खबर ... #BREAKING #BreakingNews #COVID19 ""UK government says Oxford University will begin human trials for a coronavirus vaccine this week"" ",Chhattisgarh,neutral
2020-04-21,Great Gesture by DIG @arifhs1 Sir. Indeed the jawans and officers of @RaipurPoliceCG is continuously working hard to curb Corona virus in the City. #Covid19India @CG_Police @cgdial112 @bhupeshbaghel @TS_SinghDeo @RaipurSmartCity @skumar_ias @IamNaveenKapoor @smitaprakash,Chhattisgarh,anger
