Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-06,39 COVID-19 Patients Discharged Today all Over Assam Assam government discharged 39 COVID-19 patients after they tested negative for the novel coronavirus. ,Assam,disgust
2020-06-06,#BreakingNews 73 new COVID-19 positive cases confirmed in Assam  taking total COVID-19 positive cases to 2397 in the state. #Coronavirus #COVID19 #Positivecases #AssamCovidCount,Assam,joy
2020-06-06,Coronavirus crisis: Ireland hopes to restart international travel later in the ... Ireland’s prime minister on Friday advised citizens not to book foreign holidays and said the government had no date in mind yet to end its 14-day quarantine for people arriving from abroad. ,Assam,sadness
2020-06-06,Monks help distressed people in Ranchi during coronavirus lockdown The Yogoda Satsanga Sakha Ashram in Ranchi provided vegetables grown in its kitchen garden to the police to run their community kitchens for serving the meals to the needy during the lockdown. ,Assam,anger
2020-06-06,International Yoga Day 2020 to be celebrated on digital media platforms this ye... The International Yoga Day will be celebrated on digital media platforms and there would be no mass gatherings this year in view of coronavirus outbreak  the government said on Friday. ,Assam,joy
2020-06-06,Universal's Florida theme parks see few guests on reopening after coronavirus s... Universal theme parks in Florida drew few guests for their reopening Friday  suggesting consumers are still reluctant to travel and gather in crowds after nearly three months of virus-related … ,Assam,surprise
2020-06-06,#BREAKING As per data by John Hopkins University  India's confirmed cases (239 644) surpasses Italy. With 80 229 confirmed cases  Maharashtra remains the most affected state since the COVID-19 outbreak  followed by Tamil Nadu(28 694)and Delhi(26 334) #COVIDー19 #CoronavirusFacts,Assam,sadness
2020-06-06,Assam reports 154 Covid-19 cases  total count stands at 2 397 Assam’s cumulative Covid-19 positive count reached 2 397 with the report of 154 fresh cases on Saturday. The number of active cases is now at 1 802 while with the 79 patients discharged from various hospitals in t… ,Assam,sadness
2020-06-06,COVID-19: New Containment Zone Declared in Arihant Apartment  Panbazar With the detection of COVID-19 positive patients at Arihant Apartment  Panbazar in Guwahati  the following areas have been marked as a containment zone. ,Assam,joy
2020-06-06,39 COVID-19 Patients Discharged Today all Over Assam Assam government discharged 39 COVID-19 patients after they tested negative for the novel coronavirus. ,Assam,disgust
2020-06-06,#BreakingNews 73 new COVID-19 positive cases confirmed in Assam  taking total COVID-19 positive cases to 2397 in the state. #Coronavirus #COVID19 #Positivecases #AssamCovidCount,Assam,joy
2020-06-06,You need time to break the jinx of 67 years of rule of the ecosystem and mind you India is one of the signers of the committee seeking enquiry in spreading of Covid from China,Assam,neutral
2020-06-06,What's happening Prime Minister Modi  don't play blame game with Kejriwal  when there were 500 cases u imposed unplanned lockdown &amp; when cases are above 2.37 lakhs u unlocked the unplanned lockdown. There is no planning it's a Complete failure of system and set back for people. ,Assam,sadness
2020-06-06,This lockdown brought the old ARMAAN back to us @ArmaanMalik22 ,Assam,neutral
