Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-15,Army Lover @mrzaibu55 #ARMY #ArmyStillWithJungkook #coronavirus ,Bihar,anger
2020-06-15,@narendramodi @sudhirchaudhary @realDonaldTrump I think this way also china spread the corona virus in another country ?,Bihar,neutral
2020-06-15,Bihar targets 50 000 beds to tackle Covid-19 | Patna News - @timesofindia #CoronaUpdatesInIndia #BiharFightsCorona,Bihar,sadness
2020-06-15,#IndiaFightsCorona The Modi Govt’s topmost priority amid Covid-19 is to help the poor. Find out more on https://bit.ly/30GXPIQ via NaMo App,Bihar,sadness
2020-06-15,#IndiaFightsCorona India is committed to fight against COVID-19. Read more on https://bit.ly/3e21CEn via NaMo App,Bihar,disgust
2020-06-15,#IndiaFightsCorona India is helping the world to fight COVID-19. Find out more on https://bit.ly/2B8uKLm via NaMo App,Bihar,neutral
2020-06-15,#IndiaFightsCorona Find out more on how India under PM Modi’s leadership has tackled COVID-19 https://bit.ly/2MVzG95 via NaMo App,Bihar,neutral
2020-06-15,#IndiaFightsCorona India is putting up a spirited fight against COVID-19 . Read more on https://bit.ly/2MVzG95 via NaMo App,Bihar,neutral
2020-06-15,#IndiaFightsCorona Find out more on how India under PM Modi’s leadership has tackled COVID-19 https://bit.ly/2MVzG95 via NaMo App,Bihar,neutral
2020-06-15,It seems they don’t have other job in Lockdown. Let’s write on that email contact us for learning @salesforce  it will change their life instead of doing spam and illegal things! Let’s Share few of youtube video with them too ,Bihar,joy
2020-06-15,#IndiaFightsCorona Nationwide Lockdown https://www.youtube.com/watch?v=R83q3GMSh5c via NaMo App,Bihar,sadness
2020-06-15,Bihar targets 50 000 beds to tackle Covid-19 | Patna News - @timesofindia #CoronaUpdatesInIndia #BiharFightsCorona,Bihar,sadness
2020-06-15,#FightAgainstCovid19 Face masks are going to be ways of life for next 6 months to 12 months or at least till vaccine or medicine is found for #covid19. we are trying to be part of this change of habits #100kMasksChallenge,Bihar,sadness
2020-06-15,#IndiaFightsCorona The Modi Govt’s topmost priority amid Covid-19 is to help the poor. Find out more on https://bit.ly/30GXPIQ via NaMo App,Bihar,sadness
2020-06-15,#IndiaFightsCorona India is committed to fight against COVID-19. Read more on https://bit.ly/3e21CEn via NaMo App,Bihar,disgust
2020-06-15,#IndiaFightsCorona India is helping the world to fight COVID-19. Find out more on https://bit.ly/2B8uKLm via NaMo App,Bihar,neutral
2020-06-15,#IndiaFightsCorona Find out more on how India under PM Modi’s leadership has tackled COVID-19 https://bit.ly/2MVzG95 via NaMo App,Bihar,neutral
2020-06-15,#IndiaFightsCorona India is putting up a spirited fight against COVID-19 . Read more on https://bit.ly/2MVzG95 via NaMo App,Bihar,neutral
2020-06-15,OMG from serial no 161-164  There found 4 #COVID19 +ve case in my block Majorganj. ,Bihar,surprise
2020-06-15,#IndiaFightsCorona Find out more on how India under PM Modi’s leadership has tackled COVID-19 https://bit.ly/2MVzG95 via NaMo App,Bihar,neutral
2020-06-15,They disobey the COVID rules  They dishonour COVID warriors  They massacre our social workers  They conspire our Saints. When would we wake up  I ask.. #OHindusStandUnited,Chhattisgarh,sadness
2020-06-15,Tamil Nadu doing a sensible thing on imposing lockdown in 4 most affected district's.,Chhattisgarh,sadness
2020-06-15,Tamil Nadu CM announces a complete lockdown in Chennai and three other districts ,Chhattisgarh,disgust
2020-06-15,#SushantSinghRajput Kash! During the lockdown You had gone to UR Native place to touch the feet of your father &amp; hug him to relax for a bit and then you might have been in some lighter vein. Your parent would have been a great solace for you. Everybody who loves you is broken. ,Chhattisgarh,joy
2020-06-15,You cant run away from the coronavirus anymore. The key is to never give up and stay strong. #NeverGiveUp #GoaFightsCOVID19 #IndiaFightsCOVID19,Goa,sadness
2020-06-15,Asia's largest slum #Dharavi successfully flattened COVID 19 curve (home to almost 8.5 lakh people) that means #MangoorHill cases can be managed in shorter time duration. #WeWillWin #IndiaFightsAgainstCorona @goacm @MauvinGodinho @visrane,Goa,neutral
2020-06-15,The 225 teammates from Goa (India) repatriated on 13-Jun-20 from Emerald Princess are quarantined in different reputed hotels in Goa. The COVID-19 swab collection began yesterday and will continue these days till completion. @PrincessCruises @carnivalssi @CarnivalPLC – at Phoenix Park Inn By Radisson,Goa,surprise
2020-06-15,Due to this pandemic many things have changed. It’s better to opt for PrePaid. Margoa Vodafone Store refused by saying it's not possible to migrate due to the lockdown in Maharashtra. What is this? Scam? @VodafoneIN @Idea My Number: 9850477307 #Goa https://www.facebook.com/208089900693/posts/10163936271040694/,Goa,neutral
2020-06-15,After lockdown Returning to my favourite cafe artjunagoa . With Goa further easing lockdown restrictions restaurants and cafes are beginning to reopen across North Goa. Café artjuna is among them. A cheerful joint… https://www.instagram.com/p/CBdtgoeD9d-/?igshid=qc11v5whaqa5,Goa,joy
2020-06-15,Condition of #GST due to #lockdown in India. Our government has flattened the wrong curve. @RahulGandhi @INCIndia #CoronaCrisis #governmentofindia,Goa,sadness
2020-06-15,Asia's largest slum #Dharavi successfully flattened COVID 19 curve (home to almost 8.5 lakh people) that means #MangoorHill cases can be managed in shorter time duration. #WeWillWin #IndiaFightsAgainstCorona @goacm @MauvinGodinho @visrane,Goa,neutral
2020-06-15,28 new COVID19 cases today in #Goa. Active - 507 Recovered - 85 Death - 0 Total - 592 #GOAFightsCOVID19,Goa,joy
2020-06-15,The 225 teammates from Goa (India) repatriated on 13-Jun-20 from Emerald Princess are quarantined in different reputed hotels in Goa. The COVID-19 swab collection began yesterday and will continue these days till completion. @PrincessCruises @carnivalssi @CarnivalPLC – at Phoenix Park Inn By Radisson,Goa,surprise
2020-06-15,She is Laibi Oinam lady auto driver who ferried a #COVID-19 patient over 120 Km at Night by driving 8 hours through intense rough hilly terrain Salute such #CoronaWarriors for their selfless service. #IndiaFightsCoronavirus @IvankaTrump @thekiranbedi,Gujarat,neutral
2020-06-15,"@VinitBharti12 @SamSingh990 ""Tamil Nadu CM announces a complete lockdown in Chennai and three other districts"" ",Gujarat,disgust
2020-06-15,I had fun reading this book and writing this blog to relate to lockdown creative blues. #creativity,Gujarat,joy
2020-06-15,No plan to impose lockdown again in Gujarat: CM Vijay Rupani ji,Gujarat,neutral
2020-06-15,We all know that #SushantSinghRajput is no more  he commit suicide  but how many know this :A 56-year-old Indian Revenue Service (IRS) officer allegedly committed suicide by ingesting acid in his car in Dwarka over fear of being infected by #COVID19 @IRS_IN,Gujarat,fear
2020-06-15,325 deaths and 11 502 new #COVID19 cases reported in the last 24 hours. Total number of cases in the country now at 332424 including 153106 active cases  169798 cured/discharged/migrated and 9520 deaths: Take care stay safe  stay home  Life is more previous than money .,Gujarat,sadness
2020-06-15,She is Laibi Oinam lady auto driver who ferried a #COVID-19 patient over 120 Km at Night by driving 8 hours through intense rough hilly terrain Salute such #CoronaWarriors for their selfless service. #IndiaFightsCoronavirus @IvankaTrump @thekiranbedi,Gujarat,neutral
2020-06-15,“Covid-19 Crisis an opportunity for innovation”  Mother Earth Cafe – Darichikgre village. When there's a will  there is always a way! Read more at http://www.nesfas.in/covid-19-crisis-an-opportunity-for-innovation-mother-earth-cafe-darichikgre-village/?fbclid=IwAR2lg3z7TyybsxI26nOxXS_D48PU6mBUV7gMYUKp6AeVcgf6GmvHFLW866w . . #covid19 #garohills #indigenous #Meghalaya #sustainable #locallivelihoods #localfood #motherearth,Meghalaya,neutral
2020-06-15,“Covid-19 Crisis an opportunity for innovation”  Mother Earth Cafe – Darichikgre village. When there's a will  there is always a way! Read more at http://www.nesfas.in/covid-19-crisis-an-opportunity-for-innovation-mother-earth-cafe-darichikgre-village/?fbclid=IwAR2lg3z7TyybsxI26nOxXS_D48PU6mBUV7gMYUKp6AeVcgf6GmvHFLW866w . . #covid19 #garohills #indigenous #Meghalaya #sustainable #locallivelihoods #localfood #motherearth,Meghalaya,neutral
2020-06-15,She is damaging on two counts  firstly it is spoiling the image of doctors who are risking their lives while treating the #CoronaVirus patients and secondly she is encouraging the public to forget the precautionary measures. She has to be arrested immediately @MashwaniAzhar,Punjab,anger
2020-06-15,China has handled the coronavirus pandemic much better than the US  according to a survey of more than 120 000 people in 53 countries around the world. Only 4 of those nations – Japan  Taiwan  South Korea &amp; the US itself – rated the American response more positively than China. ,Punjab,neutral
2020-06-15,I still wonder how China overcame coronavirus with such a huge population. Something is fishy,Punjab,surprise
2020-06-15,Me: *Last seen on 15th March  2020* #Covid_19 #coronavirus,Punjab,joy
2020-06-15,Looks like the government is trying to increase the rate of fatalities by Corona virus.,Punjab,neutral
2020-06-15,Pakistan 897 650 tests 144 478 tested positive 16.1% tested positive #CoronaVirusPakistan #coronavirus #corona #COVIDIDIOTS #PakArmyReadyToEnd_Endia #freelancingnetwork #hec_mafia #HEC_JawaabDou #HEC_PromoteToNextSemester,Punjab,neutral
2020-06-15,Minister for Planning  Development and Special Initiatives Asad Umar has said the tally of novel coronavirus cases across the country may double within next two weeks and can reach 1.2 million cases by the end of July. #Covid_19 #ThePakistan,Punjab,neutral
2020-06-15,Empathy is still alive. I got 700 likes for a post that said  Yes! I am #coronavirus positive ,Punjab,joy
2020-06-15,Accept the different aspects of your life... #depression #2020worstyear #mentalhealthisimportant #mondaythoughts #coronavirus #Pakistan,Punjab,sadness
2020-06-15,Quality tests/isolation   quality ppe for doctors n citizens quality treatment of Coronavirus patients at well equipped hospitals at the cost of government nd stay at home means complete lockdown is the only scientific solution to control Coronavirus outbreak   Sir,Punjab,neutral
2020-06-15,As'salaam O Alaikum! If anyone here is in isolation or facing Covid-19 (God forbid) Without any hesitation  you can always inbox me. My dm is always open. Message me if you're depressed  sad or mad  if you need advice  need to chat. I’m always available.,Punjab,sadness
2020-06-15,Absolutely. The key difference in GFC and COVID-19 is that the latter is more appealing to politicians as it was not financial institutions primary fault for triggering this magnitude of the crisis.,Punjab,disgust
2020-06-15,Another #lockdown has been implemented in several parts of #Lahore from today till next 15 days. What does that means? Poor and uninformed planning of Govt caused us to face this situation. The list I’ve with me indicated that around 75% of Lahore will be lockdown. #Covid_19,Punjab,sadness
2020-06-15,Having COVID?,Punjab,neutral
2020-06-15,The fear of Covid-19 is real. ,Punjab,fear
2020-06-15,Me: *Last seen on 15th March  2020* #Covid_19 #coronavirus,Punjab,joy
2020-06-15,This positive is also being used negatively #Covid_19 #CoronaInPakistan #PakistanPoliticians #PakistanBusinessComunity,Punjab,joy
2020-06-15,80 areas of #Lahore have been identified as COVID-19 hotspots by @Dr_YasminRashid &amp; @HealthPunjabGov in today’s press conference. Here’s the detailed list of areas going under complete lockdown for two weeks starting from 11:59pm tomorrow in order to curb the spread of COVID-19. ,Punjab,neutral
2020-06-15,You people are Senseless ? Students living in far areas are not able to take the online classes because of Internet Problem. Also order Universities to reduce Fee in this #Covid_19 pandemic Situation. #HumanityFirst #IStandWithStudents #HEC_JawaabDou #StudentsPressConf_ISB,Punjab,joy
2020-06-15,Fight against Covid-19 and donate your plasma to save another life. @justajoopak 0301-1116-114/5 #DonatePlasmaForHumanity,Punjab,neutral
2020-06-15,#DSM_PPHI Mohammad Hanif meeting with COVID-19 volunteers CM Task force &amp; Youth Development National Youth Assembly PakistanGilgit Baltistan and Gilgit Baltistan volunteers QAU Provided protective gears and given them a detailed brief about covid 19 @RandhawaAli #GBvolunteers,Punjab,anger
2020-06-15,Fantastic! Finally an informative discussion on #COVID. Looking forward to hearing from the panelists  especially Chairman RDA  @TariqMurtaza13,Punjab,joy
2020-06-15,Americans are deceivers. From their fake landing on the moon to this covid-19 scam  they have corrupted science to deceive the world and achieve their nefarious goals. I no longer trust any American research in any field and I give you the same advice.,Punjab,anger
2020-06-15,Why the fuck is he concerned about whats happening in India? Focus on your own damn country. Worst economic state ever. Negative GDP growth. Covid spreading like wildfire. Ministers running like headless chickens and yet u talk about how bad things are with India. ,Punjab,disgust
2020-06-15,Zahid Khokhar My childhood friend passed away due to covid-19 He was just promoted grade 22. Customs Services ,Punjab,sadness
2020-06-15,Shame to u All.U destroyed our future completely.Instead of taking online classes it is better that we fight with Covid-19 in our Universities.Simply online study torture me alot.If u don't take an action on it One more student leave the world Inshallah #OnlineClasses,Punjab,anger
2020-06-15,Announcement Punjab government has announced that it will lockdown certain areas of the mentioned below in Lahore due to Covid-19 after midnight tomorrow June 16th/17th; Shahdra Nistar Ground Allama Iqbal Town Lahore Cantt Walled City Mazang Shad Bagh HarbansPura Gulberg,Punjab,joy
2020-06-15,My Auntie is on Ventilator and COVID-19 positive. Her blood group is B+ive. COVID-19 negative report + Covid Antibody Test Report are mandatory for donor. She is hospitalized in Mayo Hospital  Lahore. Contact Person: Syed Kaswar Ali 03334404473 #CoronaRecoveredWarriors,Punjab,joy
2020-06-15,ALHAMDOLILLAH I am cured from covid 2 weeks before and got my antibodies test...I want to donate Plasma.... Anyone who needs it in Rahim Yar Khan can easily... Contact: 03337423887 Blood Group: B-ve #CoronaRecoveredWarriors #CoronaInPakistan,Punjab,neutral
2020-06-15,Minister for Planning  Development and Special Initiatives Asad Umar has said the tally of novel coronavirus cases across the country may double within next two weeks and can reach 1.2 million cases by the end of July. #Covid_19 #ThePakistan,Punjab,neutral
2020-06-15,@joliestweet hope you r AJ(Brad Pitt) many by AJ name:interesting tweet abt you by HBazaar UK on14 5 20 plsnt you donated to NAACP for lateG.Floyd trail  does USA cost to trail such glaring cases?Pl check &amp; talk to DG WHO on plasma therapy for Covid 19 vaccine will be too costly,Punjab,surprise
2020-06-15,The areas to be quarantined tomorrow eve. Meanwhile  Covid thingi can have a ball........,Punjab,surprise
2020-06-15,Get tested and/or isolate. This is coming out to be common symptom of covid,Punjab,neutral
2020-06-15,Positive is dangerous now a days! Be Nagative and Stay at Home  to stay Safe. #Covid_19 @nhsrcofficial @ndmapk @zfrmrza @Dr_YasminRashid,Punjab,neutral
2020-06-15,Use #MasksSaveLives less the spread of #Covid_19,Punjab,neutral
2020-06-15,Asad Umer Sb how many dead bodies do you need to learn about Covid-19. Better learn from the experience of this hose countries who successfully controlled corona pandemic. ,Punjab,sadness
2020-06-15,Recovered from COVID 19 Back to hospital again Thanks God #Covid_19,Punjab,joy
2020-06-15,URGENT CALL FOR (A+) #Blood not a plasma. 2 Months old baby needs it urgently for her dialysis at Children’s hospital Lahore. It’s non covid post but requires immediate attention.Please contact Dr Arsalan (father) if you are a donor. They are preferring Male donors. 03234644833,Punjab,sadness
2020-06-15,‘Smart’ lockdown #COVID19,Punjab,sadness
2020-06-15,Has anyone in #Lahore yet seen the enforcement of the smart lockdown after midnight tonight? #LahoreLockDown,Punjab,surprise
2020-06-15,What about the offices ? Like banks and other sectors ? How ppl will commute during this lockdown  if offices will not be closed.?,Punjab,neutral
2020-06-15,Madam  if your media house announces today that you will not be paid as long as the lockdown lasts  then you will anchor the biggest protest against the lockdown by wearing black armbands. Fear God.think about poor pplz there is no time frame to go to Corona  then just follow SOP ,Punjab,anger
2020-06-15,Madam  if your media house announces today that you will not be paid as long as the lockdown lasts  then you will anchor the biggest protest against the lockdown by wearing black armbands. Fear God.think about poor pplz there is no time frame to go to Corona  then just follow SOP,Punjab,anger
2020-06-15,DHA falls under Lahore Cantt and multiple phases are now in lockdown,Punjab,sadness
2020-06-15,Smart #lockdown strategy-sealing of areas in District #sargodha,Punjab,sadness
2020-06-15,The policy of smart lockdown adopted by govt is based on ground realities of keeping a balance to avoid accentuating proverty and containing effects of corona outbreak.,Punjab,sadness
2020-06-15,Another #lockdown has been implemented in several parts of #Lahore from today till next 15 days. What does that means? Poor and uninformed planning of Govt caused us to face this situation. The list I’ve with me indicated that around 75% of Lahore will be lockdown. #Covid_19,Punjab,sadness
2020-06-15,Smart lockdown is the dumbest strategy imaginable #CoronaVirusPakistan,Punjab,surprise
2020-06-15,80 areas of #Lahore have been identified as COVID-19 hotspots by @Dr_YasminRashid &amp; @HealthPunjabGov in today’s press conference. Here’s the detailed list of areas going under complete lockdown for two weeks starting from 11:59pm tomorrow in order to curb the spread of COVID-19. ,Punjab,neutral
2020-06-15,Lahore k Kon Kon say Areas Lockdown ho rhe hain ? Kindly need details. Thank you,Punjab,disgust
2020-06-15,On a lighter note! Smart lockdown when the cases are already widespread. ,Punjab,sadness
2020-06-15,Dear Brother @MashwaniAzhar ! Is there any direction for the Restrictions of Movement ? As per this new LOCKDOWN ??,Punjab,neutral
2020-06-15,Sunsets  Islamabad  & Smart lockdown #COVID19Pakistan #Smartlockdown #Peace #Pakistan,Punjab,joy
2020-06-15,LOCKDOWN,Punjab,neutral
2020-06-15,Announcement Punjab government has announced that it will lockdown certain areas of the mentioned below in Lahore due to Covid-19 after midnight tomorrow June 16th/17th; Shahdra Nistar Ground Allama Iqbal Town Lahore Cantt Walled City Mazang Shad Bagh HarbansPura Gulberg,Punjab,joy
2020-06-15,Just in selected Area “selected Lockdown “ ,Punjab,surprise
2020-06-15,No any thing like a smart lockdown nd is only stay at home means complete lockdown is the only solution   Sir,Punjab,neutral
2020-06-15,Punjab government has announced that it will lockdown these areas of Lahore after midnight. Shahdra Nistar Ground Allama Iqbal Town Lahore Cantt Walled City Mazang Shad Bagh HarbansPura Gulberg #Lahore,Punjab,disgust
2020-06-15,Quality tests/isolation   quality ppe for doctors n citizens quality treatment of Coronavirus patients at well equipped hospitals at the cost of government nd stay at home means complete lockdown is the only scientific solution to control Coronavirus outbreak   Sir,Punjab,neutral
2020-06-15,People are dying irrespective of Lockdown imposed or not they aren't left with money anymore to continue their staggring life &amp; such phase wld not continue any more you shld keep ready 2 experience worst than US as practicly you can't ask helpless majority publc just keep praying,Punjab,sadness
2020-06-15,Can you confirm @MashwaniAzhar Punjab government has announced that it will lockdown these areas of Lahore after midnight. Shahdra Nistar Ground Allama Iqbal Town Lahore Cantt Walled City Mazang Shad Bagh HarbansPura Gulberg Citizens will not be permitted to leave the area,Punjab,disgust
2020-06-15,So will they Impose lockdown subha ka time bhi will shops bhi close too wth,Punjab,neutral
2020-06-15,You’ve given up your maid   has everyone else who is criticizing the lockdown   you may be able to survive with a lockdown but the large Marjority of the population living In poverty won’t be able to survive a lockdown with no further source of income,Punjab,neutral
2020-06-15,‘Smart’ lockdown #COVID19,Punjab,sadness
2020-06-15,As'salaam O Alaikum! If anyone here is in isolation or facing Covid-19 (God forbid) Without any hesitation  you can always inbox me. My dm is always open. Message me if you're depressed  sad or mad  if you need advice  need to chat. I’m always available.,Punjab,sadness
2020-06-15,There are news that some #COVID19 recoverers are selling their plasma in return of huge money. This is so disheartening and inhumane  If God has given you a new life you must pay it back by serving others for free. #DonatePlasmaForHumanity,Punjab,joy
2020-06-15,Absolutely. The key difference in GFC and COVID-19 is that the latter is more appealing to politicians as it was not financial institutions primary fault for triggering this magnitude of the crisis.,Punjab,disgust
2020-06-15,Another #lockdown has been implemented in several parts of #Lahore from today till next 15 days. What does that means? Poor and uninformed planning of Govt caused us to face this situation. The list I’ve with me indicated that around 75% of Lahore will be lockdown. #Covid_19,Punjab,sadness
2020-06-15,The fear of Covid-19 is real. ,Punjab,fear
2020-06-15,Me: *Last seen on 15th March  2020* #Covid_19 #coronavirus,Punjab,joy
2020-06-15,This positive is also being used negatively #Covid_19 #CoronaInPakistan #PakistanPoliticians #PakistanBusinessComunity,Punjab,joy
2020-06-15,80 areas of #Lahore have been identified as COVID-19 hotspots by @Dr_YasminRashid &amp; @HealthPunjabGov in today’s press conference. Here’s the detailed list of areas going under complete lockdown for two weeks starting from 11:59pm tomorrow in order to curb the spread of COVID-19. ,Punjab,neutral
2020-06-15,You people are Senseless ? Students living in far areas are not able to take the online classes because of Internet Problem. Also order Universities to reduce Fee in this #Covid_19 pandemic Situation. #HumanityFirst #IStandWithStudents #HEC_JawaabDou #StudentsPressConf_ISB,Punjab,joy
2020-06-15,Fight against Covid-19 and donate your plasma to save another life. @justajoopak 0301-1116-114/5 #DonatePlasmaForHumanity,Punjab,neutral
2020-06-15,#DSM_PPHI Mohammad Hanif meeting with COVID-19 volunteers CM Task force &amp; Youth Development National Youth Assembly PakistanGilgit Baltistan and Gilgit Baltistan volunteers QAU Provided protective gears and given them a detailed brief about covid 19 @RandhawaAli #GBvolunteers,Punjab,anger
2020-06-15,Americans are deceivers. From their fake landing on the moon to this covid-19 scam  they have corrupted science to deceive the world and achieve their nefarious goals. I no longer trust any American research in any field and I give you the same advice.,Punjab,anger
2020-06-15,#MadeInPakistan is the future of quality products. Happy to support other nations in testing times of #COVID19. #PromisingPakistan always helpful,Punjab,joy
2020-06-15,Zahid Khokhar My childhood friend passed away due to covid-19 He was just promoted grade 22. Customs Services ,Punjab,sadness
2020-06-15,Shame to u All.U destroyed our future completely.Instead of taking online classes it is better that we fight with Covid-19 in our Universities.Simply online study torture me alot.If u don't take an action on it One more student leave the world Inshallah #OnlineClasses,Punjab,anger
2020-06-15,Announcement Punjab government has announced that it will lockdown certain areas of the mentioned below in Lahore due to Covid-19 after midnight tomorrow June 16th/17th; Shahdra Nistar Ground Allama Iqbal Town Lahore Cantt Walled City Mazang Shad Bagh HarbansPura Gulberg,Punjab,joy
2020-06-15,My Auntie is on Ventilator and COVID-19 positive. Her blood group is B+ive. COVID-19 negative report + Covid Antibody Test Report are mandatory for donor. She is hospitalized in Mayo Hospital  Lahore. Contact Person: Syed Kaswar Ali 03334404473 #CoronaRecoveredWarriors,Punjab,joy
2020-06-15,Minister for Planning  Development and Special Initiatives Asad Umar has said the tally of novel coronavirus cases across the country may double within next two weeks and can reach 1.2 million cases by the end of July. #Covid_19 #ThePakistan,Punjab,neutral
