Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-07,Can’t trust #coronavirus People who were cured and sent back home in Madhya Pradesh are falling dead!! ,Chennai,sadness
2020-05-07,"Coronavirus: Trump claims advice to inject disinfectant was just ""sarcasm"" – BBC News ",Chennai,neutral
2020-05-07,Punjab recorded 118 coronavirus (COVID-19) cases on Thursday and reported one more death taking the tally to 28  according to an official statement. #COVDI19 #Punjab,Chennai,sadness
2020-05-07,Another study shows hydroxychloroquine doesn’t help coronavirus patients ,Chennai,neutral
2020-05-07,We are open Now.. #perambur #lockdown #reopen #coronavirus #SocialDistancing #timetoshop #StaySafe #Chennai,Chennai,neutral
2020-05-07,https://ara.tv/6ga3n The Pope has called on “believers of all faiths” to unite next Thursday in a day of fasting and prayer to ask “God to help humankind overcome the coronavirus pandemic.”,Chennai,surprise
2020-05-07,Armed activists escort black lawmaker to Michigan’s Capitol after coronavirus protest attended by white supremacists ,Chennai,neutral
2020-05-07,The Coronavirus is not discriminating between people  so why are we? narendramodi please issue strict orders against racial discrimination #corona #NoCoronaRacism - Sign the Petition! http://chng.it/wMtRtWzc via @ChangeOrg_India,Chennai,anger
2020-05-07,#TASMAC - DAY ONE SALES = Rs. 170 CRORE Expecting Huge Collection Day 2 It's Tasmac Box Office Verdict : All Center Blockbuster #Covid_19 #coronavirus #Covid19 #TNLockdown,Chennai,joy
2020-05-07,#तिहाड़ी_सुधीर_को_उल्टा_लटकाना how it's for Tihadi....,Chennai,neutral
2020-05-07,#तिहाड़ी_सुधीर_को_उल्टा_लटकाना i have request to police  please make fun something like that with sudhir tihadi. ,Chennai,joy
2020-05-07,i have request to police  please make fun something like that with sudhir tihadi. ,Chennai,joy
2020-05-07,Life is not going back to normal ever again #coronavirus,Chennai,neutral
2020-05-07,Madhya Pradesh CM Chouhan has blamed the Tablighi Jamaat members for contributing to the biggest spike in corona virus cases in the state. https://www.financialexpress.com/india-news/tablighi-jamaat-members-responded-reluctantly-contributed-to-sudden-rise-in-cases-in-mp-shivraj-singh-chouhan/1934941/ ~ https://www.firstpost.com/health/coronavirus-outbreak-11-people-infected-after-dubai-returned-man-who-tested-positive-for-covid-19-throws-mass-feast-for-1500-8228341.html @CMMadhyaPradesh @PMOIndia @GlobalMuslim2 @AHMAD_ALWAHIDAH @MJALSHRIKA #BanRSS #BanRSS,Chennai,sadness
2020-05-07,Print media writing an opinion piece with an argument 'Coronavirus would not be a deadly virus' is not the same as Govt taking the same stand. Why would you promote White House Press Secretary rebuttal to print media? ,Chennai,anger
2020-05-07,Coronavirus | Air India’s website a major hurdle for those trying to fly out ,Chennai,joy
2020-05-07,The debate over wearing a face mask to prevent the spread of coronavirus has divided along partisan lines,Chennai,neutral
2020-05-07,A short video clippings taken for a News Channel . Mutation Coronavirus D 614G genetic changes What is Herd Immunity? India’s Plan B against corona virus #herdimmunity #coronamutation ##immunity #mutation Coronavirus ,Chennai,sadness
2020-05-07,Yes  It isn't the end of the world. We humans have seen worse  it's us who has won in every battle. We will win this too  around the globe! #PositiveVibes #Italy #ItalyisHealing #coronavirus #COVIDー19 #HumanityForward #WeAreInThisTogether,Chennai,anger
2020-05-07,Airbus eyeing ‘smell sensors’ capable of detecting coronavirus on planes via FOX NEWS https://ift.tt/35FVYnP #trends #Technology #foxnews #followme #Developer,Chennai,neutral
2020-05-07,Gamer who died of coronavirus has Nintendo 'Animal Crossing' funeral via FOX NEWS https://ift.tt/3ft2sed #trends #Technology #foxnews #followme #Developer,Chennai,sadness
2020-05-07,A short video clippings taken for a News Channel . Mutation Coronavirus D 614G genetic changes What is Herd Immunity? India’s Plan B against corona virus #herdimmunity #coronamutation ##immunity #mutation Coronavirus ,Chennai,sadness
