Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-20,Chinese Corona virus is murderer of millions people across the world,Assam,neutral
2020-06-20,Annual Hajj pilgrimage likely to be cancelled as Saudi Arabia is hit by second wave of coronavirus pandemic ,Assam,neutral
2020-06-20,Shame on u @ShashiTharoor for liking such demoralising post shared by chinese person who failed even to gv exact covid patients number in thr nation... btw stay safe eva he is liking u ..,Assam,neutral
2020-06-20,Total Discharged Patients - 3202 Active Patients - 1792 June 20/ Day's total 136 #AssamCovidCount #COVID-19 ,Assam,joy
2020-06-20,India's Covid-19 count crosses 4 lakh-mark with record jump in cases India's Covid-19 count crosses 4 lakh-mark with record jump in cases ,Assam,neutral
2020-06-20,The campaign #MeriAwaaz is giving a platform to the student's community to speak their heart and mind out regarding Post Covid World:Challenges and Opportunities.Hear what a student from Nagaon district of Assam says from #MeriAwaaz platform. @Neerajkundan @anushesh_sharma,Assam,sadness
2020-06-20,NSUI is giving a platform to students to speak their minds and give practical suggestions to people in power about Post Covid World &amp; The Challenges we could face.Hear what a student from Nagaon district of Assam says from #MeriAwaaz platform. @anushesh_sharma @Neerajkundan,Assam,neutral
2020-06-20,This is the reason why Covid is increasing  when countries like Nz  Korea and other good governments could control it. Nz is zero. The PM is 38 years old. We have an inefficient Govt machinery that is still a colonial hangover. Truth is that we Assamese are not great. ,Assam,sadness
2020-06-20,Sir kindly Assam 3 govt homoeopathic medical College also make Covid 19 hospital,Assam,anger
2020-06-20,Sir Guwahati homoeopathic medical College also make as a covid 19 hospital,Assam,sadness
2020-06-20,Total Discharged Patients - 3202 Active Patients - 1792 June 20/ Day's total 136 #AssamCovidCount #COVID-19,Assam,joy
2020-06-20,India's Covid-19 count crosses 4 lakh-mark with record jump in cases India's Covid-19 count crosses 4 lakh-mark with record jump in cases ,Assam,neutral
2020-06-20,By blessings of Maa Kamakhya cases in Assam is depleting and recovery rate is astonishing wish everyone recovers soon and my salute to all the frontline #Covid19 warriors @assampolice @nhm_assam and not to forget the relentless efforts of our health minister @himantabiswa ,Assam,neutral
2020-06-20,Sir kindly Assam 3 govt homoeopathic medical College also make Covid 19 hospital,Assam,anger
2020-06-20,Sir Guwahati homoeopathic medical College also make as a covid 19 hospital,Assam,sadness
2020-06-20,US reports 31 905 new coronavirus cases and 691 deaths in 24 hours ,Bihar,joy
2020-06-20,#NitishKumar is in the election mode and people are dying of Coronavirus  hunger  floods  and lightning. #KahaHaiBiharSarkar #झूठी_सरकार,Bihar,anger
2020-06-20,Words free from cage.kisee ko LOCKDOWN. May rekhna acha nhi.,Bihar,joy
2020-06-20,Jharkhand MLA @vinodbagodar sb @VinodSinghML his office is more accessible to Common masses during lockdown. I'm just updating u da groud reality. I always respect him &amp; I hav immense love &amp; respect for @Dipankar_cpiml Sir   without any personal interest but due to his commitment,Bihar,neutral
2020-06-20,Ma'am everything is reported to him. Plz do groud survey  he ever arranged Gram Sabha? What's his role during lockdown? We're not asking for new Projects but old projects can b cared Properly. From 2000 we helped him in winning  three times he won one times his brother. Pl check,Bihar,joy
2020-06-20,We're in midst of an unprecedented crisis in #COVID19  and I salute Hon'ble CM Nitish Kumar ,Bihar,neutral
2020-06-20,Kovind baba preparation for my White house is Only Covid - 19 Vaccine... It's Called CVS - 19... Baba  please prepare me for my White house... When i Come there with you in my house for preparing myself for my System my India...? Jai Shri Ram... I Love my India... Jai - hind... ,Chhattisgarh,anger
2020-06-20,All You Need to do is 'योग'. Today is 21 June and it is International Yoga Day. Happy International Yoga Day. Do Yoga  Stay Fit  Stay Safe  Fight Covid19. #BolRaipur #InternationalYogaDay #YogaDefeatsCovid19 #21June,Chhattisgarh,joy
2020-06-20,Kovind baba preparation for my White house is Only Covid - 19 Vaccine... It's Called CVS - 19... Baba  please prepare me for my White house... When i Come there with you in my house for preparing myself for my System my India...? Jai Shri Ram... I Love my India... Jai - hind... ,Chhattisgarh,anger
2020-06-20,The sunrays durring the eclipse are going to mutate to destroy corona virus,Goa,anger
2020-06-20,People who type 'gud nite' instead of 'good night'...... Did y'all find a cure for the #coronavirus with all that time y'all saved!!??,Goa,joy
2020-06-20,. @visrane &amp; @DrPramodPSawant must aggresively work on subsidising this drug for Goans infected with coronavirus. Goa shares a strong history of association with Glenmark Pharmaceuticals that was started by Late Gracias Saldanha  a Goan. ,Goa,neutral
2020-06-20,Not bragging  but I have been avoiding people since way before the coronavirus. ,Goa,neutral
2020-06-20,Glimpses of International Yoga Day Celebration in the past year 2017  2018 and 2019 by AYM Yoga School India Visit: http://bit.ly/rysYA200 #InternationalYogaDay #IYD2020 #Rishikesh #India #YogaDay2020 #AYMYogaSchool #SaturdayThoughts #coronavirus #Covid_19 #yoga,Goa,joy
2020-06-20,Mikel Arteta Survived Corona Virus but it's Arsenal that will most probably kill him #ArsenalLivesMatter #arsenal,Goa,neutral
2020-06-20,#India #Coronavirus Cases crossed 4lakh mark. Total #Covid19 cases/400 724 Recovered: 216 730 #covidindia #Covid19India #IndiaFightsCorona #covidpandemic #CoronaUpdatesInIndia #MumbaiFightsCovid19 #DelhiFightsCorona #GoaFightsCOVID19,Goa,neutral
2020-06-20,The State government's policies & immaturely thought SOPs have put Goa in a very difficult position with Coronavirus cases spreading like a wildfire. Since we have lost all our beliefs from the current inefficient &amp; ineffective govt  it is up to us to take care of our health.,Goa,neutral
2020-06-20,Shall we bang some thalis at 5pm tomorrow for 5 minutes? Maybe the Chinese will get a fright and leave Galwan Valley just like Coronavirus did. Shame on you @PMOIndia for peddling lies and undermining the ultimate sacrifice of our brave and selfless soldiers.,Goa,neutral
2020-06-20,This lady at work told me tomorrow's Eclipse is so powerful that it will kill Corona virus. I'm like if this is how it's going to be then be it! Just end it already!!,Goa,neutral
2020-06-20,Schemes and hot air #NarendraModi #Lockdown #COVID19 #migrants #India #Transportation #coronavirus #pandemic #economy #Chinese #Galwan #RSS #cronycapitalism #IndianArmy #hotair #cartoon #humour #mannkibaat #politician #propaganda #media #JobSearch #jobseekers #jobloss #oligarchs,Goa,neutral
2020-06-20,This video story was filed during the times of lockdown documenting the hardships faced by this couple from #Rajasthan. WATCH the details in this report filed by our community correspondent from the state. https://youtu.be/a-MVSXBvTEM __ #Jaipur #COVID19 #COVID_19 #Coronavirus ,Goa,joy
2020-06-20,@AjmeraSantosh  Joint Director  @robmhgoa writes about the need to win over an unknown fear to win over the #Covid19 pandemic. Read the article in the @DailyGuardian1 newspaper. #IndiaFightsCorona #StaySafe #coronavirus @PIB_Panaji,Goa,anger
2020-06-20,After one case of coronavirus positive was found in Porvorim  a rumour is being spread that the daughter of the patient  who worked at a general store  is also positive. Watch the video to learn more: https://youtu.be/00tbqScak8w,Goa,joy
2020-06-20,Delhi today’s (covid-19) corona virus new updates ,Goa,joy
2020-06-20,Corona virus have made people desperate ...,Goa,anger
2020-06-20,These is where corona virus is more dangerous. Influential and wealthy people will get best treatment but poor people will suffer. ,Goa,sadness
2020-06-20,Mr or Ms Corona virus please STOP this nonsense fooling the world. Here u just showed a sentence without the earlier &amp; the following sentences.This refers to an instruction during a battle on the battlefield from the Qur'http://an.Watch the full video on YouTube,Goa,anger
2020-06-20,Just IN Delhi Health Minister #Satendrajain tests positive for #coronavirus He is having high temperature n breathing problem  Shifted to Max Hospital. ,Goa,neutral
