Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-17,You know Corona is good for Health  I mean if you infected with corona its bad for your health But Lock down during covid-19 saving many animals and birds  no vehicles so no pollution ....#HAPPYLOCKDOWN,Andhra Pradesh,anger
2020-05-17,You know Corona is good for Health  I mean if you infected with corona its bad for your health But Lock down during covid-19 saving many animals and birds  no vehicles so no pollution ....#HAPPYLOCKDOWN,Andhra Pradesh,anger
2020-05-17,You know Corona is good for Health  I mean if you infected with corona its bad for your health But Lock down during covid-19 saving many animals and birds  no vehicles so no pollution ....#HAPPYLOCKDOWN,Andhra Pradesh,anger
2020-05-17,"Oh no ""COVID-19: Brazil becomes world’s fourth biggest hotspot"" #Coronavirus ",Assam,anger
2020-05-17,People are dying of Covid 19. Those who are still alive are living in fear. At the time of crisis  Baba was supposed to stand beside the distressed. But Baba is busy elsewhere as Lala challenging Amazon  Flipkart with OrderMe instead of Covid 19.,Assam,fear
2020-05-17,A picture that shall haunt our country forever. How embedded are we in our privileges that we are literally closing our eyes and ignoring their plight? Help begins at home  please keep a check on all those people who aren’t as privileged as us. #migrant #Covid #nationaldisaster,Assam,sadness
2020-05-17,We never take step backward!! JOIN our hands in this #Covid_19 pandemic. #ardsassam #ngo #food #SocialDistance #needs #help #fund #Assam #tezpur #guwahati #support,Assam,anger
2020-05-17,Relaxation in lockdown will result into spreading of COVID-19 in new areas and govt.will be bound to spend its resources over a much larger stretch.,Assam,neutral
2020-05-17,"Oh no ""COVID-19: Brazil becomes world’s fourth biggest hotspot"" #Coronavirus",Assam,anger
2020-05-17,@BorooahDr said cancer patients coming to the hospital were facing harassment.This is the second time this week that the BBCI has come up with the complaint of harassment. #COVID__19 @nhm_assam #doctors @himantabiswa,Assam,neutral
2020-05-17,Assam is so lucky to have him around as our front line minister tackling Covid pandemic really I'm in awe for his efforts.,Assam,anger
2020-05-17,Lockdown kobe sesh hobay keow jane na What if ei bochor puro lockdown takey????,Assam,joy
2020-05-17,Lockdown extended till May 31 http://dlvr.it/RWqm31,Assam,joy
2020-05-17,Lockdown extended till May 31 ,Assam,joy
2020-05-17,Lockdown 4 SOP ,Assam,neutral
2020-05-17,LOCKDOWN EXTEND TILL 31 MAY. ,Assam,joy
