Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-04-18,"China will always be remembered in writing the history of the corona virus and the apocalypse of humanity. The title of this Page will be ""A World Trader of Death"" @realDonaldTrump @BBCWorld @IranGovernment @UNOCHA @WHO @PMOINDIACURRENT",Bihar,anger
2020-04-18,@News18Bihar It is a matter of shame that in India  where the whole country is fighting with the Corona virus  we are still fighting with corrupt police and facing castism in Bihar. we have submitted one application in Kalpa O. P  but police officer denied to take application. ,Bihar,anger
2020-04-18,@PMOIndiaIt is a matter of shame that in India  where the whole country is fighting with the Corona virus  we are still fighting with corrupt police and facing castism in Bihar. we have submitted one application in Kalpa O. P  but police officer denied to take application. ,Bihar,anger
2020-04-18,Matterhorn mountain in the swiss alps  was lit up with the Indian flag. Switzerland expresses solidarity with India in it's fight against Coronavirus!! Thank You Switzerland for such a nice gesture!! #Switzerland ,Bihar,joy
2020-04-18,#CORVID19 #Coronavirus @narendramodi @BabitaPhogat full sport @India,Bihar,anger
2020-04-18,So true !Trump can prescribe Hydroxychloroquine as the wonder drug to treat the novel coronavirus ailments but Dr Fauci can not be allowed to answer questions related to the pandemic .,Bihar,neutral
2020-04-18,ANXIETY by EDVARD MUNCH . This painting has a close resemblance to our present times of isolation and anxiety and uncertainty. The painting is so apt to express our collective despair amid #COVID19. #EdvardMunch… https://www.instagram.com/p/B_IinS1hYLx/?igshid=afweh70a1y1y,Bihar,neutral
2020-04-18,Pls pls  pls..... We have been saying that  HCQ can't be consumed at your own consultancy and fear of having COVID 19 can be dangerous  So don't take without expert doctor advise and consultation.... #COVID19 ,Bihar,fear
2020-04-18,One day we all will trend #Aakashwani at no.1 Don't worry @cricketaakash sir. #StayHomeIndia #IndiaFightsCorona,Bihar,fear
2020-04-18,"The name of ""Make In India"" and ""Made in India"" will spread all over the world ""Skill India - Skilled India"" Indian Railway Act Apprentice. #Rail_Act_App_1961 #IndiaFightsCorona @RailMinIndia @PMOIndia @PiyushGoyal @ndtvindia @aajtak @abpnewshindi @LabourMinistry @GMSECR",Bihar,anger
2020-04-18,Well done aiims Raipur and CG Govt efforts to fight COVID19 in CG,Chhattisgarh,anger
2020-04-18,#StayHomeStaySafe Salute to all doctors and paramedical team. #CoronaVirusUpdate #coronavirusindia #COVID19 @HealthCgGov @MoHFW_INDIA @bhaarukannaa #CMO,Chhattisgarh,anger
2020-04-18,Matterhorn mountain in Swiss Alps lighted with tricolour in the name of HOPE after India under @narendramodi supplied HCQ tablets &amp; leads the #Covid_19 battle ... #IndiaFightsCorona ,Chhattisgarh,neutral
2020-04-18,People of Goa has won battle against Corona Virus. Goa State will be soon declared as Green Zone. #KilledCovid19 #GoaMuktCoronaVirus,Goa,sadness
2020-04-18,We are very help less  We stay in goa mapusa  Land mark kanka near baba house  We stay on rent but the land lord is now nit allowing us to stay  Now in this covid19 period where we will go how we will survive Goa police is also not helping us Govt says dont step out side,Goa,neutral
2020-04-18,Keep check on Covid19 cases...increase or decrease or rise of SARI..Severely Acute Respiratory Infection...many are embarking on hopes that with rain Covid19 will get washed away..while some are doubting further growth due to dip in temperature rise in humidity,Goa,sadness
2020-04-18,Total no of #COVID19 positive cases in #India rise to 14 792 -Active cases 12 289 -Discharged 2 014 -Deaths 488 -Migrated 01 An increase of 957 cases and 36 deaths in the last 24 hours @MoHFW_INDIA #coronavirusindia #COVID19india #CoronaVirusUpdates,Goa,sadness
2020-04-18,In fight against CoVID19 Goa Airport Installed touchfree hand sanitizing station before checkin so that passengers use this facility before reaching counters. Some more being procured. Another step forward. @AAI_Official @MoCA_GoI @MoHFW_INDIA @memberopsaai @aairedwr @visrane – at Dabolim Goa International Airport (GOI),Goa,neutral
2020-04-18,We are almost on the verge of winning this fight against COVID19  Let us not ruin it and lose the battle.Please Stay at Home.Let us work together to make Goa completely free from COVID19. @BhaiNaik222 @ShetSadanand @DrPramodPSawant @visrane @NavinRaikar @chyren9 #stayhomestaysafe – at Aquem,Goa,sadness
2020-04-18,Many thanks to the doctors  nurses  and health care workers who are at work across the world confronting the COVID-19 pandemic. . . . . . . . #indiafightscorona #covid19 #indiandoctors #goandoctor #goa #india… https://www.instagram.com/p/B_HZf3bjuyV/?igshid=4467lxymeo1t,Goa,anger
