Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-09,These people who come from #Covid19 infected area and do not volunteer information of their journey are very selfish and should be triad as a criminal. Typical #Indian Mentality to #Lie and #if I am dying shall take ten with me.,Bihar,sadness
2020-03-09,When you have set an awesome hello tune but everyone listens corona virus precaution on call: ,Goa,disgust
2020-03-09,Whatsapp -> http://bit.ly/39CSML8 (+919990482449) Checkout this hot &amp; latest Others Coronavirus Protection 3 Layer Face Mask Pack of 3 Product Name: Coronavirus Protection 3 Layer Face Mask Material: Non… https://www.instagram.com/p/B9fuU35BNMU/?igshid=1vvhoqz88187,Goa,neutral
2020-03-09,To fight the CoVID19 Goa International Airport is taking utmost care and the regular fumigation is carried for Immigration/screening counters  washrooms offices in International arrival. NO STONE IS LEFT UNTURNED @AAI_Official @MoCA_GoI @MoHFW_INDIA @DGCAIndia @visrane @aairedwr – at Dabolim Goa International Airport (GOI),Goa,neutral
2020-03-09,I think China should be billed for the spread of Covid19 as they tried to hide the fact. Protecting the communist party at the cost of the world health isn't acceptable. The Chinese govt should be docked in the UN and by affected govt's.,Goa,anger
2020-03-09,Is it safe to hold PSL matches in Karachi where 9 new cases of #Coronavirus have surfaced? If crowd-less matches can be held in Italy  why not in Karachi  where educational institutions are closed. Shift matches to other venues or play in empty ground.Better to be safe than sorry ,Punjab,neutral
2020-03-09,Lets hope and pray rising temperatures help. Coronavirus is RNA type and supposed to be less stable to heat compared to DNA type. However until now these are just guesses...,Punjab,neutral
2020-03-09,Sign & symptoms of #coronavirus and how can we avoid from this virus. These are some #preventive measures and #treatments. @CPEC_Official @CPEC_UPDATE @ipd_newsletter @investinpak @pcipakchina @GovtPunjabPK #SahiwalPowerPlant #CPEC #precautions #symptoms,Punjab,neutral
2020-03-09,The estimates of R0 for the Coronavirus in China were somewhere between 2 and 3.5 ,Punjab,neutral
2020-03-09,Italian army’s chief of staff tests positive for coronavirus. ,Punjab,joy
2020-03-09,Isn't #coronavirus just a fancy name for having a flu??? #COVID,Punjab,neutral
2020-03-09,Another coronavirus case emerges from Karachi ,Punjab,sadness
2020-03-09,All Italy is locked down  PM Conte has just announced. Everyone must remain at home. Nationwide lockdown. #COVID19 #Breaking #CoronavirusOutbreak #舞い落ちる花びら,Punjab,surprise
