Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-01,Why .Indians to prayer Iran a polluted http://person.is Not Allowed After taking buffalo Dog pig eaters Close.your.chapter.b.n.jha.Coronavirus: Sule requests EAM to rescue Indians in Iran ,Bihar,neutral
2020-03-01,Even death is “Made in China” now #CoronaVirus,Goa,sadness
2020-03-01,One of the most widely read  published stories on coronavirus. Great storytelling ,Goa,joy
2020-03-01,Hahahh  RAW mission in Iran is failed due to Coronavirus. Will you evacuate RAW agents too who sponsor terrorism in balochistan?,Punjab,sadness
2020-03-01,#BreakingNews: in show @sawaalwithamber on @SAMAATV Special assistant to PM on health Dr. @zfrmrza reveals #Corona found in 7 Pakistani students in #China. #Pakistan #COVID19 #COVID #Coronavirus #CoronaVirusUpdate,Punjab,neutral
2020-03-01,#BREAKING Govt of Sindh has extended closure of educational institutes until March 13th 2020. #CoronaVirusUpdate #coronavirus,Punjab,neutral
2020-03-01,second person in your taglist is corona virus! ,Punjab,neutral
2020-03-01,All on top of the basic hell that an epidemic brings. THIS IS OUR EVERYDAY. SO. When I see articles about how the “Coronavirus is nothing to worry about”  how “America only has one death so clearly the virus isn’t deadly”  DO YOU KNOW HOW MUCH I HURT?,Punjab,sadness
2020-03-01,Please note that this was not a “scare tactic”  it was the reality of the Coronavirus playing out right in front of our eyes. We had no time to doubt  to consider the politics  and we didn’t have information at the time for what safety measures to take.,Punjab,fear
2020-03-01,Coronavirus update from Shanghai  China: I’m splitting at the seams. When news first started coming out about the Coronavirus in China  it wasn’t just numbers. The virus was reported to us as the horror stories were happening.,Punjab,fear
2020-03-01,@dcislamabad LPG cylinder of 11kg ،s price has shoot up to 2350 Rs from 1750 Rs in isd، during last 3 days due to Iran border closure for prevention of Corona virus۔ Can anybody comment for it؟؟؟,Punjab,neutral
2020-03-01,Where is #commandersafeguard at this time of need ? #coronavirus,Punjab,neutral
2020-03-01,Pakistan will now face India carrying out butchry of Muslims in its eeast new unpredictable Afghanistan in north and Coronavirus struck Iran undr Revolutionry regime with unfriendly relations with US.pakistan ldrship as a whole b at test nt only to survive but to emrge strong.,Punjab,sadness
2020-03-01,Catch me Live tomorrow (monday) on ROZE NEWS at 10:05am in program “Subha Bakhair Pakistan”. Topic: Corona Virus !,Punjab,surprise
2020-03-01,This is what our president is busy in exploring the way of killing Corona virus with the help of ulema. ,Punjab,anger
2020-03-01,Corona virus update ,Punjab,surprise
2020-03-01,BBC News - Coronavirus: US confirms first death  in Washington state ,Punjab,sadness
