Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-04-16,Thank you for ensuring that during the time of coronavirus outbreak  no one has to lose the battle to hunger. #SabkiRasoi has served 16.5 lakh meals across India in just 11 days!,Bihar,joy
2020-04-16,This has been an initiative that could help the poor during any crisis  not just coronavirus outbreak. Well done I-PAC! #SabkiRasoi,Bihar,sadness
2020-04-16,Nearest COVID19 case to my location is 86.57 KM away! Get the latest COVID19 stats and check from your family's location: https://indiasmile.org/covid #StayHomeStaySafe #CoronaVirus,Bihar,neutral
2020-04-16,We are at home due to lockdown and against coronavirus. How to make homemade mask at home easily and to use as per our needs? @NitishKumar @DrRPNishank @SantoshKMall1 @CommissionerNVS @palka2015 @dmnalanda @dm_patna @DM_Muzaffarpur @darbhanga_dm @arwal_dm @DM_Samastipur,Bihar,sadness
2020-04-16,@WHO With detection of 2 more persons suffering from #coronavirus from #Buxar  the covid-19 positive cases in #Bihar rise to 74. 67yr and 35yr men had returned to their native district after traveling to #Asansol  #WestBengal  recently. #BiharFightsCorona @narendramodi @aajtak,Bihar,sadness
2020-04-16,72 people home quarantined in Delhi after a pizza delivery boy tested positive for coronavirus ,Bihar,joy
2020-04-16,@pnbindan Take any action on this number Rahul Das7899576533 Tiwari 9880174952 Get those people who hack into another's account and transfer money to their account Those hackers do not understand the pain of others even at the time of this corona virus. ,Bihar,anger
2020-04-16,To successfully deal #coronavirus outbreak  #India needs strong laboratory support for public health surveillance and a competent public health workforce for active and passive surveillance regularly.,Bihar,neutral
2020-04-16,Pakistan seeks Hydroxychloroquine from India to curb the Coronavirus pandemic ,Bihar,anger
2020-04-16,Plz help this needy people as soon as possible.#coronavirus #lockeddown #poverty #Malnutrition #jharkhandgov.,Bihar,sadness
2020-04-16,Look at fatality rate in india and across Europe  there is definitely 1.5 % lower in india  clearly suggests people of india have much more stronger immunity towards this SARS 2  So stay brave dont panic. Stay at home break chain.. #COVID19,Bihar,neutral
2020-04-16,USA and Corona are becoming complimentary to each other . #virus #CoronaVirusDE Corona #Covid_19 #Corona #CoronaWillEndSoon #StayAtHomeOrder #CoronaUpdate #COVID19 #usaCoronavirus #AmericanVirus #IndiaFightsCOVID19,Bihar,anger
2020-04-16,Why people question the justice and existence of the Lord? In every disaster on this planet including this #Covid19 it’s those who worships and Trust the Most to Lord  poorest of the poor are the one who are dying all over the world. Why Lord Why???,Bihar,sadness
2020-04-16,Dear mam  No one is responding on above mentioned number. Kindly help him.,Bihar,neutral
2020-04-16,No one is responding on above mentioned number. Kindly help him.,Bihar,neutral
2020-04-16,That’s the reputation of Chinese Government now that no one can trust them. And it’s very very likely that #Covid19 did come out of #Wihan Laboratory.,Bihar,disgust
2020-04-16,Nearest COVID19 case to my location is 86.57 KM away! Get the latest COVID19 stats and check from your family's location: https://indiasmile.org/covid #StayHomeStaySafe #CoronaVirus,Bihar,neutral
2020-04-16,My Entry to #गमछा_चैलेंज Use #गमछा as Face Mask to protect yourself from #COVID19. #Desi_Look #StayHome #StaySafe @narendramodi जी ,Bihar,disgust
