Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-31,The country has 545 MPs  245 Rajya Sabha MPs  4120 MLAs  a total of 4910 public representatives. If these representatives donate ₹ 5 lakh from their MP/MLA funds to the PrimeMinisterCares Fund. India has Rs 2 455 000 000 to fight the Corona Virus. So why ask the poor citizen ?,Bihar,neutral
2020-03-31,In this difficult time UNITED India is fighting against the cruelty of Corona Virus. But Godi Media is busy in keeping it Hindu VS Muslim rather than India vs Corona! Shameful.. #मीडिया_वायरस,Bihar,anger
2020-03-31,Total Cases 823200 Deaths 40633 #corona #virus #victimes #CoronaKoDhona #Coronaitaly #Coronaindia #CoronavirusOutbreak #Corona @WHO @UNOCHA @jimmyfallon @jimmykimmel @TheEllenShow,Bihar,sadness
2020-03-31,#coronavirus doesnt discriminate between people. But the #Communalvirus started by our Godi Media targets &amp; vilifies muslims. Why dint these Channels question and attack Yogi when he broke lockdown? Why arent godi media asking Modi about lack of testing kits? #BoycottNewsNation,Bihar,sadness
2020-03-31,1500 crossed #corona #virus #victimes .... When will it stop ?? #StayHomeIndia #StayHomeStaySafe #CoronaKoDhona #Coronaindia #Coronavirustruth #CoronaStopKaroNa @UNODC @WHO @daveanthony @jimmykimmel @jimmyfallon @TheEllenShow,Bihar,anger
2020-03-31,Sarfira Kaum who conspired to spread the corona Virus across the country. #जैविक_जेहाद,Bihar,surprise
2020-03-31,Dear prime minister I request to you to talk about our school fee our parents not have money for school because all works are cancel because of coronavirus,Bihar,neutral
2020-03-31,I am sorry to say this that in #India #Muslims shall die more in proportion to Hindus  not because #Covid19 distinguishes them. But they listen to illiterate #IMAM’s and goes to attend Friday #Mosque than praying at home.,Bihar,sadness
2020-03-31,@girirajsinghbjp @chitraaum @JPNadda I RAUSHAN ( BEGUSARAI BIHAR)Today I again contribute Rs 100-in PM CARE FOR COVID19 .I AM INSPIRE BY OUR BJP PRESIDENT NADDA SIR MP BEGUSARAI SRI GIRIRAJ SINGH  &amp; PM MODI THAT EVERY INDIAN CONTRIBUTE http://FIN.SUPPORT IN PM CARE.,Bihar,neutral
2020-03-31,#COVID19 I want to ask @NitishKumar is there any problem to take stern measures against those who are infringing guidelines imposed by @PMOIndia .Till now everything is going as usual as they http://before.At village level I think you should invoke some measures to keep,Bihar,neutral
2020-03-31,"Agreed.Large irresponsible people & Weak Opposition are great troublemaker for any Govt. Govt was in dilemma for so many days. Fine. Now my question is-Why Covid19 carrier were there in Ranchi Patna &amp; Nizamuddin Mosque and no one informed nearby Police Station?Means ""Conspiracy""!",Bihar,disgust
2020-03-31,The country has 545 MPs  245 Rajya Sabha MPs  4120 MLAs  a total of 4910 public representatives. If these representatives donate ₹ 5 lakh from their MP/MLA funds to the PrimeMinisterCares Fund. India has Rs 2 455 000 000 to fight the Corona Virus. So why ask the poor citizen ?,Bihar,neutral
2020-03-31,See the situations of health system in Bihar till now night duty 30.03.2020 #Savedoctorstosavehumanity @narendramodi @PMOIndia @NitishKumar #IndiaFightsCorona ,Bihar,sadness
2020-03-31,Dedicated to - #corona Full video- https://youtu.be/x2446ooi0UU #BeatCOVID19 #CoronaStopKaroNa #Covid19India #COVID19 #COVID #COVIDー19 #CoronaVirusUpdates #CoronaLockdown,Chhattisgarh,neutral
2020-03-31,Under the guidance of Hon. MLA @stnrnsharma &amp; State Gen. Secretary @raipur_pankaj   We sanitised ‘Avanti Vihar’ Ward No. 32 of @RaipurDist with #COVID19 Volunteers. After that  Public started sanitising and helped keeping the area sanitised. ‘It feels great to be an Eye Opener’ ,Chhattisgarh,joy
2020-03-31,This is what a true Bhopali is. Dr. Arun Deharia CMHO  Bhopal. Salute. @ChouhanShivraj @JM_Scindia @KailashOnline @narendramodi @RahulGandhi #COVID19 #IndiaFightsCOVID19,Chhattisgarh,neutral
2020-03-31,#Coronavirus pandemic worldwide: From 1 to 400 000 cases: 4 months From 400 000 to 800 000 cases: 1 week #COVID19,Chhattisgarh,sadness
2020-03-31,@ICICIBank have you deferred your interest/EMIs? Guess no. @nsitharamanoffc @nsitharaman @PMOIndia @narendramodi @BJP4India thanks for partial lip service. #21daysLockdownIndia #COVID19 #IndiaFightsCOVID19 #IndiaVsCorona #Coronaindia #icicicheats,Chhattisgarh,surprise
2020-03-31,#coronavirusindia .@BlrCityPolice is in a zone by itself! #coronavirusindia COVID19 @ravishndtv @umashankarsingh @NidhiKNDTV @Nidhi @ANI @ndtvindia @BBCIndia @realDonaldTrump @PMOIndia @RahulGandhi @bhupeshbaghel @sohitmishra99 @umasudhir @priyankagandhi @sanket @chitraaum,Chhattisgarh,sadness
2020-03-31,We hope you all are staying at your own homes until we defeat the Coronavirus pandemic. #StayHomeStaySafe #TheLockdown #COVID19,Goa,sadness
2020-03-31,Coronavirus (COVID-19 ): Advice for Beekeepers #corona #beekeepingadvice #BeekeepingInGoa #BeesForSustainableDevelopment @Raika https://www.instagram.com/p/B-Z_LFUAPMI/?igshid=eflsqzl49w45,Goa,anger
2020-03-31,I just can't believe what Happened in delhi!! Arey these religious group doing this on purpose. Its a very sadist attitude of jeopardising the control of corona virus in the country and the state. A big fuck you to the ones not following the protocol. God is everywhere!!,Goa,anger
2020-03-31,"Even after knowing about the virus  they resort to this  what shit is this!! first a conspiracy corona virus being bio weapon and now here I see the ""the GOD will take care of situation kinda attitude"" I think I am seeing a pattern here!! Dont make this an act of terrorism!!!",Goa,sadness
2020-03-31,We hope you all are staying at your own homes until we defeat the Coronavirus pandemic. #StayHomeStaySafe #TheLockdown #COVID19 ,Goa,sadness
2020-03-31,Wife was checking her husbands phone and saw a contact named COVID19 &amp; she called the number and her own phone rang. Husband is now in isolation #COVID2019india #COVID #housearrest,Goa,neutral
2020-03-31,At a market place we see a lot of bargaining done between the customer and the vendor  amidst #lockdown people are least bothered about it. Tomatoes 60rs/kg Onions 50/kg Karela 60/kg French Beans 60/kg Coriander 20/bunch Green Chilies 50/kg #Goa #COVID19 #pricegouging,Goa,sadness
2020-03-31,#US #Coronavirus Death Count Crosses 3 000  Over 1.6 Lakh Infected - NDTV ,Gujarat,sadness
2020-03-31,"Taking Care only. ""Coronavirus: US confirmed cases now double that of China"" #Coronavirus ",Gujarat,anger
2020-03-31,Stop spreading panic #lockdown #COVID19 @narendramodi,Gujarat,anger
2020-03-31, Stay safe  Stay Indoors. #Gharbethoindia #StaySafeStayHome #IndiaFightsCorona #IndiaVsCorona #FightCorona #21DaysChallenge,Gujarat,neutral
2020-03-31,Y to spend resources n money on the ppl who wants to die along with their family n locality. They gathered willingly to die. Such ppl not to be taken care let them die as per their wish. #markaz #DelhiCoronaScare #IndiaBattlesCoronavirus #IndiaFightsCorona #IndiaVsCorona,Gujarat,sadness
