Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-17,We say Hong Kong is NOT China's. We say Taiwan is NOT China's. We say Tibet is NOT China's. We say Coronavirus IS China's. #HindiCheeniByeBye @narendramodi @AmitShah,Bihar,neutral
2020-06-17,We say Hong Kong is NOT China's. We say Taiwan is NOT China's. We say Tibet is NOT China's. We say Coronavirus IS China's. RT if you agree with me. #HindiCheeniByeBye @narendramodi @AmitShah,Bihar,neutral
2020-06-17,While rest of 187 countries are fighting Coronavirus. India is only country which is fighting virus and source of virus at the same time. #BharatVsChina. #HindiCheeniByeBye,Bihar,neutral
2020-06-17,Dear sir I am coming from a middle class family I have been already suffer in Covid-19 situation but I am promised my self and given promises to my family’s that if India want my lives I gave it without any hesitation and my four years baby boy also given #HindiCheeniByeBye,Bihar,sadness
2020-06-17,in #Covid_19 like situations if you gonna loot money like this then it going to be worst if your customers will go against you. I hope you gonna immediately look into it and either refund my money or book me a right flight from #Patna @AAI_Official @narendramodi @HardeepSPuri,Bihar,disgust
2020-06-17,Dear sir I am coming from a middle class family I have been already suffer in Covid-19 situation but I am promised my self and given promises to my family’s that if India want my lives I gave it without any hesitation and my four years baby boy also given #HindiCheeniByeBye,Bihar,sadness
2020-06-17,in #Covid_19 like situations if you gonna loot money like this then it going to be worst if your customers will go against you. I hope you gonna immediately look into it and either refund my money or book me a right flight from #Patna @AAI_Official @narendramodi @HardeepSPuri,Bihar,disgust
2020-06-17,@BBCHindi PAKISTAN IS THE ROOT OF TERRORISM &amp; CHAINA IS ROOT OF COVID19,Bihar,sadness
2020-06-17,Kovind baba preparation for my White house is Only Covid - 19 Vaccine... It's Called CVS - 19... Baba  please prepare me for my White house... When i Come there with you in my house for preparing myself for my System my India...? Jai Shri Ram... I Love my India... Jai - hind... ,Chhattisgarh,anger
2020-06-17,Kovind baba preparation for my White house is Only Covid - 19 Vaccine... It's Called CVS - 19... Baba  please prepare me for my White house... When i Come there with you in my house for preparing myself for my System my India...? Jai Shri Ram... I Love my India... Jai - hind... ,Chhattisgarh,anger
2020-06-17,Chinese after trading novel corona virus are trading a war with India to divert attention of the world community.,Goa,anger
2020-06-17,Many policemen have been sacrificed by our inability to understand that they are also covid warriors and required PPE.,Goa,neutral
2020-06-17,Postponing semester exams is not going to help. It only prolongs our future commitments. As far as I'm concerned  Covid is the new normal. Situation isn't going to improve unless vaccines are available. Please review the decision @GoaUniversity @goacm @DrPramodPSawant,Goa,fear
2020-06-17,@toi Fight agst Covid  example of of co-op federalism? At the same time  plotting to entice MLAs from Congress party in Gujarat after enticing Congress MLAs to defect in Madhya Pradesh. Isn't this hypocrisy? Speaking with a forked tongue.,Goa,neutral
2020-06-17,Set a goal and then invest to achieve it. It’s actually that simple. Connect with me to discuss your goals and plan for it #moneyadvice #loans #monetary #longtermgoals #moneyheist #financialgoals #house #bike #car #moneytalk #moneygram #moneyinthebank #lockdown ,Goa,disgust
2020-06-17,Thank God Delhi is now on safe hand   timely intervation by @AmitShah Ji in Delhi. 16 618 test samples were collected and price of covid 19 also reduced to 2400 in private Lab Thanks a lot to @narendramodi ji as @AmitShah ji for saving #Delhi from @ArvindKejriwal mess,Gujarat,joy
2020-06-17,If you are purchasing #Covid_19 products assure IR temperature Gun  Pulse oximeter  PPE Kits and #RainCard do not have made in #China /PRC brands  #BoycottChineseProduct,Gujarat,neutral
2020-06-17,Will someone #Help him?? #Ahmedabad @RJdevaki @RjDhrumil @RjDhvanit @RjHarshil @RJRIYA @Anchor_Pankaj @NiyatiMIRROR @isudan_gadhvi @hdraval93 @RoxyChhara @dave_janak @devalp @DeepalTrevedie @JayantiRavi @Marriott @TajHotels #Covid_19 #COVID19India @INCGujarat,Gujarat,anger
2020-06-17,My temple during lockdown :) Never missed a single day like the rest that I could not go to temple | Since last 2011 @Mind Life Consultants https://www.instagram.com/p/CBijSaSFWCC/?igshid=4c35irjcle9v,Gujarat,sadness
2020-06-17,God bless http://you.you give me a opportunity to earn in lockdown and work at home. #workfromhome #parttimeincome #extraincomeopportunity @Jivraj Park Vejalpur https://www.instagram.com/p/CBhwkWUAUpC/?igshid=r6nburedu8he,Gujarat,sadness
2020-06-17,Thank God Delhi is now on safe hand   timely intervation by @AmitShah Ji in Delhi. 16 618 test samples were collected and price of covid 19 also reduced to 2400 in private Lab Thanks a lot to @narendramodi ji as @AmitShah ji for saving #Delhi from @ArvindKejriwal mess,Gujarat,joy
2020-06-17,Dear @DTAhmedabad Request &amp; advise to extend cooperation with overcome from #COVID19 Dont compell #patents to stay for longer http://period.Trust @DoubleTree @doubletree you will come forward and #Help @CollectorAhd @drrajivguptaias @Nitinbhai_Patel @CMOGuj @BJP4Gujarat,Gujarat,neutral
2020-06-17,If you are purchasing #Covid_19 products assure IR temperature Gun  Pulse oximeter  PPE Kits and #RainCard do not have made in #China /PRC brands  #BoycottChineseProduct,Gujarat,neutral
2020-06-17,Will someone #Help him?? #Ahmedabad @RJdevaki @RjDhrumil @RjDhvanit @RjHarshil @RJRIYA @Anchor_Pankaj @NiyatiMIRROR @isudan_gadhvi @hdraval93 @RoxyChhara @dave_janak @devalp @DeepalTrevedie @JayantiRavi @Marriott @TajHotels #Covid_19 #COVID19India @INCGujarat,Gujarat,anger
