Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-24,UP Government Bans Coronavirus Patients From Keeping Mobile Phones In Isolation Wards ,Assam,sadness
2020-05-24,Everything is happening informally in online classes and exams. Most students have no access to the net but the government has failed in every attempt. “Students are doubly troubled by the corona virus #PromoteStudentsSaveFuture,Assam,sadness
2020-05-24,Wish u all Happy Eid mubarak to u and ur family Be safe from this pandemic COVID 19 #Stayhome #Staysafe #CelebrateEidathome #Maintainsocialdistance #Prayathome #OfferEidNamazathome... Allah save us from COVID19 ,Assam,joy
2020-05-24,"Assam govt. terminates the contract of KK Gupta  a Foreigners Tribunal Member  who had written the letter to Himanta Biswa Sarma on April 7 with a rider not to use donations to fight the Covid-19 pandemic to help “members of violators Tablighi Jamaat"" ",Assam,surprise
2020-05-24,Cybersecurity During COVID-19: What You Need To Know To Protect Yourself from Fraudsters. @assampolice @CMOfficeAssam @CyberDost #CyberSafety,Assam,anger
2020-05-24,Assam is doing excellent Job to prevent COVID 19!!,Assam,joy
2020-05-24,@himantabiswa please take essential steps otherwise a person can't resist from covid positive. Essential nutrients required to be healthy and strong ,Assam,joy
2020-05-24,Thank you guys for making this #Eid so special for me I have never imagined in my dreams that lockdown eid cld be this good The wishes from all of u guys &amp; My tl I m actly happy now that i haven't uninstalled twitter after bb which i usually do #EidMubarak Again ,Assam,joy
2020-05-24,I feel another strict lockdown is round the corner after all these migrant/ other movements reduce! Can see any other way to fight this enemy....,Assam,joy
2020-05-24,But Sire  the panic is real and here to stay for a very very loooooooooong time! Lockdown or no lockdown! ,Assam,neutral
2020-05-24,Stop using the lockdown for your cheap activities. We oppose Coal Mining at the Dehing Patkai. Save the Amazon of the east. Save our biodiversity. #SaveDehingPatkai #SaveDibangValley #saveDibrusaikhowa,Assam,neutral
2020-05-24,Amidst #lockdown in Apr 2020  National Board for WildLife chaired by @PMOIndia recommended coal mining in 98.59 hectares in Dehing Patkai Elephant Reserve  part of India's Global Biodiversity Hotspot. @moefcc @LeoDiCaprio @GretaThunberg @LicypriyaK #SaveDehingPatkai,Assam,neutral
2020-05-24,I haven't seen any1 having iftaar even without lockdown like this ,Assam,surprise
2020-05-24,Government Helpline Got 1 457 And Not 92 000 Calls Of Child Abuse And Violence In First 11 Days Of Lockdown. Here’s How PTI Spread Fake News @swati_gs,Assam,anger
2020-05-24,The entire country is under lockdown and some educational institutions want to make money despite people going hungry for days. @NSUI strongly condemns this action taken by the private institutions #PromoteStudentsSaveFuture,Assam,sadness
2020-05-24,Ohh bcz of lockdown??? ,Assam,anger
2020-05-24,Always working for student interests and standing with students  the student organization @NSUI today is concerned that the future of students should not be affected by the impact of the corona epidemic and lockdown. #PromoteStudentsSaveFuture,Assam,joy
2020-05-24,@NSUI demands: 1. No fees from the students during the lockdown period. 2.Mass promotion of students. 3.Cancellation of online exams. @Drrpnishank and @hrdministry should look into it &amp; act immediately as this is the demand of all students of country. #PromoteStudentsSaveFuture,Assam,fear
2020-05-24,The lockdown has shut businesses across the country  forcing hundreds of thousands of people out of jobs. During this Situation  many Parents are unable to pay fees as it is difficult to fulfil the basic necessities of life. #PromoteStudentsSaveFuture,Assam,anger
2020-05-24,I just published Assamese Celebrity During Lockdown Period | Viral photos ,Assam,surprise
