Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-07,Nowadays  the prevalence of corona virus has become so much that people are starting to put on Max but cannot wear a helmet during a motorcycle trip.,Bihar,sadness
2020-03-07,@irctceastzone i am travelling in vaishali sf exp train no 12554..to protect us from getting infected by corona virus they provided us hand sanitizer with lunch and dinner...great work @irctceastzone .,Bihar,surprise
2020-03-07, #CoronaVirus scare #Pre-#Holi dull phase #Examination period Yet  #Baaghi3 takes a big start on Day 1... Emerges biggest opener of 2020 [so far]... Fifth film of #TigerShroff to open in double digits... Single screens excel  plexes decent... Fri ₹ 17.50 cr. #India biz.,Bihar,fear
2020-03-07,I personally want to tweet @narendramodi ji to not to take lightly to #COVID19. It’s only matter of time and so far what should be the first to give information to slum dwellers they shall probably die in mass and they shall possibly make uncontrollable the whole issues,Bihar,sadness
2020-03-07,Coronavirus outbreak: Melbourne doctor who tested positive may have affected his own patients ,Goa,joy
2020-03-07,Corona virus confirmed cases surpass 101 000 worldwide. UN says a drop in global travel may cost $50 billion. https://www.amazon.in/Love-Honour-Sunil-Gera/dp/1528933974/ref=sr_1_3,Goa,joy
2020-03-07,Corona Virus may not come to Goa considering the outrage towards outsiders coming to Goa.,Goa,anger
2020-03-07,Honorable Prime Minister of Pakistan Advisor to PM National Health Service’s We Homoeopaths of Pakistan offer our volunteer services against Coronavirus Humanity is our first priority Please give chance to Homoeopaths of Pakistan Love my nation Love for Homoeopathy ,Punjab,sadness
2020-03-07,233 people have died of corona virus there  thousands are infected and 6 provinces are quarantined. Muft bhi koi lejaye to nahi jaen gay. ,Punjab,sadness
2020-03-07,The presentation of data alone in this one image shows the progress of KP in terms of health monitoring as a proactive measure for #CoronaVirus. ,Punjab,neutral
2020-03-07,Fact don't know what comes after next 100 years. #coronavirus ,Punjab,neutral
2020-03-07,The resistance is unhappy on how brilliantly the government has so far dealt with Coronavirus.,Punjab,sadness
2020-03-07,Pirbright’s livestock coronavirus research – your questions answered https://shar.es/aH3MJE,Punjab,neutral
2020-03-07,@MiracleGardenAE there are news that all masisve gathering public places might get closed temporarily bc of corona virus.,Punjab,sadness
2020-03-07,The masks  which are being wore for coronavirus  are actually ‘made-in-china’. What an irony! #COVID,Punjab,surprise
2020-03-07,Urdu commentary and Dastak dance in PSL is a different type of Corona virus - #PZvIU #IUvPZ,Punjab,neutral
