Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-27,First deal with your own set of problems - there are many people suffering in the US due to coronavirus and your people think you are doing a very bad job in dealing with the situation. #Trump #IndiaChina #China #India,Assam,disgust
2020-05-27,China is using this coronavirus situation to their advantage. Now the whole chapter is making more sense now... #BioWeapon #puppetWHO,Assam,neutral
2020-05-27,Assam has reported first death due to flood this year which has affected over 2.71 lakh population in eleven districts of Assam amid spikes in #Covid cases  adding to the worry of Dispur. The death was reported at Rongjuli in Lower Assam's Goalpara district. #AssamFloods,Assam,sadness
2020-05-27,Let us survive from covid-19 first.,Assam,neutral
2020-05-27,Sir Guwahati govt homeopathic medical college & hospital make as Covid 19 hospital ...,Assam,sadness
2020-05-27, Team Sanjeevani is committed to ensuring a safe and healthy Assam and is carrying out #COVID duties at the front lines across all districts of the state. @nhm_assam @himantabiswa @Pijush_hazarika @PomiBaruah @PiramalS @hardeepbambrah @HazarikaNajeeb,Assam,neutral
2020-05-27,BJP is a very strong party in Maha..it can take SS-NCP-Cong combine and still win! I was in Maha before lockdown and felt it quite strongly...,Assam,joy
2020-05-27,We live in a compound with 4 families  with 3 families having small kids  one of the family left for their hometown WB during lockdown  now this lady needs to join office in the coming days. She will be travelling back to ghy with her kids and parents? Can they home quarantine?,Assam,joy
2020-05-27,For a state like Assam currently which is a greater challenge? #AssamFloods #COVID19,Assam,sadness
2020-05-27,Let us survive from covid-19 first.,Assam,neutral
2020-05-27,Sir Guwahati govt homeopathic medical college & hospital make as Covid 19 hospital ...,Assam,sadness
2020-05-27,Watch Shri Rahul Gandhi ji's conversation on the #Covid19 crisis with two brilliant global health experts - Prof Ashish Jha from Harvard &amp; Prof Johan Giesecke from the Karolinska Institute  Sweden. #RahulGandhiSpeaksforIndia,Assam,neutral
2020-05-27,#COVID__19 Our citizens are not distress from Corona virus . They enjoy it like a icecream Look at this Difference b/w Corona nd kareena ,Bihar,joy
2020-05-27,Highly Appreciable steps taken as given instructions to district administration by government of Bihar. Welcome such decisions of Honorable CM Bihar in the interest of Bihar and country during difficult situations due to coronavirus fighting and related to Bihari migrants.,Bihar,joy
2020-05-27,Two different updates one from @dm_vaishali which shows 56 covid-19 +ve cases n @BiharHealthDept having 60. No accountability ?? Inappropriate data. @NitishKumar @IPRD_Bihar @drharshvardhan @News18Bihar @ZeeBiharNews,Bihar,neutral
2020-05-27,Pray for good health. Definitely he won battle against Covid-19 ,Bihar,neutral
2020-05-27,Muzafarpur Women died of MURDER. #Covid_19,Bihar,sadness
2020-05-27,#COVID__19 Our citizens are not distress from Corona virus . They enjoy it like a icecream Look at this Difference b/w Corona nd kareena ,Bihar,joy
2020-05-27,#GeneralPromotionToMPStudents @OfficeofSSC As u know covid 19 patients are increasing day by day  who will take the responsibility if the students get infected during travel and examinations  we are not a testing kit sir Student life is more important than exams.,Bihar,neutral
2020-05-27,Rahul Gandhi earlier said that lockdown isn't a solution against COVID-19. On the contrary  Punjab and Rajasthan imposed lockdowns at an earliest. Maharashtra extended it till 31st May. Do your CMs not listen to you?: Shr @rsprasad https://twitter.com/BJP4India/status/1265538171087003649/photo/1,Bihar,disgust
2020-05-27,@RahulGandhi aree bhaii tm kehna kya chahte ho ? Tmhare hisab se lockdown 'fail' v haii aur tmhare hisab se lockdown extend v krna kya chahte ho ? Kya chahte ho bhaii ? #COVID__19 #COVIDー19,Bihar,neutral
2020-05-27,May 28th is Menstrual Hygiene #MHDay2020. Because periods don’t pause for pandemics  menstrual awareness may be more important than ever. #COVID__19 #proudperiods @UNICEFIndia @WCDCgGov @PriyankaJShukla @jobzachariah,Bihar,sadness
2020-05-27,We can find COVID 19 cases will reduce in states like maharastra and gujrat after maximum nos of migrants have come back now the Bihar  UP and Jharakhnd is at maximum risk....,Bihar,neutral
