Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-14,Koontz (Wuhan) is getting a lot of attention. In his book  The eyes of darkness page 333  page 353  page 355 and page 366 Dean Koontz has written about an interesting biological weapon Wuhan 400 which resembles coronavirus location in china  here is the text from the page 366 of,Bihar,neutral
2020-03-14,Stay protected against #CoronaVirus. Keep yourself informed about the developments  and pass on preventive care information to as many as you can. Here’s a video by @WHO experts that I found useful. Pls share!,Bihar,joy
2020-03-14,Namaste goes global with Corona Virus..! #NamasteCorona #CoronavirusPandemic #namasteoverhandshake,Bihar,neutral
2020-03-14,With increase in coronavirus cases its obvious for any market be it india or other. One can't be assured with the products as we have seen people hoarding sanitizers n making duped ones,Bihar,joy
2020-03-14,necessary arrangements are being made for effective control over the corona virus All Oon't be afraid all of you  avoid rumors  be careful  be cautious. Do not congregate in large groups at one place and avoid going to crowded places.We all have to stop this virus from spreading,Bihar,fear
2020-03-14,If your System also in India Not in position to stop Crime Culture Against #HumanRight. Crime   Fake  Fraud   Torture ignoring is the Culture of #Govt_System . Then Nature invite Such Type #CoronaVirus To Stop #Crime_Against_Humanity Dear #UNChief @PMOIndia @NitishKumar .,Bihar,anger
2020-03-14,Just Praying To God that corona virus epidemic goes off soon. Keep all of us safe and give us strength and power to fight and immunize ourself against Corona Virus. Take care guys ur health matters first.u too take care Zain #ZainImam #NoCoronaVirus #ZainImamInGoa,Goa,neutral
2020-03-14,#Shigmo parade in full swing in Panaji despite #coronavirus fears #Goa,Goa,fear
2020-03-14,The coronavirus: Blueprint for bioterrorism ,Goa,neutral
2020-03-14,My state be like: oh coronavirus. So everything will be closed. Students: oh so exams- Them: NO NO NOT EXAMS. WE CANNOT RISK IT? WHAT WILL YOUR FUTURE IF YOU DONT ANSWER. So  you will have to answer them. Whether you gfall sick or not.,Goa,anger
2020-03-14,Public health ke bare mein aur baatien karo-na. #coronavirus positives.,Goa,neutral
2020-03-14,Sir don't give any help full answer about corona virus@narendramodi – at Castlerock Railway Station,Goa,anger
2020-03-14,We all can do our part to slow down #coronavirus. Are you doing yours? Join this pledge to help save lives! ,Goa,joy
2020-03-14,https://www.lbc.co.uk/hot-topics/coronavirus/why-uk-acting-differently-other-countries/ This is on a bizarre assumption that unlike all the other Pandemics like Swine Flu  Spanish Flu  SARS  MERS  etc  #COVID19 will have a double peak! Where’s the evidence? None...except that it will cause death to most vulnerable people&amp; #NHS may survive.,Goa,neutral
2020-03-14,Remote work and distance learning should be taken seriously. #COVID19 #CoronaOutbreak,Goa,anger
2020-03-14,For authentic updates from Gujarat Govt. On #CoronaVirus .... Pls follow @GujHFWDept,Gujarat,neutral
2020-03-14,Don't want to post pictures but if Swachh Survekshan is done here  then Amdavad would get a zero. In #CoronaVirus times  hygine is more important.,Gujarat,anger
2020-03-14,1) not watching TV Channels 2) Not Reading any #CoronaVirus related forwads on @WhatsApp 3) Avoiding Crowds 4) Avoiding eating out.,Gujarat,joy
2020-03-14,Namaste trump is this better idea for Corona virus,Jharkhand,neutral
2020-03-14,Well  fear does kill us but lack of awareness does more harm. Let's face these: #Tuberculosis #diarrhea #malnutrition #Malaria #Anemia kill many daily than #COVID19 has killed so far. #DoctorsSpeakUp,Jharkhand,fear
2020-03-14,Wish! #IndiaVsCorona #NamasteCorona #coronavirusinindia #CoronaPolitics #COVID19india #Corona #COVID #COVID19,Jharkhand,disgust
2020-03-14,Classes shall remain suspended till 31st March 2020. #corona #coronavirus #covid19 #washyourhands #preventionisbetterthancure @GITA Bhubaneswar https://www.instagram.com/p/B9th1rdlEaH/?igshid=g77feau035q2,Orissa,surprise
2020-03-14,Classes shall remain suspended till 31st March 2020. #corona #coronavirus #covid19 #washyourhands #preventionisbetterthancure @GITA Bhubaneswar https://www.instagram.com/p/B9th1rdlEaH/?igshid=g77feau035q2,Orissa,surprise
2020-03-14,FC Barcelona confirm that Lionel Messi has tested positive for being the Greatest Footballer Of All Time.#COVID #CoronaVirusUpdates #Covid_19PH #Italy #coronavirus #Corona,Punjab,joy
2020-03-14,Moroccan minister of Transport and Logistic Abdelkader tests positive for coronavirus. #COVIDー19 #CoronaVirusUpdates,Punjab,joy
2020-03-14,Coronavirus (COVID-19) is a global pandemic.The government must take this issue seriously and take the necessary steps to control the spread of the virus. This is a public health emergency and the Opposition will support the government in dealing with this crisis.@RanaSikandarH,Punjab,anger
2020-03-14,To be widely circulated in Family groups to raise the *importance of Hand Washing* specifically in children #CoronaVirusUpdates #coronavirus #CoronaVirusPakistan,Punjab,sadness
2020-03-14,Meanwhile #CronavirusPakistan #Covid_19PH #coronavirus ,Punjab,neutral
2020-03-14,Wazoo is the best remedy for this deadly corona virus Ya Allah save us from this virus Ameen #CoronaVirusPakistan #CoronaVirusUpdate,Punjab,joy
2020-03-14,Islamabad united is playing is last match . Corona virus ki wja se achy n khely #IUvKK,Punjab,neutral
2020-03-14,Opposition Unnecessary Criticism On the Government not to be Prepared to face the Challenges of Coronavirus is bulldozed by the Commendable remarks of WHO That Pakistan's Response to Coronavirus is among World best. Criticism must always be Constructive rather than Biased.,Punjab,anger
2020-03-14,#WHO identifies how #Coronavirus spreading across the world so fast? ,Punjab,anger
2020-03-14,#CoronaVirusPakistan Wazoo is the best remedy for this deadly corona virus Ya Allah save us from this virus Ameen ,Punjab,joy
2020-03-14,Just had kalwanji and haldi wala doodh. Suck it  Coronavirus ,Punjab,anger
2020-03-14,They shut down the whole LEC because they thought it was coronavirus  can someone tell them that it's just Larsen being a dumbfuck and it isn't contiguous hopefully.,Punjab,anger
2020-03-14,Timely action of #SindhGovt in the wake of rapid spread of coronavirus is worth appreciation. #GreatEffortsSindhGovt @BBhuttoZardari @BakhtawarBZ @AseefaBZ @MediaCellPPP @PPP_Org @Majid_Agha @JavedNLaghari @AsmaZhk @ShahNafisa @RubinakhalidPPP #COVIDー19,Punjab,anger
2020-03-14,Good news for everyone. corona virus vaccine invented. Can be cured in 3hrs after injection Forward as received ,Punjab,joy
2020-03-14,Cow urine for #CoronaVirus in India ,Punjab,anger
2020-03-14,Ager PSL Coronavirus ki waja se called off ho to is bar bs Lahore ko trophy dyday as a good gesture! Sawab milyga ,Punjab,neutral
2020-03-14,Abhi ghar me hi honeymoon banao. Gilgit Baltistan has 5 confirmed cases of Corona Virus.,Punjab,disgust
2020-03-14,Stop shaking hands with your Anti-Coronavirus Team...,Punjab,fear
2020-03-14,BBC News - Coronavirus: UK deaths double in 24 hours ,Punjab,fear
2020-03-14,Italy coronavirus: Follow the rules  woman in quarantine advises - CNN ,Punjab,neutral
2020-03-14,Coronavirus prevention: Clean our hands but forget our phones? According to Seattle Times your phone has 25 127 bacteria per square inch  to be precise. A toilet seat has 1 201 bacteria per square inch &amp; a doorknob has 8 643 bacteria per square inch. Hit 'em with a sanitizer!,Punjab,neutral
2020-03-14,Although I am deadly against the CORRUPTION OF PPP IN SIND but in Coronavirus they are doing EXCELLENT ,Punjab,disgust
