Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-23,Skin touch mobile (smartphone)  Skin touch tv (smart tv) skin touch watch (smart watch) all are made by china ..Now China innovates skin touch disease (coronavirus) so we can call it Smart diseases. @Bhriguk60201444 @Devraj118 @BharaliSmita @Mrinmoy40160682,Assam,sadness
2020-05-23,ICMR recommends HCQ as prophylaxis for asymptomatic healthcare workers  frontline staff and paramilitary/police personnel involved in covid activities ,Assam,disgust
2020-05-23,#TripleCentury #Covid_19_Assam #MaintainSocialDistancing #UseMask #SupportCoronaWarriors #FeedTheNeedy #StaySafe Jai Hind ,Assam,neutral
2020-05-23,The rapid increase in the numbers of covid-19 cases are very scary. Maybe proper distancing is not being maintained in the quarantine centres.,Assam,fear
2020-05-23,Our experiments with Covid 19 have been a sort of a trick of shifting the goalposts. After so much hue and cry  we are now readying ourselves for glorious retreat.,Assam,sadness
2020-05-23,How many of the migrant labourers  walking bare-feet thousand miles  from distant places of works towards homes died of Covid 19 till date? Please enrich my knowledge with inputs  if any.,Assam,sadness
2020-05-23,Hi  any update on the SOP ?? Will I be allowed to stay in the airport for 6hrs before returning back with my wife and kids ??,Assam,neutral
2020-05-23,Sir please close the transport facilty because covid19 Pateint are increasing...,Assam,anger
2020-05-23,#TripleCentury #Covid_19_Assam #MaintainSocialDistancing #UseMask #SupportCoronaWarriors #FeedTheNeedy #StaySafe Jai Hind ,Assam,neutral
2020-05-23,The rapid increase in the numbers of covid-19 cases are very scary. Maybe proper distancing is not being maintained in the quarantine centres.,Assam,fear
2020-05-23,"Khatun  50 whose house was inundated by the overflowing Beki  said  “All our belongings like rice  household things and livestock have been damaged.Had an alert been sounded on Thursday  we could have saved our things."" #AssamFloods #COVID19 #Assam",Assam,neutral
2020-05-23,Our experiments with Covid 19 have been a sort of a trick of shifting the goalposts. After so much hue and cry  we are now readying ourselves for glorious retreat.,Assam,sadness
