Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-19,The timing of it bro. Just when we thought coronavirus is having all the fun amphan decided to join the party,Assam,joy
2020-05-19,If you thought coronavirus has caused enough damage well we have another shitstorm guest coming at us. #padharomaarodesh #athithikabjaoge #Plandemic2020,Assam,sadness
2020-05-19,Coronavirus politics: Congress tweets old video clip to claim they help the poor more than the BJP does ,Assam,sadness
2020-05-19,Future of India in Post-Covid-19 Economy ,Assam,neutral
2020-05-19,"Great achievement for the world community. ""Global carbon emissions dropped 17% during COVID-19 lockdowns"" ",Assam,surprise
2020-05-19,He is not saying that the people outside Assam would be left at their own peril. Govt will provide them monetary support. I guess it's in our greater good that first Assam should become covid free and than based on it's capacity it should call it's people who are outside,Assam,anger
2020-05-19,You r right  but we have to try to overcome covid 19 with hope that ALLAH is Rahman n Rahim,Assam,joy
2020-05-19,Assam is in the take off stage #Covid_19,Assam,anger
2020-05-19,So  what is the message? Ignore Covid 19 infection?,Assam,disgust
2020-05-19,Is lockdown 4.0 even a lockdown in true sense? There should be complete shutdown for a month as figure increased in hours.!! #StayAtHome #StaySafe,Assam,disgust
2020-05-19,Now Think about economy  think about the financial status of the Nation  Think about the daily wages workers  I’m with your decision for relaxation of Lockdown.,Assam,neutral
2020-05-19,Doing free hand excercise at home as Gym is shut due to lockdown making the best use of morning hours being from media background isn't easy taking a que from PM I have made a mantra to keep my self fit with no goddamn excuse bdw great to see you doing hanging ab crunch ,Assam,joy
2020-05-19,Future of India in Post-Covid-19 Economy ,Assam,neutral
2020-05-19,"Great achievement for the world community. ""Global carbon emissions dropped 17% during COVID-19 lockdowns"" ",Assam,surprise
2020-05-19,You r right  but we have to try to overcome covid 19 with hope that ALLAH is Rahman n Rahim,Assam,joy
2020-05-19,Assam is in the take off stage #Covid_19,Assam,anger
2020-05-19,Sir @himantabiswa   First I would like to thank you for your relentless effort in saving the people of Assam from this pandemic. Sir  How is Assam Medical College/Hospital is equipped as #COVID19 Hospital  do we have enough Ventilator here if the situation detoriates ??,Assam,anger
2020-05-19,So  what is the message? Ignore Covid 19 infection?,Assam,disgust
2020-05-19,#Coronavirus cases in India went from 100 to 1 lakh in 64 days #COVID19Pandemic #CoronavirusInIndia,Bihar,joy
2020-05-19,Coronavirus. https://m.timesofindia.com/coronavirus?utm_campaign=andapp&amp;utm_medium=referral&amp;utm_source=native_share_tray Download the TOI app now: https://timesofindia.onelink.me/efRt/installtoi,Bihar,neutral
2020-05-19,NEW: India reports 4 970 new cases of coronavirus and 134 new deaths. A total of 101 139 cases and 3 163 deaths,Bihar,joy
2020-05-19,A rare video from parallel universe. @AMISHDEVGAN is session ke paise nhi pahunche kya account me ? #Covid_19 #,Bihar,neutral
2020-05-19,Global carbon emissions dropped 17% during COVID-19 lockdowns ,Bihar,anger
2020-05-19,I also want to join a #political party. Please suggest me best one. #bihar #india #BJP #Congress #JDU #RJD #lockdown2020 #Covid_19 #NarendraModi #RahulCaresForIndia #nitishkumar,Bihar,joy
2020-05-19,Global carbon emissions dropped by 17% https://twitter.com/i/events/1262773916717559809 #Covid_19 #climatechange #Covid_19india,Bihar,anger
2020-05-19,Class of 2025. #FunniestTweets #tiktokexposed #student #college #BanTikTokInIndia #Covid_19 #tiktokdown,Bihar,joy
2020-05-19,Zee news blaming everything to tablighi jamat now itself has become covid hub. 28 of them have tested positive #ZeeNewsSealKaro,Bihar,sadness
2020-05-19,First Covid-19 vaccine tested on people in US shows promise. https://timesofindia.indiatimes.com/world/us/first-covid-19-vaccine-tested-on-people-in-us-shows-promise/articleshow/75816687.cms?utm_campaign=andapp&amp;utm_medium=referral&amp;utm_source=native_share_tray Download the TOI app now: https://timesofindia.onelink.me/efRt/installtoi,Bihar,neutral
2020-05-19,#AatmaNirbharDesh Indian farmers have stood up to all challenges during the adversities and have helped India reach global benchmarks during the COVID-19 phase. via NaMo App,Bihar,neutral
2020-05-19,#AatmaNirbharApnaBharat With an eye on further enhancement of Ease of Doing Business  the Modi Govt announces suspension of fresh initiation of insolvency proceedings up to one year and excludes COVID 19 related debt from the definition of “default” under IBC. via NaMo App,Bihar,neutral
