Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-06,#Show4All R The #Indian_Judiciary_Head not only 4 #Biased . The Great #Joking by #CJI_Juridiction r not #dangerous In #International_Judiciary_Pattern Given by @CIJ_ICJ @IntlCrimCourt @UNGeneva . Only Ignoring @Fact R not #Corona_Virus for #Indian_Justice_System . @Trial,Bihar,anger
2020-03-06,@airarabiagroup surprised by the attitude of your staff here in India. They are not ready to support in any manner even in a situation of emergency due to Corona Virus. Horrible experience with your airlines.All the other airlines are cooperating but what’s ur problem ?,Chhattisgarh,anger
2020-03-06,Due to Corona virus no one should be worried. Things are becoming .all right,Goa,sadness
2020-03-06,Only few cases of Corona Virus in India and all masks have been sold out. Hundreds of people die every day in India due to head injuries in road accidents but still no craze for buying helmets ,Goa,sadness
2020-03-06,Corona virus entered as messenger to inform people  that. You are nothing  a virus can kill you. So keep away narcissism.,Goa,anger
2020-03-06,This district-wise estimate of preparedness is also an indicator of India's uneven development. How prepared is India for a Covid-19 outbreak https://www.livemint.com/news/india/how-prepared-is-india-for-a-covid-19-outbreak-11583428239700.html #coronavirusinindia #coronavirus,Goa,anger
2020-03-06,Shri @mansukhmandviya MoS Chemicals &amp; Fertilizers: To avoid shortage of medicines in country  suggestions have been made by Task Force. We export as well as import APIs (Active Pharmaceutical Ingredient) &amp; Intermediates.Necessary policy decision will be taken 4same #Coronavirus ,Gujarat,neutral
2020-03-06,Coronavirus COVID-19 Global Cases as tracked by Johns Hopkins University's @JHUSystems . #coronavirusinindia #Covid_19 #COVID19 #coronavirus #COVID #CoronavirusFrance #CoronaAlert #CoronaVirusSA #CoronavirusOutbreak #CoronaVirusIndonesia #100DaysOfCorona http://bit.ly/2Iol5AU,Jharkhand,neutral
2020-03-06,Today’s #coronavirus recap: -95 270 confirmed cases globally &amp; 3 281 deaths -80% of new cases in -@WHO estimates ~3.4% of #COVID19 cases have died -“It is a time for pulling out all the stops”-@DrTedros -Countries must take a comprehensive  all-government approach,Jharkhand,sadness
2020-03-06,Coronavirus COVID-19 Global Cases as tracked by Johns Hopkins University's @JHUSystems . #coronavirusinindia #Covid_19 #COVID19 #coronavirus #COVID #CoronavirusFrance #CoronaAlert #CoronaVirusSA #CoronavirusOutbreak #CoronaVirusIndonesia #100DaysOfCorona http://bit.ly/2Iol5AU,Jharkhand,neutral
2020-03-06,Today’s #coronavirus recap: -95 270 confirmed cases globally &amp; 3 281 deaths -80% of new cases in -@WHO estimates ~3.4% of #COVID19 cases have died -“It is a time for pulling out all the stops”-@DrTedros -Countries must take a comprehensive  all-government approach,Jharkhand,sadness
2020-03-06,"New CDC guidance says older adults and people with severe chronic medical conditions should ""stay at home as much as possible"" due to coronavirus http://cnn.it/2TsSYXu",Punjab,sadness
2020-03-06,Got a suspected patient of Corona virus in our dhq yesterday. Alhamdulillah reports are negative.. sigh of relief for administration..,Punjab,surprise
2020-03-06,What would you like to know about coronavirus?,Punjab,neutral
2020-03-06,Killing corona virus suspects is good for humanity or against the human rights of the murdered one’s? #coronavirusinindia #CoronavirusOutbreak #CoronaAlert,Punjab,anger
2020-03-06,@adeel_azhar @MoeedNj @HamidMirPAK @EngrAsgharHayat Pirbright’s livestock coronavirus research – your questions answered https://shar.es/aH3hS5,Punjab,neutral
2020-03-06,#Coronavirus is a facade of shifting multimillion $from impoverished countries to the richest ones as also a means for filling the pockets of the well connected people. US approval of $8.3 billion for spending on #virus seems a pointer. No need to be scared. #statematters,Punjab,neutral
2020-03-06,Coronavirus Kam per gya tha keh aik aur Virus phel gya. You so called feminists won’t be Able To Achieve an inch You have my word #werejectmerajismmerimarz #KhalilUrRahmanQamar,Punjab,neutral
2020-03-06,What a coronavirus,Punjab,neutral
2020-03-06,Chinese against #coronavirus ,Punjab,neutral
2020-03-06,IM PM MESTAR BORIS JOHNSON KUMPRO MAYS IM DEAL ASTART YOU GOVRNMENT TOOK Focus on coronavirus shows need for climate law  says EU official ,Punjab,disgust
2020-03-06,Liquid gold status in today's world #coronavirus ,Punjab,anger
2020-03-06,parents should tell this who will responsible if they come here carrying coronavirus? who? ,Punjab,neutral
2020-03-06,What is difference among terms epidemic  endemic and pandemic ? #Coronavirus,Punjab,neutral
2020-03-06,Well ... I’m thinking the Med team on the cruise needs a pay raise. #covid #COVID19 ,Punjab,neutral
2020-03-06,Hoping that similar measures regarding biometrics are being taken in Pakistan in the wake of #COVID19 @nhsrcofficial @pid_gov @PSHDept @PITB_Official @PlanComPakistan,Punjab,sadness
2020-03-06,Reading more about #COVID19 and then looking at the latest trends on PK social media pretty much explain our priorities. Most of the global conferences  summits and events have been postponed/cancelled in light of Covid19.,Punjab,neutral
2020-03-06,The number of coronavirus cases globally just crossed 100 000  according to the Johns Hopkins CSSE dashboard ,Uttar Pradesh,neutral
2020-03-06,CORONA VIRUS outside china ,Uttar Pradesh,neutral
2020-03-06,Stay safe & hygienic everyone!!! #coronavirus #covid19 #coronavirusoutbreak #washhand #soap #hygiene #mask #staysafe #stayclean #usesoap #antibacterialsoap #antibacterialshampoo #remedy #soapbar #cosmicisland @… https://www.instagram.com/p/B9Y648vHP2T/?igshid=he9g6kwrvvus,Andaman and Nicobar Islands,neutral
2020-03-06,Stay safe & hygienic everyone!!! #coronavirus #covid19 #coronavirusoutbreak #washhand #soap #hygiene #mask #staysafe #stayclean #usesoap #antibacterialsoap #antibacterialshampoo #remedy #soapbar #cosmicisland @… https://www.instagram.com/p/B9Y648vHP2T/?igshid=he9g6kwrvvus,Andaman and Nicobar Islands,neutral
2020-03-06,Prevention is always a smarter way to go. Here are some prevention tips that can help keep you and your loved once safe against the Corona Virus. ... .. .... #coronarovirus #coronovirusoutbreak #China #humanlife #ChinaVirus #VirusCorona #CVsymptoms #prevention #India #Mohali – at Phase 7,Chandigarh,neutral
2020-03-06,@guardian sums up perfectly why we shouldn't add extra worry to #coronavirus. I'm not going to be worried about the virus because air pollution and reckless driving kill more everyday in #India.,Chandigarh,fear
2020-03-06,If it was not Yes bank than didi would have said Modi is hiding Yes bank by hyping Corona virus. ,Chandigarh,anger
2020-03-06,I think I'm Coronavirus. cause er'one wants to keep away from me. ,Chandigarh,sadness
2020-03-06,Dettol  Lifebuoy and Savlon manufacturers after Corona Outbreak. #COVID19india #COVD19 #coronavirus #CoronaKoDhona,Chandigarh,neutral
2020-03-06,Be Kind & support one another during #COVID19,Chandigarh,neutral
2020-03-06,Payal Rohtagi is thinking about Economy. Chetan Bhagat is thinking about CAA. Sadhguru is thinking about Secularism. Arnab is thinking about Peace & Harmony. India is thinking about #Coronavirus Aur kitne achhe din chahiye mitron? #CoronaVirusChallenge,Delhi,neutral
2020-03-06,Marketers spot a coronavirus related opportunity... ,Delhi,neutral
2020-03-06,Coronavirus cases in India now at 31 as another Delhi man tests positive ,Delhi,joy
2020-03-06,#coronavirus @MoHFW_INDIA @DelhiAirport great to see you are doing a health screening but a terrible idea to have all international visitors crammed together. – at Indira Gandhi International Airport (DEL),Delhi,fear
2020-03-06,You must recognise the power of #CoronaVirus... Makka-Madia  Holy Water  Gomutra all stand exposed by its threat! ;),Delhi,anger
2020-03-06,Namaste Ghaziabad an awareness campaign against Coronavirus. Venue- Mahagun Mall  Vaishali Timing- 4:30 pm onwards Free distribution of masks  pamphlets &amp; sanitizer. #NamasteGhaziabad #PreventCoronaVirus #together_We_Can #CORONAVIRUS #Swasthaghaziabad #नमस्तेगाजियाबाद,Delhi,neutral
