Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-04,Corona virus is less dangerous than you ...you have to realise this,Bihar,fear
2020-03-04,coronavirus also entered in india and spreading across the world ,Bihar,neutral
2020-03-04,be savdhan and be carefull to fight against coronavirus ,Bihar,anger
2020-03-04,Why are you arranging public gatherings in time of covid19 spread Want to kill people ,Chhattisgarh,anger
2020-03-04,BBC News - #Coronavirus: Italy to close all schools as deaths rise ,Goa,sadness
2020-03-04,How profit makes the fight for a coronavirus vaccine harder ,Goa,anger
2020-03-04,As usual @MichaelLobo76 suffering from foot in the mouth syndrome. With so many countries and people at risk  how do you declare Goa safe from coronavirus ?,Goa,anger
2020-03-04,With the alarming news of #CoronaVirus making its way in India  is Goa's healthcare infrastructure ready to contain this deadly disease? Being a tourist destination  Goa is at a high risk of #CoronaVirus &amp; the government must be prepared to tackle if it affects our State.,Goa,fear
2020-03-04,To fight Corona virus swaamiramdev says practice Yoga... Join the best short term long term and extended courses at Exhale Yoga School we r registerd with YogaAlliance USA (41+ 5star reviews on YogaAlliance best… https://www.instagram.com/p/B9UJMuwnpaq/?igshid=f459ldi6q7gh,Gujarat,neutral
2020-03-04,#COVID19india #coronavirusinindia Dear Friends  corona virus has already knocked the doors of India. If there is a pandemic broken out  because of the poor sanitary practices and population density our country will suffer heavily. 1/h,Karnataka,sadness
2020-03-04,Take care #coronavirus,Maharashtra,anger
2020-03-04,Coronavirus: WHO announces global death rate is 3.4% #Coronavirus ,Manipur,neutral
2020-03-04,I Strongly support khalil ur rehman sir....Marvi sarmad is not even woman.she is more dangerous then corona virus to our society.#khalilurrehmanqamar,Punjab,anger
2020-03-04,I Strongly support khalil ur rehman sir....Marvi sarmad is not even woman.she is more dangerous then corona virus to our society.#khalilurrehmanqamar,Punjab,anger
2020-03-04,I Strongly support khalil ur rehman sir....Marvi sarmad is not even woman.she is more dangerous then corona virus to our society.#khalilurrehmanqamar,Punjab,anger
2020-03-04,Do u agree that #TokyoOlympics should be shifted to Rawalpindi  Chittagong  Kabul  Kolkata Katmandu or Kandy due to Coronavirus?,Punjab,sadness
2020-03-04,#Coronavirus media hype manifests insidious game underway to create scare for slowing down economy of already impoverished countries. The media is silent about daily deaths occurring in thousands while a few cases of Corona being blown out of proportion. Can't our media stop it.,Punjab,fear
2020-03-04,Coronavirus scare is its worldwide spreading in a short span of time.Affectd countries r taking possible precautionry measures to control its entry or to contain in areas it has affected.But majority of countries dont have finacial or material resources to combat it.,Punjab,fear
2020-03-04,Dear India stop discussing politics of nonsense. Brace up for #coronavirus #COVID19.,Tamil Nadu,anger
2020-03-04,Dear India stop discussing politics of nonsense. Brace up for #coronavirus #COVID19.,Tamil Nadu,anger
2020-03-04,How can you reduce risk of corona virus infection. tips by- @WHO #HealthTips #healthcare,Uttar Pradesh,disgust
2020-03-04,#coronavirus indian Street food provider getting ready to fight with coronavirus.   #HealthyFood #Coronavirusnyc #streetfood,Uttar Pradesh,anger
2020-03-04,PMO reviews corona virus response and preparedness http://nm-4.com/9898,Uttar Pradesh,disgust
2020-03-04,Just 1 case of Corona Virus in India and people are crazy for masks!! Daily 400 people die in road crashes &amp; still no craze for Helmets #safetysaves be it virus or road crashes! #COVID19Nigeria @Uppolice,Uttar Pradesh,anger
2020-03-04,India should increase budget of cleanliness and discipline for cleanliness if we want to control CORONA Virus  first deserve than desire.,Uttar Pradesh,anger
2020-03-04,Dear India stop discussing politics of nonsense. Brace up for #coronavirus #COVID19.,Tamil Nadu,anger
2020-03-04,Dear India stop discussing politics of nonsense. Brace up for #coronavirus #COVID19.,Tamil Nadu,anger
2020-03-04,Please be careful and follow the precautions for prevelling us from coronavirus.,Chandigarh,sadness
2020-03-04,Coronavirus cases in India jump to 29 as several Italian tourists test positive ,Chandigarh,joy
2020-03-04,Coronavirus Rahu Ketu and Jupiter: Usually  Viruses are connected to Rahu Ketu. All 2019 there was tight Ketu conjunction with Saturn  Rahu and Ketu are in fierce Ardra and Mula  their own nakshatras. WATCH https://youtu.be/CsU3mCUBDIU,Chandigarh,sadness
2020-03-04,Spread the word guys!!! #coronavirusindia #CoronavirusOutbreak #coronavirus #coronavirusinindia,Chandigarh,joy
2020-03-04,Coronavirus: Response to outbreak compromised by protective equipment shortages  WHO says #Coronavirus ,Chandigarh,anger
2020-03-04,Ravish kumar more hazardous than corona virus.. ,Chandigarh,neutral
2020-03-04,#FIBA3x3 Olympic Qualification Tournament schedule for 18-22nd March 2020 in Bengaluru is postponed due to spreading of #COVID19 by @FIBA. @BFI_basketball @KirenRijiju @IndiaSports @Media_SAI @WeAreTeamIndia,Chandigarh,neutral
2020-03-04,It’s all about awareness backed up by Government & Media. Fear is the main story hare  governments can lose elections if they don’t act promptly with sporadic fear of Coronavirus but not because of number of persons killed in traffic accidents.,Delhi,fear
2020-03-04,1720:The Great Plague of Marseille 1820:The First Cholera Pandemic 1920:The Spanish Flu 2020:The First Coronavirus outbreak Did u notice the same thing? Yes  history is repeating itself after century with more efficiency. #CoronaOutbreak #CoronaAlert #coronavirusinindia #danger,Delhi,fear
2020-03-04,Corona Virus is just a agenda to enhance the selling of sanitizer. Corona is an issue but not a big deal to fight. It's a deal for market and business. #coronavirusindia #COVID19india #COVID2019 #WHO #CoronaAlert – at भारत गणराज्य | Republic of India,Delhi,disgust
2020-03-04,FYI  India is suffering from #CoronaVirus since 25th February  1968. And it came from Italy only and not China. Ok Bye,Delhi,sadness
2020-03-04,@OfficialDMRC Coronavirus: Is Cleanliness drive on Delhi metro trains  stations sanitised..??,Delhi,sadness
2020-03-04,"Very courageous of the West Bengal unit of BJP to rename the Coronavirus infection as ""Modi ji"". ",Delhi,joy
2020-03-04,Coronavirus cases in India jump to 29 as several Italian tourists test positive ,Delhi,joy
2020-03-04,Can anybody confirm about this #coronavirus case in #dehradun max hospital? @metal_rey1234?,Delhi,disgust
2020-03-04,29 tested positive for coronavirus in India so far ,Delhi,joy
2020-03-04,Corona Virus:How toFight it  Click the link below to watch ,Delhi,surprise
2020-03-04,Is today the day that coronavirus really took hold in India? ,Delhi,sadness
2020-03-04,@narendramodi dear sir we all are fighting with corona virus and i just want to share few pics of my street where we are leaving with this since last 3 months please help ,Delhi,joy
2020-03-04,@ArvindKejriwal dear sir we all are fighting with corona virus and i just want to share few pics of my street where we are leaving with this since last 3 months please help ,Delhi,joy
