Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-04,After trying to rope in 2nd  3rd-year MBBS students to manage Coronavirus patients  Maharashtra govt to punish medical interns if they get coronavirus ,Assam,neutral
2020-06-04,29 COVID-19 Patients Discharged Today all Over Assam https://ift.tt/3eO2YCv https://ift.tt/2AA9Qoq,Assam,joy
2020-06-04,@himantabiswa Sir kindly Utilize Homoeopathic Medical College's hospital as Covid hospital with all necessary facilities....,Assam,sadness
2020-06-04,Sir Assam 3 govt Homoeopathic medical college also make as a covid 19 hospital ..,Assam,sadness
2020-06-04,Assam’s recovery rate up by 9% in 3 days  195 new cases Seventy-six Covid-19 patients were discharged from various hospitals in the state on Wednesday as Assam improved its recovery rate from 14% to 23% in just three days. ,Assam,neutral
2020-06-04,At 10am today  watch & listen Shri @RahulGandhi ji conversation with Mr Ajay Bajaj on Covid crisis. ,Assam,joy
2020-06-04,Our Hojai District Youth Congress provides relief food kits to the flood effected area. Keep up the good work team for the mankind in this unplanned lockdown. @srinivasiyc @vbwalia,Assam,neutral
2020-06-04,Ease of lockdown restrictions shows signs of economic recovery  e-commerce sales almost return to pre-lockdown levels ,Assam,surprise
2020-06-04,If this campaign could turn the Gov. to revised the laws against animal cruelty that would be the biggest achievement of Indian SM Users and Government as well during this Lockdown. We could also take that as the best reward from SMP in Lockdown to us. #elephantkerala #Elephant,Assam,neutral
2020-06-04,In early days of lockdown an expert told me that the moment you apply a full lockdown  you are changing the nature of disease. You are making this non fatal disease a fatal disease in minds of the people - Shri @RahulGandhi #RahulSpeaksUpForIndia,Assam,sadness
2020-06-04,@himantabiswa @CMOfficeAssam Dear sir  you are doing well job. We the Assamese people proud of you.I trust you now take action immediately মহাশয় আপুনাক এটা অনুৰোধ Quarantine Center ত থকা কোনো ব্যক্তিক COVID19 Test ৰ ৰিজাল্ট নহালৈকে ঘৰত যাব নিদিয়ে যেন!!,Assam,neutral
2020-06-04,29 COVID-19 Patients Discharged Today all Over Assam https://ift.tt/3eO2YCv https://ift.tt/2AA9Qoq,Assam,joy
2020-06-04,Sir Assam 3 govt Homoeopathic medical college also make as a covid 19 hospital ..,Assam,sadness
2020-06-04,For some ppl Covid19 is the winning path for future. ,Assam,neutral
2020-06-04,Assam’s recovery rate up by 9% in 3 days  195 new cases Seventy-six Covid-19 patients were discharged from various hospitals in the state on Wednesday as Assam improved its recovery rate from 14% to 23% in just three days. ,Assam,neutral
2020-06-04, Team Sanjeevani supporting Govt. of Assam  in full capacity  in its fight against #COVID19; from awareness generation to screening to testing! @nhm_assam @himantabiswa @Pijush_hazarika @PomiBaruah @PiramalS @hardeepbambrah @HazarikaNajeeb,Assam,anger
2020-06-04,@ArvindKejriwal @msisodia @smanishkumar37 Look what CAA  NPR &amp; NRC has done to Delhi  even free Electricity &amp; rasan are involved. The Indian Express: India Coronavirus Numbers Explained: Delhi reports more cases than Mumbai. https://indianexpress.com/article/explained/india-coronavirus-numbers-explained-new-delhi-mumbai-cases-deaths-6442055/ via @GoogleNews,Bihar,neutral
2020-06-04,The #Law_is_an_Ass is #TrueStory . Because The Protector of Law &amp; Interpretor of Law. Like #Pair4Crime . Either In #family #Social #Department #PoliceOfficer #GovtMinister Or #Court #HighCourt #SupremeCourt Also in @LiveLawIndia #ConstitutionOfIndia 4 #CoronaVirus_RedZone .,Bihar,anger
2020-06-04,@narendramodi Addressed #yal_ck. This is a commendable effort to bring together various stakeholders and work to eliminate COVID-19. @gavi is a symbol of global solidarity and it reminds us that by helping others we are also helping ourselves.,Bihar,neutral
2020-06-04,Sir  what's the actual count of patients who have been tested positive for COVID -19 in the district till now. As there is the contradiction between the data given by @BiharHealthDept (i e.94) &amp; by @DM_Samastipur (i. e. 89). Pls clarify.,Bihar,neutral
2020-06-04,Social distancing most effective  'social vaccines' to fight COVID-19. #IndiaFighsCorona,Bihar,anger
2020-06-04,Today at 3:00 PM  highly appreciable statements& informations given by Hon'ble Union Home Minister Sh. @AmitShah sir related to works done of union govt. In the all aspects as in the interests of India before/during lockdown. Honb'le @narendramodi @rajnathsingh @NitishKumar sirs.,Bihar,neutral
2020-06-04,@narendramodi Addressed #yal_ck. This is a commendable effort to bring together various stakeholders and work to eliminate COVID-19. @gavi is a symbol of global solidarity and it reminds us that by helping others we are also helping ourselves.,Bihar,neutral
2020-06-04,Sir  what's the actual count of patients who have been tested positive for COVID -19 in the district till now. As there is the contradiction between the data given by @BiharHealthDept (i e.94) &amp; by @DM_Samastipur (i. e. 89). Pls clarify.,Bihar,neutral
2020-06-04,Social distancing most effective  'social vaccines' to fight COVID-19. #IndiaFighsCorona,Bihar,anger
2020-06-04,@SonuSood @akshaykumar @AnupamPKher Health is more important with any examination on covid19 ,Bihar,neutral
2020-06-04,@PMOIndia @MSJEGOI @socialpwds Kindly double transport Allowance of eligible Divyangjan govt employees in 'Z' class cities as equal to 'X' class cities. Auto cjarges are now double during this COVID19 period and people's are more charging in small towns due to non availability.,Bihar,anger
2020-06-04,#DrJawaharSurisetti writes on #highered post COVID in Higher education post https://highereducationplus.com/brainfeed-hep-2020-edition/ @brainfeededumag #education4.0 @nexusofgood,Chhattisgarh,neutral
2020-06-04,Even poor labour can go home in this covid-19 situation but Graduate Apprentice Trainee of @HPCL can't go to their home....what a joking rule of @HPCL for Eating some money. @HPCL,Chhattisgarh,sadness
2020-06-04,My mother has been making food for dogs and cows twice a day with her savings . She cooks it herself and have been serving them throughout the lockdown. Now they are like my family members. It a our duty to care for them @PetaIndia @tehseenp,Chhattisgarh,joy
2020-06-04,Akshay Kumar urges people to be ‘atmanirbhar’ in coronavirus ad shot during lockdown ,Chhattisgarh,disgust
2020-06-04,With the emergence of #Covid19 it has become very clear that when we destroy biodiversity  we destroy the system that supports human life.,Chhattisgarh,anger
2020-06-04,Even poor labour can go home in this covid-19 situation but Graduate Apprentice Trainee of @HPCL can't go to their home....what a joking rule of @HPCL for Eating some money. @HPCL,Chhattisgarh,sadness
2020-06-04,Experts fear Yemen could suffer one of the world's worst coronavirus outbreaks http://dinowap.in/experts-fear-yemen-could-suffer-one-of-the-worlds-worst-coronavirus-outbreaks/,Goa,fear
2020-06-04,Coronavirus and lockdowns not an issue for you anymore ? @nowthisnews,Goa,sadness
2020-06-04,The Surprising Coronavirus Side Effect No One's Told You About Yet ,Goa,surprise
2020-06-04,Where are we heading now? Everyday there is rise in +ve cases in mangor hill and our cm says that the area will be controlled in 4-5 days. #coronavirus #goacmo @TOIGoaNews @DrPramodPSawant @visrane,Goa,joy
2020-06-04,The hate speech pandemic is spreading faster and wider than the coronavirus in India! A recent tweet by Abhijit Iyer-Mitra has showcased just how low one can stoop. ,Goa,anger
2020-06-04,Pramod failed exams..so he is studying now. #COVID19India #coronavirus #goa #stupiddecisions #no2ndterm,Goa,sadness
2020-06-04,100% lockdown only for #containmentzonearea at #MangorHill   no one from containment zone is allowed to move out  people should have patience &amp; should follow norms and cooperate with govt to fight the crisis: @goacm Sawant @visrane #coronavirus,Goa,anger
2020-06-04,Impressive comeback Nasdaq 100 coming out of the losses from #coronavirus pandemic ,Goa,sadness
2020-06-04,The new neighbour came home  got me to wake up  open the door...all to tell me to not go towards Baga because 2 new coronavirus cases have been detected. It was so considerate I couldn't get myself to tell him anything about... online news apps...,Goa,joy
2020-06-04,I shifted house today. I think I am sick of exertion / season change fever. Haven't met enough humans to get Coronavirus yet ,Goa,neutral
2020-06-04,"Have u come across any ""discovery"" that says #Covid_19 is not a virus but a bacteria? Alright  that's not correct. Always verify any information related to #coronavirus before posting them on social media platforms. #GoaFightsCOVID19 #StaySafe #FakeNews",Goa,anger
2020-06-04,With the onset of OPDs  there are certain precautions that need to be followed to ensure safety of the patients. Make sure you adhere to them as much as you can to reduce the chances of any sort of infection. #COVID19 #Coronavirus #GoaFightsCOVID19,Goa,neutral
2020-06-04,BJP Govt in Gujarat is not able to control spread of Coronavirus but has complete control over horse-trading of MLAs. Can any Govt or any party stoop to a level lower than this? #बेशर्म_भाजपा,Goa,neutral
2020-06-04,No Camera More memories More Camera No humanity #FolloForFolloBack #LikeForLikes #RETWEEET #Goa #India #USA #earthquake #blacklifematters #Elephant #COVIDー19 #humanityisdead #thursdaymorning #coronavirus #BlueLivesMatter #8cantwait #thursdayvibes #internetshutdown #Corona,Goa,neutral
