Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-04-01,Oh I just read it somewhere ‘corona virus was born in China  grew up in Iran and Korea  got young in Italy and Spain and became Muslim in India @incredibleindia #TableeghiJamaat #StayAwareStaySafe,Bihar,surprise
2020-04-01,could this API help me to build an Android app on Corona Virus outbreak...to help the infected people in india? it may help us to stay away from those communities that have impact of COVID-19 ,Bihar,sadness
2020-04-01,Trump bhai till now 4k death and Approx 1.5 lacs people affected #COVID19Pandemic #CoronaVirus ,Bihar,sadness
2020-04-01,America can give only nationality to the Coronavirus  but we are capable of going a step further .We have given it nationality and religion both . Achievement !!,Bihar,anger
2020-04-01,Stay at home only then you will be able to escape the corona virus ,Bihar,neutral
2020-04-01,Coronavirus is not being spread in India but is being spread by some pigs . A fresh example of this is the herd of pigs found in Nizamuddin #ग्रीन_कोरोना_वायरस,Bihar,neutral
2020-04-01,#coronavirus doesnt discriminate between people. But the #Communalvirus started by our Godi Media targets &amp; vilifies muslims. Why dint these Channels question and attack Yogi when he broke lockdown? Why arent godi media asking Modi about lack of testing kits? #BoycottNewsNation,Bihar,sadness
2020-04-01,#coronavirus doesnt discriminate between people. But the #Communalvirus started by our Godi Media targets &amp; vilifies muslims. Why dint these Channels question and attack Yogi when he broke lockdown? Why arent godi media asking Modi about lack of testing kits? #BoycottNewsNation,Bihar,sadness
2020-04-01,corona virus has been used as corona suicide bomb in India by the followers of the specific religion .#CoronaJihaad,Bihar,disgust
2020-04-01,The Indian Constitution is being blown here. The @HomeCredit_In did not follow any rule of termination. And terminating. But.According to our constitution. After terminating someone. You get 2 months salary. Whereas under this circumstance. Covid19 Salary was not paid. @RBI,Bihar,surprise
2020-04-01,With thousands of Hungry poor walking hundreds of kilometres in search of food and gathering in a place helplessly which could lead to disaster in terms of #COVID19  Media houses never cared but they covered #NizamuddinMarkaz Tableeghi jamaat to target Muslims ,Bihar,anger
2020-04-01,"We should fight collectively to stop spread of Covid19. Not sing jingle ""Hindu-Muslim"".",Bihar,anger
2020-04-01,"Congratulations sir for getting another new challenge to serve the people of TN during ""Covid19"". Stay safe. Stay blessed.",Bihar,neutral
