Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-26,@amazonIN @Flipkart stop selling Chinese products  #ChineseVirus19 Corona virus is the sole cause of more than millions of murders and unemployment... // @JeutiDevi @TDasKumar @satyanusaran @VSKASSAM,Assam,disgust
2020-05-26,Corona virus Lockdown: What India can learn from COVID-19 hit Nations? ,Assam,sadness
2020-05-26,'Karma' is a boomerang - entire Zee News building has been sealed after 28 people tested positive. #ZeeNews #ZeeCoronaHub #Coronavirus ,Assam,joy
2020-05-26,Sir Asaam govt homeopathic medical college and hospital make As a COVID 19 hospital ...( assam 3 govt homoeoptahic hospital ),Assam,sadness
2020-05-26,Corona virus Lockdown: What India can learn from COVID-19 hit Nations? ,Assam,sadness
2020-05-26,Dear @himantabiswa Thank You for everything you have done in this difficult situation  and I know that we will definitely win against COVID-19. Our Assam is really doing well as compared to other states. Once again Thank You!,Assam,joy
2020-05-26,Administration says relief camps set up as per COVID-19 guidelines However  locals of Goalpara said social distancing has not been ensured in the relief camps. #AssamFloods,Assam,disgust
2020-05-26,BIG BREAKING @chetan_bhagat is COVID 786 POSITIVE HE WANTS TO GO TO THE JANNAH SOON BUT MOULANA SAAD IS DOING HIS TREATMENT IN THE MARKAZ . ,Assam,neutral
2020-05-26,Failure of Central Government to #Break_the_chain of Pandemic COVID-19 in India.,Assam,anger
2020-05-26,During LOCKDOWN situation our hometown city has turned more greener then expected could see the Nagaland Hills from this view . Captured by our own crew Ansuman #UnexploredNortheast #Northeast #India #Sivasagar #lockdown2020 #Covid_19 #creativityinchallengingtimes,Assam,surprise
2020-05-26,Corona virus Lockdown: What India can learn from COVID-19 hit Nations? ,Assam,sadness
2020-05-26, But mein zyada interact ni kar paya During lockdown But i cherish each n every moments These r so special to me ,Assam,joy
2020-05-26,@himantabiswa Respected sir  I am an employee of fire service assam. I was on leave &amp; due to lockdown couldn't join my duty and now at quarantine J.N. College udharbond cachar. My salary of may is holded up please help to release.Posting udharbond fire stn.,Assam,anger
2020-05-26,Young Reporters from #tea communities of #Assam are actively reporting to ensure news from their communities reaches you. Read their reports during #COVID19 #lockdown at http://www.muktaakash.in . . #youngreporters #awareness #unicef #foreverychild #muktaakash #Assam #news,Assam,sadness
2020-05-26,62 days of lockdown &amp; still Counting Shri Rahul Gandhi ji said- How the disease will be Cured? How will the Migrants be helped further on? Will all State govt receive equal helps from center ? What are plans for bussiness MSMEs and SMEs? #RahulGandhiVoiceOfIndia,Assam,sadness
2020-05-26,We must tell you the real fact This is going to be his 4th Press Conference since the unplanned lockdown. Score is; @RahulGandhi- 4 @narendramodi - 0 #RahulGandhiVoiceOfIndia,Assam,neutral
2020-05-26,This lockdown has failed. I'd like to ask the PM with respect - What's your strategy to help the migrant workers  MSMEs? What's the plan? - @RahulGandhi #RahulGandhiVoiceOfIndia,Assam,neutral
2020-05-26,@RahulGandhi asks at the press conference 'With respect we would like to ask the govt - now that four stages of lockdown have failed  what's the strategy going forward? #RahulGandhiVoiceOfIndia,Assam,anger
2020-05-26,India is the only country where the virus is exponentially rising and we are removing the lockdown. The aim and purpose of the lockdown has failed. India is facing the result of a failed lockdown: @RahulGandhi #COVID19,Assam,sadness
2020-05-26,As per the direction of Congress President Smt. Sonia Gandhi ji  Assam NSUI will take the responsibility and try everything possible to bringing all the Assamese students who are stuck in Delhi due to lockdown. ,Assam,neutral
2020-05-26,During LOCKDOWN situation our hometown city has turned more greener then expected could see the Nagaland Hills from this view . Captured by our own crew Ansuman #UnexploredNortheast #Northeast #India #Sivasagar #lockdown2020 #Covid_19 #creativityinchallengingtimes,Assam,surprise
2020-05-26,Lockdown Looks.. ,Assam,neutral
2020-05-26,Sir Asaam govt homeopathic medical college and hospital make As a COVID 19 hospital ...( assam 3 govt homoeoptahic hospital ),Assam,sadness
2020-05-26,Corona virus Lockdown: What India can learn from COVID-19 hit Nations? ,Assam,sadness
2020-05-26,Shared some key insights on our fight against #Covid19 with @WasbirH on @NELiveTV. Full Video:,Assam,neutral
2020-05-26, Team Sanjeevani in action at the front-lines in the battle against #covid19 @nhm_assam @himantabiswa @Pijush_hazarika @PomiBaruah @PiramalS @hardeepbambrah @HazarikaNajeeb,Assam,neutral
2020-05-26,Dear @himantabiswa Thank You for everything you have done in this difficult situation  and I know that we will definitely win against COVID-19. Our Assam is really doing well as compared to other states. Once again Thank You!,Assam,joy
2020-05-26,Administration says relief camps set up as per COVID-19 guidelines However  locals of Goalpara said social distancing has not been ensured in the relief camps. #AssamFloods,Assam,disgust
2020-05-26,Young Reporters from #tea communities of #Assam are actively reporting to ensure news from their communities reaches you. Read their reports during #COVID19 #lockdown at http://www.muktaakash.in . . #youngreporters #awareness #unicef #foreverychild #muktaakash #Assam #news,Assam,sadness
2020-05-26,India is the only country where the virus is exponentially rising and we are removing the lockdown. The aim and purpose of the lockdown has failed. India is facing the result of a failed lockdown: @RahulGandhi #COVID19,Assam,sadness
2020-05-26,Failure of Central Government to #Break_the_chain of Pandemic COVID-19 in India.,Assam,anger
2020-05-26,During LOCKDOWN situation our hometown city has turned more greener then expected could see the Nagaland Hills from this view . Captured by our own crew Ansuman #UnexploredNortheast #Northeast #India #Sivasagar #lockdown2020 #Covid_19 #creativityinchallengingtimes,Assam,surprise
2020-05-26,Political coup in #Malaysia Muhyiddin Yassin became PM just as the coronavirus was taking off in Malaysia  government imposed social distancing measures that minimized opportunities for his opponents to mobilize against him. #malaysiatrending #coupinmalaysia,Bihar,neutral
2020-05-26,Dear @AmuOfficialPRO As we all know that #CoronaVirus is pandemic and you have scheduled to take examinations in the month of July/August. If any of the applicant got infected with the disease before exam   Is there any special criteria to take examinations later for them? #AMU,Bihar,neutral
2020-05-26,Worst to come in india in terms of corona virus.,Bihar,disgust
2020-05-26,#vaccine Hope for the best COVID-19: Southern Hemisphere’s first human vaccine trials begin in Australia #Coronavirus ,Bihar,joy
2020-05-26,Respected sir kindly pass bill to hang till death president of China & WHO Tedros against COVID-19   they both made crisis in the world . ,Bihar,anger
2020-05-26,Hi Dear sir / mam Have any help due to corona various .. in your dristic related covid-19 I am ready for help .. as a corona warriors ke roop me .. I am ready for that Ranjeet Kumar 9890978790,Bihar,neutral
2020-05-26,#Covid_19india rules as like tenders rules are written in paper but does't follow by contractor when someone complained against them tender publisher says that we have already makes a guidelines that had not followed by them. #CovidRules @poddarsubh @TheLallantop,Bihar,neutral
2020-05-26,Hygiene is more important than ever in the face of COVID-19 but 40% of the world’s population lacks access to soap and water at home. Find out how UNICEF is working to change that. ,Bihar,surprise
2020-05-26,INDIA FIGHTS #CORONA... COVID-19 #STAY HOME #STAY SAFE,Bihar,neutral
2020-05-26,BE RICH and SAVE in times of COVID-19 Read more at https://facelesscompliance.com/6064/be-rich-and-save-in-times-of-covid-19 Share and Spread Knowledge,Bihar,neutral
2020-05-26,Please don't take litely Use mask...... Stay home Stay safe #COVID__19,Bihar,sadness
2020-05-26,@PMOIndia @AmitShah @msisodia @ArvindKejriwal Sir before spending money on the unusual issues during this pandemic situation of covid-19 at least check the situation of the nation. Here people are committing suicides and the government but there is no value of their lives. ,Bihar,sadness
2020-05-26,@PMOIndia @SushilModi @AmitShah @msisodia @ArvindKejriwal Sir most humbly I would like to ask the government that during this pandemic situation of covid-19 is it necessary to spend a huge amount of money on these issues. ,Bihar,disgust
2020-05-26,#vaccine Hope for the best COVID-19: Southern Hemisphere’s first human vaccine trials begin in Australia #Coronavirus,Bihar,joy
2020-05-26,Wake up Sudip! train conversion to Covid ward was to meet the emergency situation  when corona may have created. But threat is always there till the time We find some trustable medicines to deal with disease. Hence  any initiative to deal with pandemic with intention to save... ,Bihar,fear
2020-05-26,Lockdown ni hota to abhi kya kr rhe hote? #lockdownindia,Bihar,neutral
2020-05-26,In the time of lockdown when the source of income of many people's are less than or equal to zero   University like @GalgotiasUni demand their fees and keep threatening the student about their Future . This is not acceptable atall. #WeWantJusticeGu @AICTE_INDIA @HRDMinistry,Bihar,disgust
2020-05-26,One person who has turned out to be a real life hero for many migrant workers during lockdown is @SonuSood . We salute you sir. Lots of love and respect. #SonuSood_A_Real_Hero.,Bihar,surprise
2020-05-26,During Lockdown Rail Ticket - Cancelled Flights - Cancelled STET - Cancelled #ABVPforSTET @NitishKumar @SushilModi @aajtak @ZeeBiharNews @AbvpMuzaffarpur,Bihar,joy
2020-05-26,#RahulGandhiVoiceOfIndia #RahulGandhiVoiceOfIndia The Lockdown has failed : @RahulGandhi ji #RahulGandhiVoiceOfIndia,Bihar,sadness
2020-05-26,It is clear that 4 stages of Lockdown have not produced the desired results. Now that the Lockdown has failed  we would like to know what is the government's plan going forward : Shri @RahulGandhi ji #RahulGandhiVoiceOfIndia,Bihar,anger
