Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-25,Flood situation in #Assam on Thursday further worsened with one more person losing his lifeaffecting over 1.89 lakh persons in nine districts of the state following almost continuous rainfall and release of dam water amid spikes in Covid cases  adding to the worry of Dispur.,Assam,neutral
2020-06-25,It's being heard that People giving wrong information like name and phone number while going thru #Covid_19 test. This is kinda serious. To me  showing of Valid ID card should be made mandatory while going thru Test. #COVID19India @assampolice @AssamCares @CMOfficeAssam,Assam,neutral
2020-06-25,@himantabiswa @CMOfficeAssam Respected Sir  Tezpur Covid-19 new case totally uncontrolled. Kindly visit in Tezpur &amp; review the situation.,Assam,anger
2020-06-25,Presently how many COVID cases are there in mumbai and delhi? @MoHFW_India,Assam,anger
2020-06-25,@pnbindia @RBI @nsitharaman PNB sanctioned WCTL (emergency covid) loan sanctioned on 6th june.. All Documentation done by 15th june but still not disbursed stating not being approved by NCGCT. Most banks have completed it in 10 days of intimation. Please look into the Metter.,Assam,sadness
2020-06-25,So if rumours are to be believed in media corridor there will be a complete lockdown in Guwahati which may be announced by @himantabiswa tomorrow as it was decided by @sarbanandsonwal dangoria to implement it ruthlessly.,Assam,surprise
2020-06-25,@DY365 @NewsLiveGhy @News18Northeast I was stranded at home due to lockdown but even after announcement of Honb'le prime minister my salary has been cut off. Please help me if you can. Details follow:- ,Assam,sadness
2020-06-25,No offence #CHEMCI #liverpoolfc #ChelseavsManCity #COVID19 @ChelseaFC @premierleague @LFC @ManCity @StamfordBridge,Assam,neutral
2020-06-25,It's being heard that People giving wrong information like name and phone number while going thru #Covid_19 test. This is kinda serious. To me  showing of Valid ID card should be made mandatory while going thru Test. #COVID19India @assampolice @AssamCares @CMOfficeAssam,Assam,neutral
2020-06-25,@himantabiswa @CMOfficeAssam Respected Sir  Tezpur Covid-19 new case totally uncontrolled. Kindly visit in Tezpur &amp; review the situation.,Assam,anger
2020-06-25,#BabaRamdev agree to this and everybody will believe you. #Coronil #COVID19 #coronilTablet,Assam,surprise
2020-06-25,#CBSEBoardExams2020 got cancelled due to Covid-19 situation* Pic 1-Toppers Pic 2- Backbenchers ,Bihar,joy
2020-06-25,Just have a look at this... in this situation where covid cases were increases day by day and bihar gov is planning to take bpsc exam as election is near... @ravishndtv @ndtv @News24 @manakgupta @anjanaomkashyap @ajitanjum,Bihar,neutral
2020-06-25,A retirement Ceremony was being held each month in honor of employees retiring from Railway service and they were being facilitated with a medal .This tradition is temporarily stopped due to COVID-19.,Bihar,anger
2020-06-25,Listen the Modi's 24th March lockdown announcement speech carefully,Bihar,joy
2020-06-25,Buxar((Bihar) citizens used to go on 82Age  attend in their father in law house marriage ceremony even Corona lockdown period. It means they are not discipline at age 82 how can you expect discipline from children in Corona time in Bihar. Indiscipline is a habit in Bihar.,Bihar,surprise
2020-06-25,#CBSEBoardExams2020 got cancelled due to Covid-19 situation* Pic 1-Toppers Pic 2- Backbenchers ,Bihar,joy
2020-06-25,83 people died due to thunderbolt in #Bihar. What a tragedy ! The state is already battling #Flood &amp; #COVID19 &amp; now Nature's another fury ! #Thunderstorms,Bihar,sadness
2020-06-25,What a such stupidity thinking of these types of people? These people are more harmful then #Covid19 or #venomous_snake,Bihar,anger
2020-06-25,DilBechara should be Released in Theatres after covid19 not on Online streaming Platform. . We will stop it.We will make it Blockbuster. We will make it India's Highest Earning Movie. #wewantdilbecharaonbigscreen,Bihar,neutral
2020-06-25,China has created several disputes simultaneously. It means China is either trying to divert the world from #COVID19 or he is doing something mysterious which he doesn't want to let the world know. #China #chinaindiaborder #ChinaIndiaFaceoff #Japan #Nepal #SouthKorea,Bihar,neutral
2020-06-25,A retirement Ceremony was being held each month in honor of employees retiring from Railway service and they were being facilitated with a medal .This tradition is temporarily stopped due to COVID-19.,Bihar,anger
2020-06-25,What happens with @RailMinIndia delhi  mumbai is most affected state by COVID -19 and you stared train from their to others places but raipur is not affected like that but still you didn't give train CG to bihar. Way sir? we are in problem please start in a week for R 2 DGB train,Chhattisgarh,sadness
2020-06-25,What happens with @RailMinIndia delhi  mumbai is most affected state by COVID -19 and you stared train from their to others places but raipur is not affected like that but still you didn't give train CG to bihar. Way sir? we are in problem please start in a week for R 2 DGB train,Chhattisgarh,sadness
2020-06-25,@ICMRDELHI what is the criteria to release Covid19 positive case from AIIMS if it is asymptomatic for more then 10 days,Chhattisgarh,joy
2020-06-25,This wankfest going to last longer than Coronavirus,Goa,neutral
