Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-22,Dated 22nd March  2020  Time 5.00pm We the team ANMWA support for COVID-19 (Corona virus) Janta curfew at New-Market Colony  Daporijo  upper subansiri District#Thankful to all the Executive members  Landowners  Business Dwellers &amp; concern individuals of our Market for Cooperation ,Arunachal Pradesh,surprise
2020-03-22,4 * Bihar floods when earthquake struck Bihar teachers always worked in the interest of the society. * * Beti Bachao Beti Padhao  * * All humanitarian programs like alcoholism awareness campaign  human chain and corona virus have always been and will continue to be teachers.,Bihar,anger
2020-03-22,If your dad doesn't give you hourly Updates about the number of confirmed Coronavirus cases in the Country  is he even your dad?,Bihar,sadness
2020-03-22,Nitish Kumar and JDU party are not active in twitter they are sleeping now. Please concern in this topic. Corona virus is very helpful,Bihar,joy
2020-03-22,Here's the latest on the coronavirus: - Deaths in Spain jumped 30% for a third day - Global cases doubled in a week to over 300 000 - German economy to shrink 5%  Bild says - A third of China cases showed no symptoms,Bihar,neutral
2020-03-22,Don't go to crowded places to avoid corona virus  don't move together with more people In my village  Sakhmohan the #PublicCurfew was followed that we could fight the corona virus,Bihar,neutral
2020-03-22,What is corona virus? #covid19 @BJP4India @ShwetenduRanjan @aajtak @dna @timesofindia @MayorofLondon @group1crew @narendramodi @anjanaomkashyap @realDonaldTrump @NavbharatTimes @JagranNews @DainikBhaskar @upbhaskar @IndiaToday @PMOIndia,Bihar,anger
2020-03-22,Support for Doctors who treat for coronavirus..And support us for stay healthy.. ,Bihar,neutral
2020-03-22,Join Jan Swasthya Abhiyan from 4 pm to thank health workers for their efforts against Coronavirus disease. And  highlight issues that the government needs to solve for health workers across the country. #standwithhealthworkers #COVID19 https://twitter.com/jsa_india/status/1241669307135700992,Bihar,sadness
2020-03-22,Just in: A #Coronavirus patient in Surat has died  a first death from Gujarat where 18 cases have been found so far. | @LangaMahesh,Bihar,sadness
2020-03-22,Thank you So Much Sir..For this Janta Curfew...Requested you to please Lockdown India for atleast 10 to 14 days ..So This Corona Virus did't Spread..@narendramodi @PMOIndia,Bihar,joy
2020-03-22,Due to covid-19 or corona virus Bihar demands complete lockdown.#Bihardemandscompletelockdown,Bihar,anger
2020-03-22,To join the fight against coronavirus  I have taken the Janta Curfew Pledge and committed myself towards keeping the country safe. You can also take the pledge at https://pledge.mygov.in/janatacurfew/ https://pledgeapi.mygov.in/api/v2/janatacurfew/share/individual/7566574834 via @mygovindia,Bihar,neutral
2020-03-22,Coronavirus: Corona knocks Bihar as two positive cases reported  One dead ,Bihar,sadness
