Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-03-02,Jis din aap mri us din se mene social media leave kr dena I'll start to meet up with corona virus people...ta k mje ab ap jeae ho jae,Punjab,neutral
2020-03-02,I mean how many ways are there to wear it??? CNN: Masks may actually increase your coronavirus risk if worn improperly  surgeon general warns. https://www.cnn.com/2020/03/02/health/surgeon-general-coronavirus-masks-risk-trnd/index.html via @GoogleNews,Punjab,disgust
2020-03-02,In one month Lahore-Singapore return flight fare has dropped significantly. #CoronaVirus ,Punjab,joy
2020-03-02,You know an interesting fact about #CoronaVirus in Pakistan? It will affect only people in educational institutes not in #PSL cricket stadiums. @HamidMirPAK @ZarrarKhuhro @BBCUrdu,Punjab,neutral
2020-03-02,Globally there is no let up in covid19 cases. Seems we Pakistani's are reacting casually. We have closed schools in sind but paradoxically supporting PSL matches where exposure to the virus is much greater. We need to wake up. @PTIofficial @ImranKhanPTI,Punjab,disgust
2020-03-02,Haha its about coronavirus baiji !,Chandigarh,joy
2020-03-02,BJP figured out the cure for the deadly corona virus - Jai Jai BJP #CoronaVirusUpdate,Delhi,neutral
2020-03-02,Saudi Arabia announces first case of coronavirus... Saudi Arabia on Monday announced its first case of the new coronavirus  a Saudi ... https://economictimes.indiatimes.com/news/international/world-news/saudi-arabia-announces-first-case-of-coronavirus/articleshow/74447071.cms Download for Android https://play.google.com/store/apps/details?id=com.therightnowapp.rightnow Download for iOS https://apps.apple.com/in/app/ritam/id1434811289 – at 24h,Delhi,anger
2020-03-02,Its sad to cancel your travel because of corona virus which you planned months back.,Delhi,sadness
2020-03-02,Allegedly the IQ of #CoronaVirus reduced after this person infected it.,Delhi,surprise
2020-03-02,It was done for coronavirus outbreak.,Delhi,sadness
2020-03-02,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://infographics.channelnewsasia.com/covid-19/map.html via @channelnewstv,Delhi,neutral
2020-03-02,52 people die in #Italy because of #Coronavirus,Delhi,sadness
2020-03-02,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://infographics.channelnewsasia.com/covid-19/map.html via @ChannelNewsAsia,Delhi,neutral
2020-03-02,क्या है ये CORONAVIRUS? This is my 138th Episode of #MuddeKiBaat on #Coronavirus. Please Watch  Like  Share &amp; Comment! @TimesNow @TimesNowHindi @drharshvardhan @WHO @MoHFW_INDIA https://m.facebook.com/story.php?story_fbid=10158194934059238&amp;id=763894237,Delhi,joy
