Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-05-22,Homemade Mask for kids #COVID19 #coronavirus #lockdown #facemask,Assam,disgust
2020-05-22,Indian researchers achieve big breakthrough to ensure cheaper  faster and more accurate Covid-19 tests ,Assam,neutral
2020-05-22,We @TeqipN faculties are working relentlessly to make our students  so that they don't suffer any loss during this pandemic #Covid_19,Assam,sadness
2020-05-22,When will be the flight timings will be normal as before   will those timings will be change once covid situation comes into control @flyspicejet,Assam,joy
2020-05-22,@MODIfyingBHARAT With due respect and love to our PM  I would like to inform you that I was doing as an IT triner(DomesticDataEntryOperator) under the scheme PMKVY in IL&amp;FS Skills Dev Co. I am very helpless because our company not paying salary to us due to the Covid-19 outbreak.,Assam,anger
2020-05-22,COVID-19 IN INDIA: THE WAY FORWARD ,Assam,anger
2020-05-22,Flood hits Assam Bhutan lied to the Barpeta district administration. The women said they didn't get any chance to move the household things. The water has started to enter around midnight. They need help. @MPAbdulKhaleque @Barpeta_Police #flood #Covid_19 #Assam,Assam,neutral
2020-05-22,2/2 @dm_ghaziabad Is this the picture of atmanirbhar bharat.This old couple is following COVID norms like other.They are not asking for any govt help not running for home just trying to bring food in our tables along with there.I consider them as warriors too but mistreated.,Assam,neutral
2020-05-22,sir Lockdown strike kark plz Dibrugarh district and Tinsukia district,Assam,anger
2020-05-22,Full lockdown plz sir,Assam,anger
2020-05-22,Homemade Mask for kids #COVID19 #coronavirus #lockdown #facemask,Assam,disgust
2020-05-22,This SOP does not say anything for transit passengers ... If I fly to Bangalore airport from another state and stay at the airport for 7-8hrs and catch another flight out of Bangalore   what is the procedure .. ??,Assam,neutral
2020-05-22,Indian researchers achieve big breakthrough to ensure cheaper  faster and more accurate Covid-19 tests ,Assam,neutral
2020-05-22,We @TeqipN faculties are working relentlessly to make our students  so that they don't suffer any loss during this pandemic #Covid_19 ,Assam,sadness
2020-05-22, Team Sanjeevani conducts house visits with regard to #COVID19 screening #Assamfightscorona @nhm_assam @himantabiswa @Pijush_hazarika @samirsinha69 @PomiBaruah @PiramalS @hardeepbambrah @HazarikaNajeeb,Assam,neutral
2020-05-22,@MODIfyingBHARAT With due respect and love to our PM  I would like to inform you that I was doing as an IT triner(DomesticDataEntryOperator) under the scheme PMKVY in IL&amp;FS Skills Dev Co. I am very helpless because our company not paying salary to us due to the Covid-19 outbreak.,Assam,anger
2020-05-22,It’s crucial for kids to learn safety measures of #covid19. Read Young Reporter  Kaustav Borthakur's report to know what should be the role of our kids in these unprecedented times- http://muktaakash.in/article3 #youngreporters #awareness #unicef #foreverychild #muktaakash #Assam #news,Assam,anger
2020-05-22,COVID-19 IN INDIA: THE WAY FORWARD ,Assam,anger
2020-05-22,Homemade Mask for kids #COVID19 #coronavirus #lockdown #facemask,Assam,disgust
2020-05-22,@DIPR_COVID19 By when can we expect the SOP by Gok for flight travels and transit passengers and Qurantine rules ?? Most of the queries will be solved if a proper SOP is given.soon and people can book flight tickets .. ,Assam,joy
2020-05-22,Flood hits Assam Bhutan lied to the Barpeta district administration. The women said they didn't get any chance to move the household things. The water has started to enter around midnight. They need help. @MPAbdulKhaleque @Barpeta_Police #flood #Covid_19 #Assam,Assam,neutral
2020-05-22,Here comes the First COVID19+ Case from our sub-division Dhakuakhana. Alert. #AssamCovidCount,Assam,sadness
2020-05-22,#chiragpaswan #BiharFightCorona19 #BiharCoronaUpdate #COVIDー19 #PMOfIndia The Indian Express: Coronavirus numbers explained: Bihar is becoming trouble state. https://indianexpress.com/article/explained/coronavirus-numbers-explained-bihar/ via @GoogleNews,Bihar,neutral
2020-05-22,Wuhan city puts ban on eating and hunting of animals! #Wuhan #Chinese #eating #animals #Covid_19 #coronavirus,Bihar,anger
2020-05-22,#Bihar is becoming the latest hotspot -thanks to the unplanned strategy of the central &amp; the state govts. #MigrantWorkers who evaded tracing are the real cause of spreading #coronavirus . #COVID19.,Bihar,disgust
2020-05-22,Maharashtra government is doing Covid-19 test more as compare to other state  that's why more data seen by us. Without test you can't get more result in other state. #Covid19TestMore #ControlChainOfCorona #TakeCentreGovermentHelp #DontDoPolitics,Bihar,sadness
2020-05-22,We are fortunate to have Modi ji as our Prime Minister.What ever he is doing is for the well being of our Country. Salute to him and pray God for his safety during Covid period . @narendramodi sir is in West Bengal to review the cyclone situation in the state.,Bihar,sadness
2020-05-22,Bengal finds itself in probably the worst-ever crisis today with the threat of COVID-19 exponentially multiplied by the devastation caused by Amphan. In these moments  Mamata Banerjee has truly shown the world that she stands as our only hope of recovery. #PasheAchiDidi,Bihar,sadness
2020-05-22,Bengal finds itself in probably the worst-ever crisis today with the threat of COVID-19 exponentially multiplied by the devastation caused by Amphan. In these moments  Mamata Banerjee has truly shown the world that she stands as our only hope of recovery. #PasheAchiDidi,Bihar,sadness
2020-05-22,Bengal finds itself in probably the worst-ever crisis today with the threat of COVID-19 exponentially multiplied by the devastation caused by Amphan. In these moments  Mamata Banerjee has truly shown the world that she stands as our only hope of recovery. #PasheAchiDidi,Bihar,sadness
