Tweet Posted Time (UTC),Tweet Content,Tweet Location,Emotion
2020-06-16,It is too frustrating now  firstly the Covid ruined the business now electricity is doing it. Do something @sambhuganjblock @NitishKumar @MinOfPower @SEVA_SBPDCL @officecmbihar,Bihar,anger
2020-06-16,Khagaria is on the top in recovery of COVID-19 Patients Total recover=265 Thank you sir @KhagariaDm sir,Bihar,surprise
2020-06-16,Participating in the #International_One_Minute_Short_Video_Contest Theme:- #My_Fight_Against_Covid_19 Conducted by :- MIIM Kerla India in association with UNADAP. My Team Member :- Prakash… https://www.instagram.com/p/CBepod2hZIrhwr0TiscsjPTbUN5kIHB4roLJ0U0/?igshid=kburgcdl96j3,Bihar,anger
2020-06-16,Khagaria is on the top in recovery of COVID-19 Patients Total recover=265 Thank you sir @KhagariaDm sir,Bihar,surprise
2020-06-16,Pharmacists are working as front line warriors during this COVID19 period. Please encourage them by giving proper promotional cader.,Bihar,sadness
2020-06-16,Participating in the #International_One_Minute_Short_Video_Contest Theme:- #My_Fight_Against_Covid_19 Conducted by :- MIIM Kerla India in association with UNADAP. My Team Member :- Prakash… https://www.instagram.com/p/CBepod2hZIrhwr0TiscsjPTbUN5kIHB4roLJ0U0/?igshid=kburgcdl96j3,Bihar,anger
2020-06-16,Beijing suspends schools in response to spike in new COVID-19 cases ,Goa,anger
2020-06-16,@DrPramodPSawant sir  why you are not availing the services of Nuisi Hospital @Panjorkoni having good infra  for Covid patients instead of Govt College at Quepem...,Goa,joy
2020-06-16,This is very important while we maintain proper social Distancing and COVID 19 protocol.,Goa,neutral
2020-06-16,Hey Ruben  pl connect with us. We may do a few gigs post lockdown @TheVerda #Mangaluru,Goa,joy
2020-06-16,Beijing suspends schools in response to spike in new COVID-19 cases ,Goa,anger
2020-06-16,Maharashtra is one of the states that hit drastically with Covid19. Therefore the gov. decided to cancel examinations of students (first year and second year) This is highly unacceptable. @CMOMaharashtra,Goa,neutral
2020-06-16,My op-ed in @etgovernment on land security  relevant in current #covid19 crisis ,Goa,neutral
2020-06-16,This is very important while we maintain proper social Distancing and COVID 19 protocol.,Goa,neutral
2020-06-16,Only Bhakts are going survive COVID19 #IndiaFightsCoronavirus,Goa,neutral
2020-06-16,The volunteers of @RSSorg have provided Vegetable carts to Unemployed /economically affected by covid Youths  @ManMundra,Gujarat,anger
2020-06-16,Why giving risk of #COVID19 to #Students #postponeexams,Gujarat,joy
2020-06-16,I see no logic in why the Government would even consider such a price increase at a time when the economic impact of COVID-19 is depriving millions of jobs &amp; livelihood. #ModiStopLootingIndia,Haryana,surprise
2020-06-16,How could this b possible that when earlier Covid was detected in China   their was not a single case in Beijing and now when Wuhan is free from Covid   Beijing returns with Covid .,Haryana,joy
2020-06-16,I see no logic in why the Government would even consider such a price increase at a time when the economic impact of COVID-19 is depriving millions of jobs &amp; livelihood. #ModiStopLootingIndia,Haryana,surprise
2020-06-16,A positive step taken to fight with Covid-19.,Jharkhand,joy
2020-06-16,If any of us have gained anything from lockdown  it becomes the present quite literally that we can try to remember to keep giving ourselves. ,Jharkhand,anger
2020-06-16,@HemantSorenJMM Honorable Chief Minister  Jharkhand Namaskar Main Ranchi city me {Biome medical Institute} main padhti hu.Lockdown ke karan hum sabhi student phas gye the.Lockdown khulne ke baad hum sabhi student jab Institute me gye to hum sabhi se hostel duara Lockdown period,Jharkhand,surprise
2020-06-16,A positive step taken to fight with Covid-19.,Jharkhand,joy
2020-06-16,#AGAINSTEXAM #StudentsLivesMatter @MamataOfficial At this time where corona virus spread like a lightning speed we students didn't want give exam in such pandemic situation.. Because all the exam centre are now quarantine centre.we didn't want to take risk. Please think about us,Manipur,disgust
2020-06-16,Arrangements made by @CMO_Meghalaya for managing incoming resident  their rapid testing and quarantine is one of the best. Other states should try to imitate the Meghalaya's Covid Management Model. Kudos @SangmaConrad .,Meghalaya,joy
2020-06-16,Covid19 is an added Risk to our existing risk. We can retain our risk  avoid it  or can transfer our risk. Optimism with cautious is good. “Risk ignorance is not a risk management.”- Sir Gopinath,Meghalaya,joy
2020-06-16,Coronavirus: Dexamethasone proves first life-saving drug https://www.bbc.com/news/health-53061281,Punjab,neutral
2020-06-16,Biggest #coronavirus breakthrough yet: Steroid reduces risk of death https://www.dailymail.co.uk/news/article-8426487/Biggest-coronavirus-breakthrough-5-steroid-dexamethasone-reduces-risk-death-third.html?ito=amp_twitter_share-top via @MailOnline #pandemic #coronavirus #Covid_19 #COVID #COVID19,Punjab,fear
2020-06-16,Dexamethasone (A STEROID) is not meant to be used for mild cases of Covid-19. This needs to be addressed on every platform to avoid its misuse or shortage. Everyone should post this on their wall to teach the Masses. #COVID19 #coronavirus #dexamethasone,Punjab,neutral
2020-06-16,Coronavirus Out of Control Suger Mafia Out of Control Wheat Mafia Out of Control Petrol Mafia Our of Control @BBhuttoZardari #RejectPTIMFBudget,Punjab,surprise
2020-06-16,Great news! I hope media will emphasize that this is NOT to be used for Covid patients without doctor's advice. It's a steriod  it IS harmful if not used without your practitioner's advice. Coronavirus: Dexamethasone proves first life-saving drug ,Punjab,joy
2020-06-16,PPP Leadership is swiftly moving from stupidity to insanity. PPP is trying to prove that Coronavirus is being deliberately spread by IK. They are rudderless. From Pakistan they shrank to Sindh and now probably they want to jump in the Sea.,Punjab,disgust
2020-06-16,A cheap and widely available drug called dexamethasone is life saving drug against #CORONAVIRUS. #COVID19Pakistan,Punjab,neutral
2020-06-16,Another drug gona be short soon . . . Coronavirus: Dexamethasone proves first life-saving drug https://www.bbc.com/news/health-53061281,Punjab,neutral
2020-06-16,Dexamethasone is first life-saving coronavirus drug https://www.bbc.co.uk/news/health-53061281,Punjab,neutral
2020-06-16,Dexamethasone is first life-saving coronavirus drug https://www.bbc.com/news/health-53061281 Now that’s some good news. #Covid_19 #coronavirus #Corona #pandemic,Punjab,neutral
2020-06-16,BBC News - Dexamethasone is first life-saving coronavirus drug https://www.bbc.co.uk/news/health-53061281,Punjab,neutral
2020-06-16,Very well said. We  the very few percent who are actually following the curfew & SOP will make no/minor impact if MAJORITY is busy shopping & denying the Coronavirus itself. #Jahil is an understatement to define the Majority of this country/subcontinent region.,Punjab,neutral
2020-06-16,No one: My University after Coronavirus outbreak: 2 presentations  3 makeup classes  4 quizzes  5 assignments and Mids from next week ,Punjab,surprise
